"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 29 17:40:49 UTC 2024","Mon Jan 29 17:41:21 UTC 2024","31776","","Wallet Send Coin","","","","User cant send coin when have phone number but unverified [MOBILE2-2226]",""
"passed","Mon Jan 29 17:42:20 UTC 2024","Mon Jan 29 17:42:29 UTC 2024","9186","","Wallet Send Coin","","","","User unsuccessfully send coin when input amount coin above the available coin balance [MOBILE2-2282]",""
"passed","Mon Jan 29 17:32:55 UTC 2024","Mon Jan 29 17:33:35 UTC 2024","40455","","Wallet Deposit IDR","","","","User successfully see IDR Deposit Address and QR Code for Internal Transfer [MOBILE2-224]",""
"passed","Mon Jan 29 17:07:35 UTC 2024","Mon Jan 29 17:07:41 UTC 2024","6485","","Home","","","","User successfully redirected to referral page when click referral entrypoint on homecircle [MOBILE2-1534]",""
"passed","Mon Jan 29 17:23:34 UTC 2024","Mon Jan 29 17:23:46 UTC 2024","11597","","Profile - Setup Withdrawal Account","","","","User successfully save and delete e-wallet number [MOBILE2-1164 MOBILE2-1179]",""
"passed","Mon Jan 29 17:49:11 UTC 2024","Mon Jan 29 17:49:36 UTC 2024","24674","","Wallet Transaction Detail / History","","","","User should be able see the status withdraw via Ewallet is is failed [MOBILE2-261]",""
"passed","Mon Jan 29 17:48:44 UTC 2024","Mon Jan 29 17:49:11 UTC 2024","27051","","Wallet Transaction Detail / History","","","","User should be able see the status withdraw via Ewallet is is successful [MOBILE2-258]",""
"passed","Mon Jan 29 17:34:09 UTC 2024","Mon Jan 29 17:34:26 UTC 2024","17330","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231]",""
"passed","Mon Jan 29 17:10:15 UTC 2024","Mon Jan 29 17:10:34 UTC 2024","18889","","Login","","","","User successfully sign in using email and password (non-2FA) [MOBILE2-1380 MOBILE2-279]",""
"passed","Mon Jan 29 17:20:36 UTC 2024","Mon Jan 29 17:20:39 UTC 2024","2352","","Profile","","","","User successfully redirected to live chat web view page when click live chat menu [MOBILE2-1051]",""
"passed","Mon Jan 29 17:21:58 UTC 2024","Mon Jan 29 17:22:30 UTC 2024","31324","","Profile - Setup Withdrawal Account","","","","User cant set wd account when havent add phone number and unverified [MOBILE2-2115]",""
"passed","Mon Jan 29 17:37:38 UTC 2024","Mon Jan 29 17:38:19 UTC 2024","40996","","Wallet My Assets","","","","User should be able to see total coin asset [MOBILE2-1103]",""
"passed","Mon Jan 29 17:38:36 UTC 2024","Mon Jan 29 17:38:53 UTC 2024","17194","","Wallet My Assets","","","","User successfully redirected to trade coin page when click trade [MOBILE2-2116]",""
"passed","Mon Jan 29 17:40:05 UTC 2024","Mon Jan 29 17:40:12 UTC 2024","7609","","Wallet Receive Coin","","","","User successfully receive coins from external [MOBILE2-1622]",""
"passed","Mon Jan 29 17:07:27 UTC 2024","Mon Jan 29 17:07:35 UTC 2024","7727","","Home","","","","User successfully redirected to rekuiz page when click rekuiz entrypoint on homecircle [MOBILE2-1533]",""
"passed","Mon Jan 29 17:33:35 UTC 2024","Mon Jan 29 17:33:51 UTC 2024","15931","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227]",""
"passed","Mon Jan 29 17:20:41 UTC 2024","Mon Jan 29 17:20:45 UTC 2024","3807","","Profile","","","","User successfully redirected to referrals page when click referral program menu [MOBILE2-1131]",""
"passed","Mon Jan 29 17:20:39 UTC 2024","Mon Jan 29 17:20:41 UTC 2024","2296","","Profile","","","","User successfully redirected to help center page when click help center menu [MOBILE2-1052]",""
"passed","Mon Jan 29 17:27:02 UTC 2024","Mon Jan 29 17:27:57 UTC 2024","54974","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707]",""
"passed","Mon Jan 29 17:17:34 UTC 2024","Mon Jan 29 17:17:50 UTC 2024","15877","","Profile - Phone Number","","","","User unsuccesfully add a phone number if phone number has been registered [MOBILE2-1751]",""
"passed","Mon Jan 29 17:20:33 UTC 2024","Mon Jan 29 17:20:36 UTC 2024","2990","","Profile","","","","User successfully redirected to security page when click security menu [MOBILE2-1050]",""
"passed","Mon Jan 29 17:09:52 UTC 2024","Mon Jan 29 17:10:15 UTC 2024","23405","","Login","","","","User successfully sign in using 2FA [MOBILE2-283]",""
"passed","Mon Jan 29 17:54:37 UTC 2024","Mon Jan 29 17:54:50 UTC 2024","12607","","Wallet Withdraw IDR","","","","User can add withdraw method Transfer Bank on Withdraw Method page [MOBILE2-2102]",""
"passed","Mon Jan 29 17:44:30 UTC 2024","Mon Jan 29 17:44:57 UTC 2024","26297","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via Bank Transfer is Expired [MOBILE2-181]",""
"passed","Mon Jan 29 17:24:34 UTC 2024","Mon Jan 29 17:24:46 UTC 2024","11645","","Sign Up","","","","User can click sign up [MOBILE2-1379]",""
"passed","Mon Jan 29 17:27:57 UTC 2024","Mon Jan 29 17:28:11 UTC 2024","14724","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767]",""
"passed","Mon Jan 29 17:51:13 UTC 2024","Mon Jan 29 17:51:49 UTC 2024","35323","","Wallet Home","","","","User successfully redirected to receive coin page when click receive coin [MOBILE2-643]",""
"passed","Mon Jan 29 17:55:05 UTC 2024","Mon Jan 29 17:55:15 UTC 2024","9295","","Wallet Withdraw IDR","","","","User unsuccessfully withdraw Bank transfer/Ewallet/Internal Transfer when input amount above the maximum withdraw [MOBILE2-2204]",""
"passed","Mon Jan 29 17:25:05 UTC 2024","Mon Jan 29 17:25:40 UTC 2024","34668","","Sign Up","","","","User can not sign up if it doesnt meet all validation password [MOBILE2-15]",""
"passed","Mon Jan 29 17:38:19 UTC 2024","Mon Jan 29 17:38:25 UTC 2024","6597","","Wallet My Assets","","","","User should be able to see open order balance [MOBILE2-2342]",""
"passed","Mon Jan 29 17:44:57 UTC 2024","Mon Jan 29 17:45:24 UTC 2024","27540","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via Bank Transfer is Failed [MOBILE2-182]",""
"passed","Mon Jan 29 17:34:52 UTC 2024","Mon Jan 29 17:35:34 UTC 2024","41998","","Wallet Deposit IDR","","","","User cant deposit IDR by bank transfer with under minimum amount [MOBILE2-233]",""
"passed","Mon Jan 29 17:08:53 UTC 2024","Mon Jan 29 17:09:12 UTC 2024","18947","","Forgot Password","","","","User should be able to see the suspend page if they submit a forgot password to an e-mail that is being suspended [MOBILE2-1652]",""
"passed","Mon Jan 29 17:41:21 UTC 2024","Mon Jan 29 17:42:10 UTC 2024","48667","","Wallet Send Coin","","","","User unsuccessfully send coin when input amount coin is under minimum [MOBILE2-2277]",""
"passed","Mon Jan 29 17:29:11 UTC 2024","Mon Jan 29 17:29:40 UTC 2024","28601","","Wallet Deposit IDR","","","","(VIP-MANDIRI) User successfully submit deposit 25mio to 99,999mio / ≥ 100 mio with Virtual Account [MOBILE2-1712]",""
"passed","Mon Jan 29 17:51:57 UTC 2024","Mon Jan 29 17:52:02 UTC 2024","5340","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087]",""
"passed","Mon Jan 29 17:46:02 UTC 2024","Mon Jan 29 17:46:21 UTC 2024","19387","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via e-wallet is expired [MOBILE2-186]",""
"passed","Mon Jan 29 17:31:03 UTC 2024","Mon Jan 29 17:31:17 UTC 2024","14593","","Wallet Deposit IDR","","","","(Non-VIP MANDIRI) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1773]",""
"passed","Mon Jan 29 17:54:16 UTC 2024","Mon Jan 29 17:54:21 UTC 2024","5096","","Wallet Withdraw IDR","","","","User cant submit withdraw internal transfer when input own address [MOBILE2-2196]",""
"passed","Mon Jan 29 17:06:46 UTC 2024","Mon Jan 29 17:07:16 UTC 2024","29983","","Home","","","","User should see section favorite, market, and learning hub [MOBILE2-334 MOBILE2-343 MOBILE2-344]",""
"passed","Mon Jan 29 17:17:07 UTC 2024","Mon Jan 29 17:17:34 UTC 2024","27862","","Profile - Phone Number","","","","User successfully add phone number using old phone number [MOBILE2-130]",""
"passed","Mon Jan 29 17:51:04 UTC 2024","Mon Jan 29 17:51:09 UTC 2024","5197","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-638]",""
"passed","Mon Jan 29 17:53:27 UTC 2024","Mon Jan 29 17:54:09 UTC 2024","42394","","Wallet Withdraw IDR","","","","User can add new address to withdraw internal transfer [MOBILE2-2192]",""
"passed","Mon Jan 29 17:20:27 UTC 2024","Mon Jan 29 17:20:30 UTC 2024","3080","","Profile","","","","User successfully redirected to mission page when click mission menu [MOBILE2-1672]",""
"passed","Mon Jan 29 17:50:47 UTC 2024","Mon Jan 29 17:50:53 UTC 2024","6521","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337]",""
"passed","Mon Jan 29 17:31:30 UTC 2024","Mon Jan 29 17:32:16 UTC 2024","46805","","Wallet Deposit IDR","","","","(VIP) User successfully submit deposit with virtual account except BCA/Mandiri [MOBILE2-1777]",""
"passed","Mon Jan 29 17:07:46 UTC 2024","Mon Jan 29 17:07:57 UTC 2024","10448","","Home","","","","User can successfully redirected to the Info & Promo webview page when click “See all” CTA and click a banner [MOBILE2-349 MOBILE2-350]",""
"passed","Mon Jan 29 17:23:46 UTC 2024","Mon Jan 29 17:23:55 UTC 2024","9672","","Profile - Setup Withdrawal Account","","","","User should not be able to add same e-wallet [MOBILE2-1168]",""
"passed","Mon Jan 29 17:50:53 UTC 2024","Mon Jan 29 17:51:00 UTC 2024","6461","","Wallet Home","","","","User successfully redirected to staking page when click staking [MOBILE2-1077 MOBILE2-1570]",""
"passed","Mon Jan 29 17:51:49 UTC 2024","Mon Jan 29 17:51:57 UTC 2024","8120","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583]",""
"passed","Mon Jan 29 17:07:21 UTC 2024","Mon Jan 29 17:07:27 UTC 2024","6141","","Home","","","","User successfully redirected to staking page when click staking entrypoint on homecircle [MOBILE2-1532]",""
"passed","Mon Jan 29 17:47:23 UTC 2024","Mon Jan 29 17:47:48 UTC 2024","24548","","Wallet Transaction Detail / History","","","","User should be able see the status withdraw via Internal Transfer is successful [MOBILE2-250]",""
"passed","Mon Jan 29 17:13:15 UTC 2024","Mon Jan 29 17:13:54 UTC 2024","38918","","Profile - Google Authenticator","","","","User successfully deactivated and activated google authenticator [MOBILE2-1186 MOBILE2-1187]",""
"passed","Mon Jan 29 17:07:41 UTC 2024","Mon Jan 29 17:07:46 UTC 2024","5032","","Home","","","","User successfully redirected to live chat web view when click live chat entrypoint on homecircle [MOBILE2-1535]",""
"passed","Mon Jan 29 17:52:07 UTC 2024","Mon Jan 29 17:52:16 UTC 2024","8684","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585]",""
"passed","Mon Jan 29 17:15:11 UTC 2024","Mon Jan 29 17:15:18 UTC 2024","6194","","Profile - My Account","","","","User successfully redirected to live chat web view page when click live chat here link [MOBILE2-1137]",""
"passed","Mon Jan 29 17:10:34 UTC 2024","Mon Jan 29 17:10:50 UTC 2024","16582","","Login","","","","User successfully redirected to sign up page when click Sign Up [MOBILE2-297]",""
"passed","Mon Jan 29 17:20:30 UTC 2024","Mon Jan 29 17:20:33 UTC 2024","2936","","Profile","","","","User successfully redirected to set up withdrawal account page when click set up withdrawal account menu [MOBILE2-1049]",""
"passed","Mon Jan 29 17:46:21 UTC 2024","Mon Jan 29 17:47:04 UTC 2024","43418","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via e-wallet is cancelled [MOBILE2-1633]",""
"passed","Mon Jan 29 17:52:54 UTC 2024","Mon Jan 29 17:53:27 UTC 2024","32432","","Wallet Withdraw IDR","","","","User cant withdraw IDR when have phone number but unverified [MOBILE2-2092]",""
"passed","Mon Jan 29 17:33:51 UTC 2024","Mon Jan 29 17:34:09 UTC 2024","17521","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183]",""
"passed","Mon Jan 29 17:08:37 UTC 2024","Mon Jan 29 17:08:53 UTC 2024","16580","","Forgot Password","","","","User successfully submit forget/reset password [MOBILE2-310]",""
"passed","Mon Jan 29 17:50:13 UTC 2024","Mon Jan 29 17:50:47 UTC 2024","33910","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649]",""
"passed","Mon Jan 29 17:43:05 UTC 2024","Mon Jan 29 17:44:01 UTC 2024","55237","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via Bank Transfer is successful [MOBILE2-178 MOBILE2-247 MOBILE2-249]",""
"passed","Mon Jan 29 17:23:18 UTC 2024","Mon Jan 29 17:23:34 UTC 2024","16239","","Profile - Setup Withdrawal Account","","","","User should not be able to add same bank and account number [MOBILE2-1157]",""
"passed","Mon Jan 29 17:35:34 UTC 2024","Mon Jan 29 17:36:16 UTC 2024","42406","","Wallet Deposit IDR","","","","User cant deposit IDR by Virtual Account with under minimum amount [MOBILE2-235]",""
"passed","Mon Jan 29 17:11:27 UTC 2024","Mon Jan 29 17:12:16 UTC 2024","48854","","Profile - Change Password","","","","User cant change password if it doesnt meet all validation password [MOBILE2-1198]",""
"passed","Mon Jan 29 17:24:46 UTC 2024","Mon Jan 29 17:25:05 UTC 2024","19401","","Sign Up","","","","User can not sign up if email invalid [MOBILE2-16]",""
"passed","Mon Jan 29 17:38:25 UTC 2024","Mon Jan 29 17:38:32 UTC 2024","6307","","Wallet My Assets","","","","User successfully redirected to send coin page when click send [MOBILE2-1665]",""
"passed","Mon Jan 29 17:51:09 UTC 2024","Mon Jan 29 17:51:13 UTC 2024","4140","","Wallet Home","","","","User successfully redirected to send coin page when click send coin [MOBILE2-640]",""
"passed","Mon Jan 29 17:52:02 UTC 2024","Mon Jan 29 17:52:07 UTC 2024","5471","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088]",""
"passed","Mon Jan 29 17:34:26 UTC 2024","Mon Jan 29 17:34:43 UTC 2024","17417","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232]",""
"passed","Mon Jan 29 17:12:16 UTC 2024","Mon Jan 29 17:12:24 UTC 2024","8372","","Profile - Change Password","","","","User cant change password if old password wrong [MOBILE2-1207]",""
"passed","Mon Jan 29 17:22:30 UTC 2024","Mon Jan 29 17:23:18 UTC 2024","47994","","Profile - Setup Withdrawal Account","","","","User successfully save and delete account number [MOBILE2-1153 MOBILE2-1180]",""
"passed","Mon Jan 29 17:14:39 UTC 2024","Mon Jan 29 17:15:11 UTC 2024","32185","","Profile - My Account","","","","User can see detail information account (Verified Account) [MOBILE2-1054]",""
"passed","Mon Jan 29 17:38:32 UTC 2024","Mon Jan 29 17:38:36 UTC 2024","4546","","Wallet My Assets","","","","User successfully redirected to receive coin page when click receive [MOBILE2-1110]",""
"passed","Mon Jan 29 17:54:50 UTC 2024","Mon Jan 29 17:54:59 UTC 2024","9300","","Wallet Withdraw IDR","","","","User can add withdraw method E-Wallet on Withdraw Method page [MOBILE2-2103]",""
"passed","Mon Jan 29 17:32:16 UTC 2024","Mon Jan 29 17:32:55 UTC 2024","38147","","Wallet Deposit IDR","","","","User cant deposit IDR when have phone number but unverified [MOBILE2-188]",""
"passed","Mon Jan 29 17:45:24 UTC 2024","Mon Jan 29 17:46:02 UTC 2024","37519","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via e-wallet is successful [MOBILE2-185]",""
"passed","Mon Jan 29 17:39:30 UTC 2024","Mon Jan 29 17:40:05 UTC 2024","34713","","Wallet Receive Coin","","","","User successfully receive coins from Internal [MOBILE2-1621]",""
"passed","Mon Jan 29 17:36:16 UTC 2024","Mon Jan 29 17:37:01 UTC 2024","45413","","Wallet Deposit IDR","","","","User cant deposit by E-Wallet (DANA) with above the maximum deposit limit [MOBILE2-242]",""
"passed","Mon Jan 29 17:07:16 UTC 2024","Mon Jan 29 17:07:21 UTC 2024","5016","","Home","","","","Users successfully redirected to market page when click ""See All"" [MOBILE2-332 MOBILE2-1529]",""
"passed","Mon Jan 29 17:42:10 UTC 2024","Mon Jan 29 17:42:20 UTC 2024","9954","","Wallet Send Coin","","","","User unsuccessfully send coin when input amount coin above the maximum quantity to send [MOBILE2-2281]",""
"passed","Mon Jan 29 17:05:49 UTC 2024","Mon Jan 29 17:06:02 UTC 2024","13472","","Home Non-login","","","","User can skip welcome screen [MOBILE2-1381]",""
