"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 26 07:47:16 UTC 2024","Tue Mar 26 07:47:35 UTC 2024","19029","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509] | PROD_ISS",""
"passed","Tue Mar 26 07:46:34 UTC 2024","Tue Mar 26 07:46:40 UTC 2024","6118","","Wallet - Staking","","","","User should be able to see about rewards pop up when click total reward information icon [MOBILE2-2418] | PROD_ISS",""
"passed","Tue Mar 26 07:46:45 UTC 2024","Tue Mar 26 07:47:01 UTC 2024","15331","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481] | PROD_ISS",""
"passed","Tue Mar 26 07:47:36 UTC 2024","Tue Mar 26 07:47:39 UTC 2024","3160","","Wallet - Staking","","","","User can unstake the coin if have staking balance [MOBILE2-1497] | PROD_ISS",""
"passed","Tue Mar 26 07:47:06 UTC 2024","Tue Mar 26 07:47:16 UTC 2024","10051","","Wallet - Staking","","","","User can click see my staking wallet at success stake page [MOBILE2-1495] | PROD_ISS",""
"passed","Tue Mar 26 07:47:43 UTC 2024","Tue Mar 26 07:47:50 UTC 2024","7331","","Wallet - Staking","","","","User can click see my wallet at success unstake page [MOBILE2-1505] | PROD_ISS",""
"passed","Tue Mar 26 07:46:33 UTC 2024","Tue Mar 26 07:46:34 UTC 2024","1001","","Wallet - Staking","","","","User should be able to see total reward [MOBILE2-2417] | PROD_ISS",""
"passed","Tue Mar 26 07:47:39 UTC 2024","Tue Mar 26 07:47:43 UTC 2024","3305","","Wallet - Staking","","","","User can unstake coin with percentage 100% from staked amount [MOBILE2-1504] | PROD_ISS",""
"passed","Tue Mar 26 07:46:40 UTC 2024","Tue Mar 26 07:46:43 UTC 2024","2175","","Wallet - Staking","","","","User should be able to see list of available coins for staking [MOBILE2-2419] | PROD_ISS",""
"passed","Tue Mar 26 07:47:35 UTC 2024","Tue Mar 26 07:47:36 UTC 2024","1514","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Tue Mar 26 07:46:43 UTC 2024","Tue Mar 26 07:46:45 UTC 2024","2706","","Wallet - Staking","","","","User should be able to see list of staked coins [MOBILE2-2420] | PROD_ISS",""
"passed","Tue Mar 26 07:47:01 UTC 2024","Tue Mar 26 07:47:06 UTC 2024","4934","","Wallet - Staking","","","","User can stake coin with percentage 25% from available coin [MOBILE2-1486] | PROD_ISS",""
"passed","Tue Mar 26 07:45:52 UTC 2024","Tue Mar 26 07:46:33 UTC 2024","41303","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474] | PROD_ISS",""
