"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 25 21:13:46 UTC 2024","Thu Apr 25 21:14:07 UTC 2024","21137","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"broken","Thu Apr 25 21:23:55 UTC 2024","Thu Apr 25 21:24:03 UTC 2024","8382","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"broken","Thu Apr 25 21:23:29 UTC 2024","Thu Apr 25 21:23:38 UTC 2024","8505","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"broken","Thu Apr 25 21:23:46 UTC 2024","Thu Apr 25 21:23:55 UTC 2024","8406","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"broken","Thu Apr 25 21:16:07 UTC 2024","Thu Apr 25 21:16:45 UTC 2024","37820","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Thu Apr 25 21:13:05 UTC 2024","Thu Apr 25 21:13:25 UTC 2024","20545","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Thu Apr 25 21:13:25 UTC 2024","Thu Apr 25 21:13:46 UTC 2024","20697","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Thu Apr 25 21:10:24 UTC 2024","Thu Apr 25 21:11:34 UTC 2024","69882","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Thu Apr 25 21:12:26 UTC 2024","Thu Apr 25 21:12:45 UTC 2024","18454","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Thu Apr 25 21:06:07 UTC 2024","Thu Apr 25 21:07:12 UTC 2024","65597","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Thu Apr 25 21:15:07 UTC 2024","Thu Apr 25 21:16:07 UTC 2024","60276","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Thu Apr 25 21:17:27 UTC 2024","Thu Apr 25 21:17:48 UTC 2024","20904","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Thu Apr 25 21:08:28 UTC 2024","Thu Apr 25 21:10:05 UTC 2024","97319","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"broken","Thu Apr 25 21:21:48 UTC 2024","Thu Apr 25 21:23:29 UTC 2024","101538","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Thu Apr 25 21:12:45 UTC 2024","Thu Apr 25 21:13:05 UTC 2024","19770","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"broken","Thu Apr 25 21:18:48 UTC 2024","Thu Apr 25 21:21:48 UTC 2024","180013","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"broken","Thu Apr 25 21:16:45 UTC 2024","Thu Apr 25 21:17:27 UTC 2024","42398","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"broken","Thu Apr 25 21:23:38 UTC 2024","Thu Apr 25 21:23:46 UTC 2024","8412","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Thu Apr 25 21:04:35 UTC 2024","Thu Apr 25 21:05:05 UTC 2024","30083","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Thu Apr 25 21:10:05 UTC 2024","Thu Apr 25 21:10:24 UTC 2024","18913","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Thu Apr 25 21:11:34 UTC 2024","Thu Apr 25 21:12:26 UTC 2024","52677","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
