"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 04 21:17:03 UTC 2024","Thu Apr 04 21:17:33 UTC 2024","30305","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Thu Apr 04 21:19:51 UTC 2024","Thu Apr 04 21:20:35 UTC 2024","43821","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Thu Apr 04 21:13:59 UTC 2024","Thu Apr 04 21:14:20 UTC 2024","21647","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Thu Apr 04 21:17:33 UTC 2024","Thu Apr 04 21:17:54 UTC 2024","20597","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Thu Apr 04 21:19:42 UTC 2024","Thu Apr 04 21:19:51 UTC 2024","9322","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Thu Apr 04 21:06:10 UTC 2024","Thu Apr 04 21:07:17 UTC 2024","66564","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Thu Apr 04 21:04:43 UTC 2024","Thu Apr 04 21:05:10 UTC 2024","27460","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Thu Apr 04 21:08:52 UTC 2024","Thu Apr 04 21:10:30 UTC 2024","97998","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Thu Apr 04 21:16:34 UTC 2024","Thu Apr 04 21:17:03 UTC 2024","28380","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"broken","Thu Apr 04 21:18:46 UTC 2024","Thu Apr 04 21:19:42 UTC 2024","56402","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Thu Apr 04 21:13:37 UTC 2024","Thu Apr 04 21:13:59 UTC 2024","22045","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Thu Apr 04 21:11:59 UTC 2024","Thu Apr 04 21:12:55 UTC 2024","55801","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Thu Apr 04 21:15:39 UTC 2024","Thu Apr 04 21:16:34 UTC 2024","55638","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Thu Apr 04 21:10:50 UTC 2024","Thu Apr 04 21:11:59 UTC 2024","69371","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Thu Apr 04 21:12:55 UTC 2024","Thu Apr 04 21:13:16 UTC 2024","20387","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Thu Apr 04 21:14:20 UTC 2024","Thu Apr 04 21:14:42 UTC 2024","21232","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Thu Apr 04 21:10:30 UTC 2024","Thu Apr 04 21:10:50 UTC 2024","20186","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Thu Apr 04 21:13:16 UTC 2024","Thu Apr 04 21:13:37 UTC 2024","20969","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Thu Apr 04 21:20:35 UTC 2024","Thu Apr 04 21:20:41 UTC 2024","6038","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Thu Apr 04 21:20:41 UTC 2024","Thu Apr 04 21:20:47 UTC 2024","5832","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Thu Apr 04 21:20:47 UTC 2024","Thu Apr 04 21:20:57 UTC 2024","9899","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
