"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 05 21:19:25 UTC 2024","Fri Apr 05 21:19:31 UTC 2024","5473","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Fri Apr 05 21:16:13 UTC 2024","Fri Apr 05 21:16:42 UTC 2024","28816","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Fri Apr 05 21:12:45 UTC 2024","Fri Apr 05 21:13:05 UTC 2024","19982","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Fri Apr 05 21:12:07 UTC 2024","Fri Apr 05 21:12:25 UTC 2024","18042","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Fri Apr 05 21:11:15 UTC 2024","Fri Apr 05 21:12:07 UTC 2024","52267","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Fri Apr 05 21:05:01 UTC 2024","Fri Apr 05 21:05:30 UTC 2024","29386","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Fri Apr 05 21:13:25 UTC 2024","Fri Apr 05 21:13:46 UTC 2024","20883","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Fri Apr 05 21:09:53 UTC 2024","Fri Apr 05 21:10:11 UTC 2024","17870","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Fri Apr 05 21:08:23 UTC 2024","Fri Apr 05 21:09:53 UTC 2024","90411","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Fri Apr 05 21:16:42 UTC 2024","Fri Apr 05 21:17:01 UTC 2024","19108","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Fri Apr 05 21:17:55 UTC 2024","Fri Apr 05 21:18:35 UTC 2024","39981","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Fri Apr 05 21:13:05 UTC 2024","Fri Apr 05 21:13:25 UTC 2024","20079","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Fri Apr 05 21:14:49 UTC 2024","Fri Apr 05 21:15:44 UTC 2024","55557","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"broken","Fri Apr 05 21:06:33 UTC 2024","Fri Apr 05 21:07:13 UTC 2024","39668","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Fri Apr 05 21:12:25 UTC 2024","Fri Apr 05 21:12:45 UTC 2024","19539","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Fri Apr 05 21:19:31 UTC 2024","Fri Apr 05 21:19:37 UTC 2024","5912","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Fri Apr 05 21:18:43 UTC 2024","Fri Apr 05 21:19:25 UTC 2024","42487","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Fri Apr 05 21:19:37 UTC 2024","Fri Apr 05 21:19:46 UTC 2024","8905","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Fri Apr 05 21:15:44 UTC 2024","Fri Apr 05 21:16:13 UTC 2024","28705","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Fri Apr 05 21:18:35 UTC 2024","Fri Apr 05 21:18:43 UTC 2024","7943","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Fri Apr 05 21:10:11 UTC 2024","Fri Apr 05 21:11:15 UTC 2024","63499","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
