"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Apr 05 04:11:23 UTC 2024","Fri Apr 05 04:12:26 UTC 2024","62503","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Fri Apr 05 03:58:51 UTC 2024","Fri Apr 05 03:59:42 UTC 2024","50657","","Profile - Phone Number","","","","User succesfully add and delete a phone number [MOBILE2-129 MOBILE2-1172 MOBILE2-2353] | PROD_NGT",""
"passed","Fri Apr 05 04:22:14 UTC 2024","Fri Apr 05 04:22:35 UTC 2024","20803","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Fri Apr 05 04:14:27 UTC 2024","Fri Apr 05 04:14:43 UTC 2024","15858","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Fri Apr 05 04:17:11 UTC 2024","Fri Apr 05 04:18:13 UTC 2024","62078","","Wallet Deposit IDR","","","","(Non-VIP MANDIRI) User successfully submit deposit Rp10.000 to 24,999mio with Mandiri VA [MOBILE2-1771] | PROD_NGT",""
"passed","Fri Apr 05 04:22:55 UTC 2024","Fri Apr 05 04:23:15 UTC 2024","20214","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"broken","Fri Apr 05 04:38:57 UTC 2024","Fri Apr 05 04:39:35 UTC 2024","37660","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via e-wallet is successful [MOBILE2-185] | PROD_NGT",""
"passed","Fri Apr 05 04:03:48 UTC 2024","Fri Apr 05 04:03:51 UTC 2024","3292","","Profile","","","","User successfully redirected to security page when click security menu [MOBILE2-1050] | PROD_NGT",""
"passed","Fri Apr 05 04:00:01 UTC 2024","Fri Apr 05 04:00:30 UTC 2024","28666","","Profile - Phone Number","","","","User successfully add phone number using old phone number [MOBILE2-130] | PROD_NGT",""
"broken","Fri Apr 05 04:42:08 UTC 2024","Fri Apr 05 04:42:46 UTC 2024","37672","","Wallet Transaction Detail / History","","","","User should be able see the status withdraw via Bank Transfer is successful [MOBILE2-253] | PROD_NGT",""
"passed","Fri Apr 05 04:12:26 UTC 2024","Fri Apr 05 04:12:40 UTC 2024","14144","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
