"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Feb 29 17:22:18 UTC 2024","Thu Feb 29 17:22:41 UTC 2024","22972","","Wallet - IDR Wallet - Deposit","","","","BETA User cant deposit IDR when doesnt have phone number but verified [MOBILE2-198]",""
"passed","Thu Feb 29 18:06:22 UTC 2024","Thu Feb 29 18:06:39 UTC 2024","16374","","Wallet - Transaction History - IDR","","","","BETA-V3 User can filter the transaction history IDR with transaction type reward [MOBILE2-3040]",""
"broken","Thu Feb 29 17:20:12 UTC 2024","Thu Feb 29 17:21:08 UTC 2024","56239","","Wallet - IDR Wallet - Deposit","","","","BETA-V3 (VIP-MANDIRI) User successfully submit deposit with Transfer Bank [MOBILE2-1768]",""
"failed","Thu Feb 29 17:29:09 UTC 2024","Thu Feb 29 17:29:55 UTC 2024","46838","","Wallet - IDR Wallet","","","","BETA-V3 User should be able see total balance IDR owned [MOBILE2-2551]",""
"passed","Thu Feb 29 16:09:02 UTC 2024","Thu Feb 29 16:10:56 UTC 2024","114246","","Crypto - Trading History","","","","BETA-V3 User successfully redirected to order history crypto transaction detail page [MOBILE2-2733]",""
"broken","Thu Feb 29 18:25:22 UTC 2024","Thu Feb 29 18:27:19 UTC 2024","116497","","Wallet - US Stock - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Market Buy/Sell Stock status Success [MOBILE2-3334]",""
"passed","Thu Feb 29 17:49:52 UTC 2024","Thu Feb 29 17:50:04 UTC 2024","12304","","Wallet - Transaction History - General","","","","BETA-V3 User can see empty state when no transaction history pending order [MOBILE2-2652]",""
"passed","Thu Feb 29 18:13:39 UTC 2024","Thu Feb 29 18:14:10 UTC 2024","31056","","Wallet - Transaction History - US Stock","","","","BETA-V3 User can filter the transaction history Stock with status success [MOBILE2-3136]",""
"passed","Thu Feb 29 17:32:31 UTC 2024","Thu Feb 29 17:33:15 UTC 2024","43957","","Wallet - IDR Wallet - Withdraw","","","","BETA User cant withdraw IDR when doesnt have phone number and unverified [MOBILE2-2091]",""
"passed","Thu Feb 29 17:58:38 UTC 2024","Thu Feb 29 17:58:54 UTC 2024","15473","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Asset US Stock with transaction type Sell [MOBILE2-2964]",""
"passed","Thu Feb 29 16:15:53 UTC 2024","Thu Feb 29 16:18:43 UTC 2024","170053","","Crypto - Trading History","","","","BETA-V3 User can filter the order history Crypto with transaction type buy [MOBILE2-3162]",""
"passed","Thu Feb 29 18:35:03 UTC 2024","Thu Feb 29 18:35:27 UTC 2024","24962","","Wallet - US Stock Wallet","","","","BETA-V3 User should be able to see the Sell coins transaction history [MOBILE2-2581]",""
"passed","Thu Feb 29 17:53:41 UTC 2024","Thu Feb 29 17:54:02 UTC 2024","21038","","Wallet - Transaction History - General","","","","BETA-V3 User can't filter the transaction history Balance IDR with select date more than 1 year [MOBILE2-3250]",""
"broken","Thu Feb 29 16:35:38 UTC 2024","Thu Feb 29 16:36:23 UTC 2024","44671","","Forgot Password","","","","BETA User can not submit forget password when registered by Google [MOBILE2-290]",""
"passed","Thu Feb 29 18:53:15 UTC 2024","Thu Feb 29 18:53:43 UTC 2024","28346","","Wallet - USD Wallet - Yield","","","","BETA-V3 User shouldnt be able activate USD Yield when uncheck T&C [MOBILE2-3350]",""
"passed","Thu Feb 29 18:56:49 UTC 2024","Thu Feb 29 18:57:27 UTC 2024","37671","","Wallet Home","","","","BETA-V3 User should be able to see Owned asset for US Stock when click US Stock tab [MOBILE2-2546]",""
"broken","Thu Feb 29 18:30:36 UTC 2024","Thu Feb 29 18:31:10 UTC 2024","34793","","Wallet - US Stock - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Limit Buy/Sell Stock status Open Order [MOBILE2-3340]",""
"passed","Thu Feb 29 16:14:17 UTC 2024","Thu Feb 29 16:15:53 UTC 2024","96220","","Crypto - Trading History","","","","BETA-V3 User can see empty state when no transaction on filter crypto pending order history [MOBILE2-2736]",""
"passed","Thu Feb 29 17:50:53 UTC 2024","Thu Feb 29 17:51:19 UTC 2024","26022","","Wallet - Transaction History - General","","","","BETA-V3 User can see empty state when no transaction on filter transaction history pending order [MOBILE2-2657]",""
"broken","Thu Feb 29 18:36:32 UTC 2024","Thu Feb 29 18:37:55 UTC 2024","82708","","Wallet - USD Wallet - Buy/Sell","","","","BETA-V3 User successfully buy USD from entry point wallet [MOBILE2-2590]",""
"broken","Thu Feb 29 17:06:39 UTC 2024","Thu Feb 29 17:08:45 UTC 2024","126024","","Wallet - Crypto - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Sell Crypto status Canceled [MOBILE2-3325]",""
"passed","Thu Feb 29 17:54:59 UTC 2024","Thu Feb 29 17:55:14 UTC 2024","15781","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Balance USD with status success [MOBILE2-2942]",""
"passed","Thu Feb 29 17:35:11 UTC 2024","Thu Feb 29 17:36:16 UTC 2024","65539","","Wallet - IDR Wallet - Withdraw","","","","BETA User successfully withdraw IDR using Internal Transfer (default toggle receive amount: active and 2FA active) [MOBILE2-2188]",""
"passed","Thu Feb 29 17:13:59 UTC 2024","Thu Feb 29 17:14:25 UTC 2024","26318","","Wallet - Crypto Wallet","","","","BETA-V3 User should be able to see the Send coin transaction history [MOBILE2-2559]",""
"passed","Thu Feb 29 18:49:01 UTC 2024","Thu Feb 29 18:49:21 UTC 2024","19746","","Wallet - USD Wallet","","","","BETA-V3 User successfully redirected to transaction history USD page when click see all [MOBILE2-2571]",""
"passed","Thu Feb 29 18:06:39 UTC 2024","Thu Feb 29 18:07:02 UTC 2024","23373","","Wallet - Transaction History - IDR","","","","BETA-V3 User can filter the transaction history IDR with status success [MOBILE2-3042]",""
"passed","Thu Feb 29 17:26:54 UTC 2024","Thu Feb 29 17:27:38 UTC 2024","44611","","Wallet - IDR Wallet - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Withdraw with E-Wallet [MOBILE2-3313]",""
"passed","Thu Feb 29 17:58:23 UTC 2024","Thu Feb 29 17:58:38 UTC 2024","15532","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Asset US Stock with transaction type Buy [MOBILE2-2963]",""
"passed","Thu Feb 29 18:33:49 UTC 2024","Thu Feb 29 18:34:09 UTC 2024","19889","","Wallet - US Stock Wallet","","","","BETA-V3 User successfully redirected to transaction history page when click see all [MOBILE2-2586]",""
"passed","Thu Feb 29 17:54:26 UTC 2024","Thu Feb 29 17:54:43 UTC 2024","16071","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Balance USD with transaction type Buy USD [MOBILE2-2938]",""
"passed","Thu Feb 29 17:57:16 UTC 2024","Thu Feb 29 17:57:32 UTC 2024","15486","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Asset Crypto with status Success [MOBILE2-2954]",""
"passed","Thu Feb 29 16:48:32 UTC 2024","Thu Feb 29 16:49:47 UTC 2024","74691","","Sign Up","","","","BETA User successfully sign up using email and set referral code but not submit ekyc [MOBILE2-3]",""
"passed","Thu Feb 29 18:04:08 UTC 2024","Thu Feb 29 18:05:03 UTC 2024","55111","","Wallet - Transaction History - IDR","","","","BETA-V3 User can see empty state when no transaction on filter transaction history IDR [MOBILE2-2686]",""
"passed","Thu Feb 29 18:00:40 UTC 2024","Thu Feb 29 18:01:02 UTC 2024","21385","","Wallet - Transaction History - General","","","","BETA-V3 User can't filter the transaction history Asset Pocket with select date more than 1 year [MOBILE2-3254]",""
"failed","Thu Feb 29 17:25:01 UTC 2024","Thu Feb 29 17:25:31 UTC 2024","30319","","Wallet - IDR Wallet - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Deposit with Ewallet [MOBILE2-3310]",""
"passed","Thu Feb 29 17:12:06 UTC 2024","Thu Feb 29 17:12:25 UTC 2024","18964","","Wallet - Crypto Wallet","","","","BETA-V3 User should be able to see the last 10 transaction history on crypto card page [MOBILE2-2554]",""
"broken","Thu Feb 29 16:55:23 UTC 2024","Thu Feb 29 16:57:11 UTC 2024","107748","","Wallet - Crypto - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Staking Earned [MOBILE2-3332]",""
"passed","Thu Feb 29 16:26:45 UTC 2024","Thu Feb 29 16:27:58 UTC 2024","73369","","Crypto - Trading History","","","","BETA-V3 User can see total filter notification in the icon filter pending order history crypto [MOBILE2-3184]",""
"passed","Thu Feb 29 17:53:03 UTC 2024","Thu Feb 29 17:53:22 UTC 2024","18304","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Balance IDR with status in process [MOBILE2-2931]",""
"passed","Thu Feb 29 17:53:22 UTC 2024","Thu Feb 29 17:53:41 UTC 2024","19775","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Balance IDR with status failed [MOBILE2-2932]",""
