"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 08 21:14:29 UTC 2024","Mon Apr 08 21:14:56 UTC 2024","26527","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"broken","Mon Apr 08 21:07:43 UTC 2024","Mon Apr 08 21:08:40 UTC 2024","56222","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Mon Apr 08 21:18:24 UTC 2024","Mon Apr 08 21:18:30 UTC 2024","5476","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Mon Apr 08 21:12:13 UTC 2024","Mon Apr 08 21:12:33 UTC 2024","19715","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Mon Apr 08 21:14:56 UTC 2024","Mon Apr 08 21:15:25 UTC 2024","28866","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Mon Apr 08 21:17:32 UTC 2024","Mon Apr 08 21:17:41 UTC 2024","9211","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Mon Apr 08 21:05:33 UTC 2024","Mon Apr 08 21:06:35 UTC 2024","62572","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Mon Apr 08 21:11:33 UTC 2024","Mon Apr 08 21:11:54 UTC 2024","20520","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Mon Apr 08 21:04:06 UTC 2024","Mon Apr 08 21:04:34 UTC 2024","27889","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"broken","Mon Apr 08 21:16:35 UTC 2024","Mon Apr 08 21:17:32 UTC 2024","57197","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Mon Apr 08 21:13:35 UTC 2024","Mon Apr 08 21:14:29 UTC 2024","54493","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Mon Apr 08 21:18:36 UTC 2024","Mon Apr 08 21:18:45 UTC 2024","9043","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Mon Apr 08 21:10:55 UTC 2024","Mon Apr 08 21:11:13 UTC 2024","18429","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Mon Apr 08 21:10:03 UTC 2024","Mon Apr 08 21:10:55 UTC 2024","51750","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Mon Apr 08 21:17:41 UTC 2024","Mon Apr 08 21:18:24 UTC 2024","42911","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Mon Apr 08 21:09:00 UTC 2024","Mon Apr 08 21:10:03 UTC 2024","63293","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Mon Apr 08 21:11:54 UTC 2024","Mon Apr 08 21:12:13 UTC 2024","19539","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Mon Apr 08 21:15:25 UTC 2024","Mon Apr 08 21:15:44 UTC 2024","19322","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Mon Apr 08 21:11:13 UTC 2024","Mon Apr 08 21:11:33 UTC 2024","19667","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Mon Apr 08 21:08:40 UTC 2024","Mon Apr 08 21:09:00 UTC 2024","20293","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Mon Apr 08 21:18:30 UTC 2024","Mon Apr 08 21:18:36 UTC 2024","5969","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
