"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jan 30 18:10:22 UTC 2024","Tue Jan 30 18:10:51 UTC 2024","28992","","Home","","","","Users successfully redirected to market page when click ""See All"" [MOBILE2-332 MOBILE2-1529]",""
"passed","Tue Jan 30 18:26:56 UTC 2024","Tue Jan 30 18:27:32 UTC 2024","35971","","Profile","","","","User should be able to see name and user ID on header [MOBILE2-1119]",""
"broken","Tue Jan 30 18:12:20 UTC 2024","Tue Jan 30 18:12:49 UTC 2024","29540","","Home","","","","User successfully redirected to live chat web view when click live chat entrypoint on homecircle [MOBILE2-1535]",""
"passed","Tue Jan 30 18:54:26 UTC 2024","Tue Jan 30 18:55:14 UTC 2024","47348","","Wallet - IDR Wallet - Withdraw","","","","User can add new address to withdraw internal transfer [MOBILE2-2192]",""
"passed","Tue Jan 30 18:36:01 UTC 2024","Tue Jan 30 18:36:19 UTC 2024","18452","","Wallet - Crypto Wallet - Receive Coin","","","","User successfully receive coins from external [MOBILE2-1622]",""
"passed","Tue Jan 30 18:35:12 UTC 2024","Tue Jan 30 18:36:01 UTC 2024","48708","","Wallet - Crypto Wallet - Receive Coin","","","","User successfully receive coins from Internal [MOBILE2-1621]",""
"passed","Tue Jan 30 18:22:56 UTC 2024","Tue Jan 30 18:23:15 UTC 2024","18690","","Profile - Phone Number","","","","User successfully add phone number use a number with another country code [MOBILE2-128]",""
"passed","Tue Jan 30 18:42:31 UTC 2024","Tue Jan 30 18:43:42 UTC 2024","71044","","Wallet - IDR Wallet - Deposit","","","","(VIP-MANDIRI) User successfully submit deposit Rp10.000 to 24,999mio with Mandiri VA [MOBILE2-1769]",""
"passed","Tue Jan 30 18:27:50 UTC 2024","Tue Jan 30 18:28:34 UTC 2024","44017","","Profile","","","","User successfully logout from application when click log out button [MOBILE2-1127 MOBILE2-1281]",""
"passed","Tue Jan 30 18:22:04 UTC 2024","Tue Jan 30 18:22:56 UTC 2024","52864","","Profile - Phone Number","","","","User succesfully add and delete a phone number [MOBILE2-129 MOBILE2-1172 MOBILE2-2353]",""
"passed","Tue Jan 30 18:33:38 UTC 2024","Tue Jan 30 18:33:57 UTC 2024","19174","","Sign Up","","","","User can not sign up if email invalid [MOBILE2-16]",""
"passed","Tue Jan 30 18:40:20 UTC 2024","Tue Jan 30 18:41:09 UTC 2024","49302","","Wallet - IDR Wallet - Deposit","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765]",""
"passed","Tue Jan 30 18:49:13 UTC 2024","Tue Jan 30 18:50:03 UTC 2024","49222","","Wallet - IDR Wallet - Deposit","","","","User cant deposit IDR by bank transfer with under minimum amount [MOBILE2-233]",""
"passed","Tue Jan 30 18:27:35 UTC 2024","Tue Jan 30 18:27:38 UTC 2024","2720","","Profile","","","","User successfully redirected to set up withdrawal account page when click set up withdrawal account menu [MOBILE2-1049]",""
"passed","Tue Jan 30 19:00:15 UTC 2024","Tue Jan 30 19:00:34 UTC 2024","19262","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Balance USD [MOBILE2-3028]",""
"broken","Tue Jan 30 18:31:49 UTC 2024","Tue Jan 30 18:32:16 UTC 2024","27265","","Profile - Setup Withdrawal Account","","","","User successfully save and delete e-wallet number [MOBILE2-1164 MOBILE2-1179]",""
"broken","Tue Jan 30 18:09:22 UTC 2024","Tue Jan 30 18:10:22 UTC 2024","60189","","Home","","","","User should see section favorite, market, and learning hub [MOBILE2-334 MOBILE2-343 MOBILE2-344]",""
"passed","Tue Jan 30 19:05:08 UTC 2024","Tue Jan 30 19:05:16 UTC 2024","7830","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-2538 MOBILE2-2646]",""
"passed","Tue Jan 30 19:03:17 UTC 2024","Tue Jan 30 19:03:38 UTC 2024","20643","","Wallet Home","","","","User unsuccessfully access wallet page before login and can not see asset summary section [MOBILE2-2533 MOBILE2-2831]",""
"passed","Tue Jan 30 18:50:03 UTC 2024","Tue Jan 30 18:50:53 UTC 2024","50040","","Wallet - IDR Wallet - Deposit","","","","User cant deposit IDR by Virtual Account with under minimum amount [MOBILE2-235]",""
"passed","Tue Jan 30 18:58:23 UTC 2024","Tue Jan 30 18:59:09 UTC 2024","45864","","Wallet - Transaction History - General","","","","User can see a list of all my transactions history [MOBILE2-2647]",""
"passed","Tue Jan 30 18:14:10 UTC 2024","Tue Jan 30 18:14:28 UTC 2024","18263","","Forgot Password","","","","User should be able to see the suspend page if they submit a forgot password to an e-mail that is being suspended [MOBILE2-1652]",""
"passed","Tue Jan 30 19:07:28 UTC 2024","Tue Jan 30 19:08:10 UTC 2024","42323","","Wallet Home","","","","Users should be able to see empty state when have no assets for Crypto [MOBILE2-2534]",""
"passed","Tue Jan 30 18:59:25 UTC 2024","Tue Jan 30 18:59:41 UTC 2024","16311","","Wallet - Transaction History - General","","","","User can see total filter notification in the icon filter and reset filter transaction history tab Asset [MOBILE2-3024 MOBILE2-2766]",""
"broken","Tue Jan 30 18:10:51 UTC 2024","Tue Jan 30 18:11:20 UTC 2024","28447","","Home","","","","User successfully redirected to staking page when click staking entrypoint on homecircle [MOBILE2-1532]",""
"passed","Tue Jan 30 18:42:14 UTC 2024","Tue Jan 30 18:42:31 UTC 2024","16932","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767]",""
"passed","Tue Jan 30 19:01:47 UTC 2024","Tue Jan 30 19:02:05 UTC 2024","18350","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Pending Order US Stock [MOBILE2-3035]",""
"passed","Tue Jan 30 19:05:16 UTC 2024","Tue Jan 30 19:06:37 UTC 2024","80814","","Wallet Home","","","","User should be able to hide/unhide all numbers in the page when clicking on any eye icon [MOBILE2-2537]",""
"passed","Tue Jan 30 18:49:02 UTC 2024","Tue Jan 30 18:49:13 UTC 2024","11478","","Wallet - IDR Wallet - Deposit","","","","User cant deposit by E-Wallet (OVO) with under minimum amount [MOBILE2-234]",""
"passed","Tue Jan 30 19:04:23 UTC 2024","Tue Jan 30 19:05:08 UTC 2024","44729","","Wallet Home","","","","User successfully access wallet page from Wallet Navigation Bar [MOBILE2-2532 MOBILE2-2539 MOBILE2-2540]",""
"passed","Tue Jan 30 18:59:09 UTC 2024","Tue Jan 30 18:59:25 UTC 2024","15607","","Wallet - Transaction History - General","","","","User can see total filter notification in the icon filter and reset filter transaction history tab Balance [MOBILE2-3023 MOBILE2-2767]",""
"passed","Tue Jan 30 18:21:13 UTC 2024","Tue Jan 30 18:21:19 UTC 2024","5692","","Profile - My Account","","","","User successfully redirected to live chat web view page when click live chat here link [MOBILE2-1137]",""
"passed","Tue Jan 30 19:01:13 UTC 2024","Tue Jan 30 19:01:31 UTC 2024","17847","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Asset Pocket [MOBILE2-3033]",""
"passed","Tue Jan 30 18:18:20 UTC 2024","Tue Jan 30 18:18:30 UTC 2024","10118","","Profile - Change Password","","","","User successfully change and create new password (using 2FA) [MOBILE2-2357]",""
"passed","Tue Jan 30 19:00:34 UTC 2024","Tue Jan 30 19:00:55 UTC 2024","20774","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Asset Crypto [MOBILE2-3030]",""
"passed","Tue Jan 30 18:37:02 UTC 2024","Tue Jan 30 18:37:49 UTC 2024","46784","","Wallet - Crypto Wallet - Send Coin","","","","User cant send coin when have phone number but unverified [MOBILE2-2226]",""
"broken","Tue Jan 30 18:56:10 UTC 2024","Tue Jan 30 18:56:39 UTC 2024","28315","","Wallet - IDR Wallet - Withdraw","","","","User can add withdraw method E-Wallet on Withdraw Method page [MOBILE2-2103]",""
"broken","Tue Jan 30 18:56:39 UTC 2024","Tue Jan 30 18:57:03 UTC 2024","24547","","Wallet - IDR Wallet - Withdraw","","","","User unsuccessfully withdraw internal transfer/Bank transfer/Ewallet when input amount is under minimum [MOBILE2-2203]",""
"passed","Tue Jan 30 18:19:10 UTC 2024","Tue Jan 30 18:19:53 UTC 2024","43034","","Profile - Google Authenticator","","","","User successfully deactivated and activated google authenticator [MOBILE2-1186 MOBILE2-1187]",""
"broken","Tue Jan 30 18:15:13 UTC 2024","Tue Jan 30 18:16:01 UTC 2024","48142","","Login","","","","User successfully sign in using 2FA [MOBILE2-283]",""
"passed","Tue Jan 30 18:59:41 UTC 2024","Tue Jan 30 18:59:56 UTC 2024","14913","","Wallet - Transaction History - General","","","","User can see total filter notification in the icon filter and reset filter transaction history tab Pending Order [MOBILE2-3026 MOBILE2-3014]",""
"passed","Tue Jan 30 18:47:22 UTC 2024","Tue Jan 30 18:48:14 UTC 2024","51824","","Wallet - IDR Wallet - Deposit","","","","User cant deposit IDR when have phone number but unverified [MOBILE2-188]",""
"passed","Tue Jan 30 18:45:54 UTC 2024","Tue Jan 30 18:46:12 UTC 2024","17596","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP MANDIRI) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1773]",""
"passed","Tue Jan 30 18:13:54 UTC 2024","Tue Jan 30 18:14:10 UTC 2024","16194","","Forgot Password","","","","User successfully submit forget/reset password [MOBILE2-310]",""
"broken","Tue Jan 30 18:30:16 UTC 2024","Tue Jan 30 18:31:20 UTC 2024","64537","","Profile - Setup Withdrawal Account","","","","User successfully save and delete account number [MOBILE2-1153 MOBILE2-1180]",""
"broken","Tue Jan 30 18:57:03 UTC 2024","Tue Jan 30 18:57:27 UTC 2024","23411","","Wallet - IDR Wallet - Withdraw","","","","User unsuccessfully withdraw Bank transfer/Ewallet/Internal Transfer when input amount above the maximum withdraw [MOBILE2-2204]",""
"passed","Tue Jan 30 18:59:56 UTC 2024","Tue Jan 30 19:00:15 UTC 2024","18837","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Balance IDR [MOBILE2-3025]",""
"passed","Tue Jan 30 18:46:26 UTC 2024","Tue Jan 30 18:47:22 UTC 2024","55417","","Wallet - IDR Wallet - Deposit","","","","(VIP) User successfully submit deposit with virtual account except BCA/Mandiri [MOBILE2-1777]",""
"passed","Tue Jan 30 18:37:49 UTC 2024","Tue Jan 30 18:38:53 UTC 2024","64471","","Wallet - Crypto Wallet - Send Coin","","","","User unsuccessfully send coin when input amount coin is under minimum [MOBILE2-2277]",""
