"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Apr 01 21:15:49 UTC 2024","Mon Apr 01 21:16:30 UTC 2024","40939","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1510 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Mon Apr 01 21:19:11 UTC 2024","Mon Apr 01 21:19:21 UTC 2024","10225","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Mon Apr 01 21:19:05 UTC 2024","Mon Apr 01 21:19:11 UTC 2024","6580","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Mon Apr 01 21:11:48 UTC 2024","Mon Apr 01 21:12:07 UTC 2024","18881","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Mon Apr 01 21:09:30 UTC 2024","Mon Apr 01 21:09:49 UTC 2024","19323","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Mon Apr 01 21:12:48 UTC 2024","Mon Apr 01 21:13:10 UTC 2024","21425","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Mon Apr 01 21:10:54 UTC 2024","Mon Apr 01 21:11:48 UTC 2024","54642","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Mon Apr 01 21:15:21 UTC 2024","Mon Apr 01 21:15:49 UTC 2024","27878","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Mon Apr 01 21:18:14 UTC 2024","Mon Apr 01 21:18:59 UTC 2024","44714","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Mon Apr 01 21:13:10 UTC 2024","Mon Apr 01 21:13:32 UTC 2024","22303","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Mon Apr 01 21:12:28 UTC 2024","Mon Apr 01 21:12:48 UTC 2024","20842","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Mon Apr 01 21:14:31 UTC 2024","Mon Apr 01 21:15:21 UTC 2024","50942","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Mon Apr 01 21:07:58 UTC 2024","Mon Apr 01 21:09:30 UTC 2024","91965","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Mon Apr 01 21:18:59 UTC 2024","Mon Apr 01 21:19:05 UTC 2024","5754","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Mon Apr 01 21:17:23 UTC 2024","Mon Apr 01 21:18:05 UTC 2024","41652","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Mon Apr 01 21:12:07 UTC 2024","Mon Apr 01 21:12:28 UTC 2024","20283","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Mon Apr 01 21:09:49 UTC 2024","Mon Apr 01 21:10:54 UTC 2024","64448","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Mon Apr 01 21:04:23 UTC 2024","Mon Apr 01 21:04:51 UTC 2024","28043","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Mon Apr 01 21:18:05 UTC 2024","Mon Apr 01 21:18:14 UTC 2024","9325","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Mon Apr 01 21:05:48 UTC 2024","Mon Apr 01 21:06:48 UTC 2024","59543","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
