"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 16 00:59:49 UTC 2024","Tue Jan 16 00:59:58 UTC 2024","9036","","Wallet - IDR Wallet","","","","User successfully redirected to Withdraw page when click Withdraw [MOBILE2-2566]",""
"broken","Tue Jan 16 00:56:34 UTC 2024","Tue Jan 16 00:57:17 UTC 2024","43026","","Wallet - IDR Wallet - Deposit","","","","User cant deposit IDR by Virtual Account with under minimum amount [MOBILE2-235]",""
"broken","Tue Jan 16 01:05:04 UTC 2024","Tue Jan 16 01:05:52 UTC 2024","47971","","Wallet - IDR Wallet - Withdraw","","","","User can add withdraw method E-Wallet on Withdraw Method page [MOBILE2-2103]",""
"passed","Tue Jan 16 00:19:44 UTC 2024","Tue Jan 16 00:19:52 UTC 2024","7852","","Profile - Change Password","","","","User cant change password if old password wrong [MOBILE2-1207]",""
"broken","Tue Jan 16 00:47:50 UTC 2024","Tue Jan 16 00:48:34 UTC 2024","43527","","Wallet - IDR Wallet - Deposit","","","","(VIP-MANDIRI) User successfully submit deposit Rp10.000 to 24,999mio with Mandiri VA [MOBILE2-1769]",""
"passed","Tue Jan 16 01:16:13 UTC 2024","Tue Jan 16 01:17:34 UTC 2024","80821","","Wallet Home","","","","User should be able to hide/unhide all numbers in the page when clicking on any eye icon [MOBILE2-2537]",""
"passed","Tue Jan 16 00:29:42 UTC 2024","Tue Jan 16 00:30:20 UTC 2024","37136","","Profile","","","","User should be able to see name and user ID on header [MOBILE2-1119]",""
"broken","Tue Jan 16 01:09:36 UTC 2024","Tue Jan 16 01:10:35 UTC 2024","59007","","Wallet - USD Wallet","","","","User should be able see balance breakdown USD [MOBILE2-2569]",""
"broken","Tue Jan 16 00:36:36 UTC 2024","Tue Jan 16 00:37:24 UTC 2024","47732","","Profile - Setup Withdrawal Account","","","","User should not be able to add same e-wallet [MOBILE2-1168]",""
"passed","Tue Jan 16 00:59:33 UTC 2024","Tue Jan 16 00:59:42 UTC 2024","8588","","Wallet - IDR Wallet","","","","User should be able see balance breakdown IDR [MOBILE2-2552]",""
"passed","Tue Jan 16 00:59:42 UTC 2024","Tue Jan 16 00:59:49 UTC 2024","7738","","Wallet - IDR Wallet","","","","User successfully redirected to Deposit page when click Deposit [MOBILE2-2565]",""
"passed","Tue Jan 16 01:17:45 UTC 2024","Tue Jan 16 01:18:26 UTC 2024","41648","","Wallet Home","","","","User should be able to see IDR, USD, Crypto, US Stocks card on the Wallet Card Carousel section [MOBILE2-2542 MOBILE2-2543 MOBILE2-2544 MOBILE2-2545]",""
"broken","Tue Jan 16 00:12:09 UTC 2024","Tue Jan 16 00:13:39 UTC 2024","90006","","Home","","","","User successfully redirected to staking page when click staking entrypoint on homecircle [MOBILE2-1532]",""
"passed","Tue Jan 16 00:19:52 UTC 2024","Tue Jan 16 00:20:02 UTC 2024","10127","","Profile - Change Password","","","","User successfully change and create new password (using 2FA) [MOBILE2-2357]",""
"broken","Tue Jan 16 00:59:58 UTC 2024","Tue Jan 16 01:00:41 UTC 2024","42707","","Wallet - IDR Wallet","","","","User should be able see empty state on IDR Card page when no transaction state [MOBILE2-2567]",""
"broken","Tue Jan 16 00:23:33 UTC 2024","Tue Jan 16 00:23:51 UTC 2024","18169","","Profile - My Account","","","","Unverified user successfully redirected to verify account page when click verify now buttton [MOBILE2-1135]",""
"broken","Tue Jan 16 01:19:52 UTC 2024","Tue Jan 16 01:20:36 UTC 2024","43583","","Wallet Home","","","","User should be able to see Owned asset for Crypto when click Crypto tab [MOBILE2-2547]",""
"passed","Tue Jan 16 00:44:16 UTC 2024","Tue Jan 16 00:44:36 UTC 2024","20193","","Wallet - Crypto Wallet - Send Coin","","","","User unsuccessfully send coin when input amount coin above the maximum quantity to send [MOBILE2-2281]",""
"broken","Tue Jan 16 00:53:40 UTC 2024","Tue Jan 16 00:54:24 UTC 2024","43290","","Wallet - IDR Wallet - Deposit","","","","User cant deposit IDR when have phone number but unverified [MOBILE2-188]",""
"broken","Tue Jan 16 00:20:02 UTC 2024","Tue Jan 16 00:21:27 UTC 2024","84846","","Profile - Change Password","","","","User successfully change and create new password [MOBILE2-2356]",""
"passed","Tue Jan 16 00:30:20 UTC 2024","Tue Jan 16 00:30:22 UTC 2024","2700","","Profile","","","","User successfully redirected to mission page when click mission menu [MOBILE2-1672]",""
"broken","Tue Jan 16 00:55:50 UTC 2024","Tue Jan 16 00:56:34 UTC 2024","44024","","Wallet - IDR Wallet - Deposit","","","","User cant deposit IDR by bank transfer with under minimum amount [MOBILE2-233]",""
"broken","Tue Jan 16 00:10:39 UTC 2024","Tue Jan 16 00:12:09 UTC 2024","90008","","Home","","","","Users successfully redirected to market page when click ""See All"" [MOBILE2-332 MOBILE2-1529]",""
