"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 29 13:18:30 UTC 2024","Mon Jan 29 13:19:01 UTC 2024","31347","","Wallet Transaction Detail / History","","","","User should be able see the status withdraw via Bank Transfer is successful [MOBILE2-253]",""
"passed","Mon Jan 29 13:02:02 UTC 2024","Mon Jan 29 13:02:41 UTC 2024","38341","","Wallet Deposit IDR","","","","User cant deposit IDR when have phone number but unverified [MOBILE2-188]",""
"passed","Mon Jan 29 13:26:37 UTC 2024","Mon Jan 29 13:26:45 UTC 2024","8492","","Wallet Withdraw IDR","","","","User unsuccessfully withdraw internal transfer/Bank transfer/Ewallet when input amount above available balance [MOBILE2-2205]",""
"passed","Mon Jan 29 13:03:37 UTC 2024","Mon Jan 29 13:03:55 UTC 2024","18232","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183]",""
"broken","Mon Jan 29 12:51:49 UTC 2024","Mon Jan 29 12:52:51 UTC 2024","61373","","Profile - Setup Withdrawal Account","","","","User successfully save and delete account number [MOBILE2-1153 MOBILE2-1180]",""
"passed","Mon Jan 29 13:16:42 UTC 2024","Mon Jan 29 13:17:02 UTC 2024","19932","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via e-wallet is expired [MOBILE2-186]",""
"passed","Mon Jan 29 13:18:05 UTC 2024","Mon Jan 29 13:18:30 UTC 2024","24589","","Wallet Transaction Detail / History","","","","User should be able see the status withdraw via Internal Transfer is successful [MOBILE2-250]",""
"passed","Mon Jan 29 12:49:59 UTC 2024","Mon Jan 29 12:50:01 UTC 2024","2304","","Profile","","","","User successfully redirected to help center page when click help center menu [MOBILE2-1052]",""
"broken","Mon Jan 29 13:26:03 UTC 2024","Mon Jan 29 13:26:27 UTC 2024","23681","","Wallet Withdraw IDR","","","","User unsuccessfully withdraw internal transfer/Bank transfer/Ewallet when input amount is under minimum [MOBILE2-2203]",""
"passed","Mon Jan 29 13:02:41 UTC 2024","Mon Jan 29 13:03:21 UTC 2024","39758","","Wallet Deposit IDR","","","","User successfully see IDR Deposit Address and QR Code for Internal Transfer [MOBILE2-224]",""
"passed","Mon Jan 29 12:46:13 UTC 2024","Mon Jan 29 12:46:33 UTC 2024","19665","","Profile - Phone Number","","","","User successfully add phone number use a number with another country code [MOBILE2-128]",""
"passed","Mon Jan 29 12:42:53 UTC 2024","Mon Jan 29 12:43:32 UTC 2024","39183","","Profile - Google Authenticator","","","","User successfully deactivated and activated google authenticator [MOBILE2-1186 MOBILE2-1187]",""
"broken","Mon Jan 29 13:11:10 UTC 2024","Mon Jan 29 13:12:13 UTC 2024","63031","","Wallet Send Coin","","","","User unsuccessfully send coin when input amount coin is under minimum [MOBILE2-2277]",""
"passed","Mon Jan 29 12:53:20 UTC 2024","Mon Jan 29 12:53:32 UTC 2024","11738","","Profile - Setup Withdrawal Account","","","","User successfully save and delete e-wallet number [MOBILE2-1164 MOBILE2-1179]",""
"passed","Mon Jan 29 13:22:36 UTC 2024","Mon Jan 29 13:22:43 UTC 2024","7547","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583]",""
"passed","Mon Jan 29 13:23:40 UTC 2024","Mon Jan 29 13:24:13 UTC 2024","32812","","Wallet Withdraw IDR","","","","User cant withdraw IDR when have phone number but unverified [MOBILE2-2092]",""
"passed","Mon Jan 29 12:45:25 UTC 2024","Mon Jan 29 12:46:13 UTC 2024","48165","","Profile - Phone Number","","","","User succesfully add and delete a phone number [MOBILE2-129 MOBILE2-1172 MOBILE2-2353]",""
"passed","Mon Jan 29 13:21:46 UTC 2024","Mon Jan 29 13:21:50 UTC 2024","4221","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-637]",""
"passed","Mon Jan 29 12:37:29 UTC 2024","Mon Jan 29 12:37:33 UTC 2024","4297","","Home","","","","User successfully redirected to live chat web view when click live chat entrypoint on homecircle [MOBILE2-1535]",""
"passed","Mon Jan 29 12:49:51 UTC 2024","Mon Jan 29 12:49:54 UTC 2024","2935","","Profile","","","","User successfully redirected to set up withdrawal account page when click set up withdrawal account menu [MOBILE2-1049]",""
"passed","Mon Jan 29 13:26:27 UTC 2024","Mon Jan 29 13:26:37 UTC 2024","9866","","Wallet Withdraw IDR","","","","User unsuccessfully withdraw Bank transfer/Ewallet/Internal Transfer when input amount above the maximum withdraw [MOBILE2-2204]",""
"passed","Mon Jan 29 13:05:22 UTC 2024","Mon Jan 29 13:06:04 UTC 2024","42648","","Wallet Deposit IDR","","","","User cant deposit IDR by Virtual Account with under minimum amount [MOBILE2-235]",""
"passed","Mon Jan 29 12:46:33 UTC 2024","Mon Jan 29 12:47:01 UTC 2024","28270","","Profile - Phone Number","","","","User successfully add phone number using old phone number [MOBILE2-130]",""
"passed","Mon Jan 29 12:49:57 UTC 2024","Mon Jan 29 12:49:59 UTC 2024","2179","","Profile","","","","User successfully redirected to live chat web view page when click live chat menu [MOBILE2-1051]",""
"passed","Mon Jan 29 13:13:48 UTC 2024","Mon Jan 29 13:14:43 UTC 2024","54250","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via Bank Transfer is successful [MOBILE2-178 MOBILE2-247 MOBILE2-249]",""
"passed","Mon Jan 29 13:25:02 UTC 2024","Mon Jan 29 13:25:07 UTC 2024","5168","","Wallet Withdraw IDR","","","","User cant submit withdraw internal transfer when input own address [MOBILE2-2196]",""
"passed","Mon Jan 29 12:49:48 UTC 2024","Mon Jan 29 12:49:51 UTC 2024","3100","","Profile","","","","User successfully redirected to mission page when click mission menu [MOBILE2-1672]",""
"passed","Mon Jan 29 12:37:23 UTC 2024","Mon Jan 29 12:37:29 UTC 2024","5776","","Home","","","","User successfully redirected to referral page when click referral entrypoint on homecircle [MOBILE2-1534]",""
"passed","Mon Jan 29 12:49:54 UTC 2024","Mon Jan 29 12:49:57 UTC 2024","3030","","Profile","","","","User successfully redirected to security page when click security menu [MOBILE2-1050]",""
"passed","Mon Jan 29 12:39:57 UTC 2024","Mon Jan 29 12:40:16 UTC 2024","18620","","Login","","","","User successfully sign in using email and password (non-2FA) [MOBILE2-1380 MOBILE2-279]",""
"passed","Mon Jan 29 12:37:33 UTC 2024","Mon Jan 29 12:37:44 UTC 2024","10665","","Home","","","","User can successfully redirected to the Info & Promo webview page when click “See all” CTA and click a banner [MOBILE2-349 MOBILE2-350]",""
"passed","Mon Jan 29 13:24:56 UTC 2024","Mon Jan 29 13:25:02 UTC 2024","5988","","Wallet Withdraw IDR","","","","User cant submit withdraw internal transfer when input invalid address [MOBILE2-2195]",""
"passed","Mon Jan 29 12:54:31 UTC 2024","Mon Jan 29 12:54:50 UTC 2024","19254","","Sign Up","","","","User can not sign up if email invalid [MOBILE2-16]",""
"passed","Mon Jan 29 12:58:57 UTC 2024","Mon Jan 29 12:59:26 UTC 2024","28614","","Wallet Deposit IDR","","","","(VIP-MANDIRI) User successfully submit deposit 25mio to 99,999mio / ≥ 100 mio with Virtual Account [MOBILE2-1712]",""
"broken","Mon Jan 29 13:25:25 UTC 2024","Mon Jan 29 13:25:55 UTC 2024","30092","","Wallet Withdraw IDR","","","","User can add withdraw method Transfer Bank on Withdraw Method page [MOBILE2-2102]",""
"passed","Mon Jan 29 13:04:13 UTC 2024","Mon Jan 29 13:04:31 UTC 2024","17475","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232]",""
"passed","Mon Jan 29 13:21:33 UTC 2024","Mon Jan 29 13:21:40 UTC 2024","6361","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337]",""
"passed","Mon Jan 29 12:54:19 UTC 2024","Mon Jan 29 12:54:31 UTC 2024","11621","","Sign Up","","","","User can click sign up [MOBILE2-1379]",""
"passed","Mon Jan 29 12:38:20 UTC 2024","Mon Jan 29 12:38:37 UTC 2024","16579","","Forgot Password","","","","User successfully submit forget/reset password [MOBILE2-310]",""
"broken","Mon Jan 29 12:52:51 UTC 2024","Mon Jan 29 12:53:20 UTC 2024","29151","","Profile - Setup Withdrawal Account","","","","User should not be able to add same bank and account number [MOBILE2-1157]",""
"passed","Mon Jan 29 13:19:26 UTC 2024","Mon Jan 29 13:19:54 UTC 2024","27551","","Wallet Transaction Detail / History","","","","User should be able see the status withdraw via Ewallet is is successful [MOBILE2-258]",""
"passed","Mon Jan 29 13:19:54 UTC 2024","Mon Jan 29 13:20:20 UTC 2024","25844","","Wallet Transaction Detail / History","","","","User should be able see the status withdraw via Ewallet is is failed [MOBILE2-261]",""
"passed","Mon Jan 29 13:15:11 UTC 2024","Mon Jan 29 13:15:38 UTC 2024","26855","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via Bank Transfer is Expired [MOBILE2-181]",""
"passed","Mon Jan 29 13:17:02 UTC 2024","Mon Jan 29 13:17:45 UTC 2024","43542","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via e-wallet is cancelled [MOBILE2-1633]",""
"passed","Mon Jan 29 12:35:47 UTC 2024","Mon Jan 29 12:35:59 UTC 2024","12657","","Home Non-login","","","","User can skip welcome screen [MOBILE2-1381]",""
"passed","Mon Jan 29 12:47:01 UTC 2024","Mon Jan 29 12:47:16 UTC 2024","14973","","Profile - Phone Number","","","","User unsuccesfully add a phone number if phone number has been registered [MOBILE2-1751]",""
"passed","Mon Jan 29 13:07:28 UTC 2024","Mon Jan 29 13:08:07 UTC 2024","38789","","Wallet My Assets","","","","User should be able to see total coin asset [MOBILE2-1103]",""
"passed","Mon Jan 29 13:22:48 UTC 2024","Mon Jan 29 13:22:55 UTC 2024","6207","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088]",""
"passed","Mon Jan 29 13:01:16 UTC 2024","Mon Jan 29 13:02:02 UTC 2024","46744","","Wallet Deposit IDR","","","","(VIP) User successfully submit deposit with virtual account except BCA/Mandiri [MOBILE2-1777]",""
"passed","Mon Jan 29 12:37:09 UTC 2024","Mon Jan 29 12:37:16 UTC 2024","6400","","Home","","","","User successfully redirected to staking page when click staking entrypoint on homecircle [MOBILE2-1532]",""
