"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Mar 25 04:32:21 UTC 2024","Mon Mar 25 04:32:47 UTC 2024","25873","","Wallet Home","","","","BETA User can see a section/banner when don not have balance and never purchased or deposited a coin [MOBILE2-652] | PROD_ISSl",""
"passed","Mon Mar 25 04:32:01 UTC 2024","Mon Mar 25 04:32:07 UTC 2024","5314","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Mon Mar 25 04:31:12 UTC 2024","Mon Mar 25 04:31:17 UTC 2024","4551","","Wallet Home","","","","User successfully redirected to send coin page when click send coin [MOBILE2-640]",""
"passed","Mon Mar 25 04:31:06 UTC 2024","Mon Mar 25 04:31:12 UTC 2024","6406","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-638]",""
"passed","Mon Mar 25 04:31:53 UTC 2024","Mon Mar 25 04:32:01 UTC 2024","8256","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Mon Mar 25 04:30:53 UTC 2024","Mon Mar 25 04:31:01 UTC 2024","7168","","Wallet Home","","","","User successfully redirected to staking page when click staking [MOBILE2-1077 MOBILE2-1570]",""
"passed","Mon Mar 25 04:31:17 UTC 2024","Mon Mar 25 04:31:53 UTC 2024","36219","","Wallet Home","","","","User successfully redirected to receive coin page when click receive coin [MOBILE2-643]",""
"passed","Mon Mar 25 04:32:13 UTC 2024","Mon Mar 25 04:32:21 UTC 2024","8246","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Mon Mar 25 04:32:07 UTC 2024","Mon Mar 25 04:32:13 UTC 2024","6497","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Mon Mar 25 04:30:04 UTC 2024","Mon Mar 25 04:30:46 UTC 2024","41170","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Mon Mar 25 04:31:01 UTC 2024","Mon Mar 25 04:31:06 UTC 2024","5278","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-637]",""
"passed","Mon Mar 25 04:30:46 UTC 2024","Mon Mar 25 04:30:53 UTC 2024","7704","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
