"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 15 21:06:07 UTC 2024","Mon Apr 15 21:07:09 UTC 2024","61789","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Mon Apr 15 21:12:19 UTC 2024","Mon Apr 15 21:12:40 UTC 2024","21614","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Mon Apr 15 21:16:44 UTC 2024","Mon Apr 15 21:17:14 UTC 2024","29119","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Mon Apr 15 21:20:35 UTC 2024","Mon Apr 15 21:20:42 UTC 2024","6472","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Mon Apr 15 21:11:21 UTC 2024","Mon Apr 15 21:12:19 UTC 2024","57432","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Mon Apr 15 21:13:04 UTC 2024","Mon Apr 15 21:13:27 UTC 2024","22887","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Mon Apr 15 21:17:14 UTC 2024","Mon Apr 15 21:17:48 UTC 2024","34006","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Mon Apr 15 21:13:50 UTC 2024","Mon Apr 15 21:14:13 UTC 2024","22852","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Mon Apr 15 21:12:40 UTC 2024","Mon Apr 15 21:13:04 UTC 2024","23407","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Mon Apr 15 21:08:22 UTC 2024","Mon Apr 15 21:09:55 UTC 2024","93622","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Mon Apr 15 21:09:55 UTC 2024","Mon Apr 15 21:10:16 UTC 2024","20383","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Mon Apr 15 21:20:49 UTC 2024","Mon Apr 15 21:20:59 UTC 2024","10173","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Mon Apr 15 21:17:48 UTC 2024","Mon Apr 15 21:18:07 UTC 2024","19322","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Mon Apr 15 21:10:16 UTC 2024","Mon Apr 15 21:11:21 UTC 2024","65665","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Mon Apr 15 21:04:43 UTC 2024","Mon Apr 15 21:05:10 UTC 2024","27891","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Mon Apr 15 21:19:51 UTC 2024","Mon Apr 15 21:20:35 UTC 2024","44546","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Mon Apr 15 21:20:42 UTC 2024","Mon Apr 15 21:20:49 UTC 2024","6940","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Mon Apr 15 21:19:01 UTC 2024","Mon Apr 15 21:19:42 UTC 2024","40648","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Mon Apr 15 21:15:42 UTC 2024","Mon Apr 15 21:16:44 UTC 2024","62755","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Mon Apr 15 21:19:42 UTC 2024","Mon Apr 15 21:19:51 UTC 2024","8707","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Mon Apr 15 21:13:27 UTC 2024","Mon Apr 15 21:13:50 UTC 2024","23124","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
