"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 14 18:15:43 UTC 2024","Wed Feb 14 18:15:58 UTC 2024","15378","","Login","","","","User successfully redirected to sign up page when click Sign Up [MOBILE2-297]",""
"passed","Wed Feb 14 18:34:06 UTC 2024","Wed Feb 14 18:34:54 UTC 2024","48746","","Wallet - Crypto Wallet - Receive Coin","","","","User successfully receive coins from Internal [MOBILE2-1621]",""
"passed","Wed Feb 14 19:07:21 UTC 2024","Wed Feb 14 19:07:27 UTC 2024","6146","","Wallet Home","","","","Users should be able to see empty state when have no assets for US Stock [MOBILE2-2548]",""
"passed","Wed Feb 14 18:32:31 UTC 2024","Wed Feb 14 18:32:50 UTC 2024","19000","","Sign Up","","","","User can not sign up if email invalid [MOBILE2-16]",""
"passed","Wed Feb 14 18:20:36 UTC 2024","Wed Feb 14 18:20:42 UTC 2024","5843","","Profile - My Account","","","","User successfully redirected to live chat web view page when click live chat here link [MOBILE2-1137]",""
"passed","Wed Feb 14 19:00:50 UTC 2024","Wed Feb 14 19:01:09 UTC 2024","18574","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Pending Order US Stock [MOBILE2-3035]",""
"passed","Wed Feb 14 18:23:11 UTC 2024","Wed Feb 14 18:23:26 UTC 2024","14462","","Profile - Phone Number","","","","User unsuccesfully add a phone number if phone number has been registered [MOBILE2-1751]",""
"passed","Wed Feb 14 18:36:08 UTC 2024","Wed Feb 14 18:36:54 UTC 2024","46246","","Wallet - Crypto Wallet - Send Coin","","","","User cant send coin when have phone number but unverified [MOBILE2-2226]",""
"passed","Wed Feb 14 18:38:19 UTC 2024","Wed Feb 14 18:38:38 UTC 2024","19041","","Wallet - Crypto Wallet - Send Coin","","","","User unsuccessfully send coin when input amount coin above the available coin balance [MOBILE2-2282]",""
"broken","Wed Feb 14 18:30:14 UTC 2024","Wed Feb 14 18:30:42 UTC 2024","28231","","Profile - Setup Withdrawal Account","","","","User should not be able to add same bank and account number [MOBILE2-1157]",""
"passed","Wed Feb 14 18:15:24 UTC 2024","Wed Feb 14 18:15:43 UTC 2024","18760","","Login","","","","User successfully sign in using email and password (non-2FA) [MOBILE2-1380 MOBILE2-279]",""
"passed","Wed Feb 14 18:13:18 UTC 2024","Wed Feb 14 18:13:35 UTC 2024","17395","","Forgot Password","","","","User successfully submit forget/reset password [MOBILE2-310]",""
"passed","Wed Feb 14 18:25:45 UTC 2024","Wed Feb 14 18:26:21 UTC 2024","35867","","Profile","","","","User should be able to see name and user ID on header [MOBILE2-1119]",""
"passed","Wed Feb 14 18:26:24 UTC 2024","Wed Feb 14 18:26:27 UTC 2024","3193","","Profile","","","","User successfully redirected to set up withdrawal account page when click set up withdrawal account menu [MOBILE2-1049]",""
"broken","Wed Feb 14 18:12:02 UTC 2024","Wed Feb 14 18:12:31 UTC 2024","29611","","Home","","","","User successfully redirected to live chat web view when click live chat entrypoint on homecircle [MOBILE2-1535]",""
"passed","Wed Feb 14 18:34:54 UTC 2024","Wed Feb 14 18:35:12 UTC 2024","17506","","Wallet - Crypto Wallet - Receive Coin","","","","User successfully receive coins from external [MOBILE2-1622]",""
"passed","Wed Feb 14 18:49:53 UTC 2024","Wed Feb 14 18:50:45 UTC 2024","51984","","Wallet - IDR Wallet - Deposit","","","","User cant deposit by E-Wallet (DANA) with above the maximum deposit limit [MOBILE2-242]",""
"broken","Wed Feb 14 18:54:46 UTC 2024","Wed Feb 14 18:55:15 UTC 2024","29230","","Wallet - IDR Wallet - Withdraw","","","","User can add withdraw method Transfer Bank on Withdraw Method page [MOBILE2-2102]",""
"passed","Wed Feb 14 18:48:00 UTC 2024","Wed Feb 14 18:48:12 UTC 2024","12077","","Wallet - IDR Wallet - Deposit","","","","User cant deposit by E-Wallet (OVO) with under minimum amount [MOBILE2-234]",""
