"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 27 21:08:06 UTC 2024","Wed Mar 27 21:09:40 UTC 2024","93890","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Wed Mar 27 21:14:30 UTC 2024","Wed Mar 27 21:15:20 UTC 2024","50004","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Wed Mar 27 21:18:56 UTC 2024","Wed Mar 27 21:19:05 UTC 2024","9016","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Wed Mar 27 21:09:40 UTC 2024","Wed Mar 27 21:10:01 UTC 2024","20576","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Wed Mar 27 21:17:53 UTC 2024","Wed Mar 27 21:18:01 UTC 2024","7771","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Wed Mar 27 21:17:12 UTC 2024","Wed Mar 27 21:17:53 UTC 2024","40978","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"broken","Wed Mar 27 21:11:34 UTC 2024","Wed Mar 27 21:11:58 UTC 2024","24078","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Wed Mar 27 21:18:50 UTC 2024","Wed Mar 27 21:18:56 UTC 2024","5851","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Wed Mar 27 21:05:54 UTC 2024","Wed Mar 27 21:06:56 UTC 2024","62018","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Wed Mar 27 21:15:20 UTC 2024","Wed Mar 27 21:15:49 UTC 2024","28951","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Wed Mar 27 21:18:01 UTC 2024","Wed Mar 27 21:18:45 UTC 2024","43554","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"broken","Wed Mar 27 21:11:58 UTC 2024","Wed Mar 27 21:12:22 UTC 2024","23929","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"broken","Wed Mar 27 21:11:10 UTC 2024","Wed Mar 27 21:11:34 UTC 2024","23924","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"broken","Wed Mar 27 21:10:01 UTC 2024","Wed Mar 27 21:11:10 UTC 2024","69332","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Wed Mar 27 21:15:49 UTC 2024","Wed Mar 27 21:16:20 UTC 2024","31400","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1510 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Wed Mar 27 21:04:26 UTC 2024","Wed Mar 27 21:04:53 UTC 2024","27265","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Wed Mar 27 21:18:45 UTC 2024","Wed Mar 27 21:18:50 UTC 2024","5219","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"broken","Wed Mar 27 21:12:22 UTC 2024","Wed Mar 27 21:12:46 UTC 2024","23785","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"broken","Wed Mar 27 21:13:09 UTC 2024","Wed Mar 27 21:13:33 UTC 2024","23848","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"broken","Wed Mar 27 21:12:46 UTC 2024","Wed Mar 27 21:13:09 UTC 2024","23796","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
