"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 21 14:41:55 UTC 2024","Thu Mar 21 14:42:28 UTC 2024","33414","","US Stock - Discovery","","","","BETA-V3 User can see recommend user to some coins with predefined algo [MOBILE2-3563]",""
"broken","Thu Mar 21 14:15:09 UTC 2024","Thu Mar 21 14:16:00 UTC 2024","51595","","Crypto - Trading History","","","","BETA-V3 User can see empty state when no transaction on filter crypto pending order history [MOBILE2-2736]",""
"passed","Thu Mar 21 16:48:24 UTC 2024","Thu Mar 21 16:48:44 UTC 2024","19698","","Wallet - US Stock Wallet","","","","BETA-V3 User successfully redirected to transaction history page when click see all [MOBILE2-2586]",""
"passed","Thu Mar 21 16:45:14 UTC 2024","Thu Mar 21 16:45:41 UTC 2024","26524","","Wallet - US Stock - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Limit Buy/Sell Stock status Open Order [MOBILE2-3340]",""
"passed","Thu Mar 21 16:24:58 UTC 2024","Thu Mar 21 16:25:27 UTC 2024","28953","","Wallet - Transaction History - IDR","","","","BETA-V3 User can filter the transaction history IDR with select multiple transaction type and status [MOBILE2-2690]",""
"broken","Thu Mar 21 14:48:05 UTC 2024","Thu Mar 21 14:50:00 UTC 2024","115404","","US Stock - Market","","","","BETA-V3 User cant search asset us stock when the coin isnt in the list [MOBILE2-3623]",""
"broken","Thu Mar 21 15:25:47 UTC 2024","Thu Mar 21 15:26:50 UTC 2024","62721","","Wallet - IDR Wallet - Deposit","","","","BETA-V3 (Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766]",""
"passed","Thu Mar 21 14:40:10 UTC 2024","Thu Mar 21 14:41:00 UTC 2024","49775","","US Stock - Discovery","","","","BETA-V3 User successfully redirected to discover stocks page [MOBILE2-3632]",""
"passed","Thu Mar 21 16:38:53 UTC 2024","Thu Mar 21 16:39:25 UTC 2024","32443","","Wallet - Transaction History - USD","","","","BETA-V3 User can see total filter notification in the icon filter and reset filter transaction history USD [MOBILE2-3088 MOBILE2-3090]",""
"passed","Thu Mar 21 14:03:58 UTC 2024","Thu Mar 21 14:04:11 UTC 2024","13381","","Crypto - Discovery","","","","BETA-V3 User can see market movers [MOBILE2-3555]",""
"passed","Thu Mar 21 16:37:39 UTC 2024","Thu Mar 21 16:38:15 UTC 2024","36558","","Wallet - Transaction History - USD","","","","BETA-V3 User can't filter the transaction history USD with select date more than 1 year [MOBILE2-3259]",""
"passed","Thu Mar 21 17:00:29 UTC 2024","Thu Mar 21 17:01:23 UTC 2024","54605","","Wallet - USD - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of USD Dividend [MOBILE2-3316]",""
"passed","Thu Mar 21 16:49:58 UTC 2024","Thu Mar 21 16:50:23 UTC 2024","24998","","Wallet - US Stock Wallet","","","","BETA-V3 User should be able to see the Sell coins transaction history [MOBILE2-2581]",""
"broken","Thu Mar 21 15:01:10 UTC 2024","Thu Mar 21 15:02:17 UTC 2024","67035","","Wallet - Crypto Wallet - Send Coin #1","","","","BETA User cant send coin when doesnt have phone number and unverified [MOBILE2-2227]",""
"broken","Thu Mar 21 14:51:55 UTC 2024","Thu Mar 21 14:53:50 UTC 2024","115531","","US Stock - Market","","","","BETA-V3 User can remove asset us stock from watchlist [MOBILE2-3627]",""
"passed","Thu Mar 21 16:51:22 UTC 2024","Thu Mar 21 16:52:35 UTC 2024","73309","","Wallet - USD Wallet - Buy/Sell","","","","BETA-V3 User successfully buy USD from entry point wallet [MOBILE2-2590]",""
"broken","Thu Mar 21 16:10:38 UTC 2024","Thu Mar 21 16:11:12 UTC 2024","34022","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Asset Crypto with transaction type Buy [MOBILE2-2948]",""
"broken","Thu Mar 21 14:20:13 UTC 2024","Thu Mar 21 14:21:06 UTC 2024","53351","","Crypto - Trading History","","","","BETA-V3 User can't filter the order history Crypto with select date more than 1 year [MOBILE2-3262]",""
"passed","Thu Mar 21 16:49:26 UTC 2024","Thu Mar 21 16:49:58 UTC 2024","31316","","Wallet - US Stock Wallet","","","","BETA-V3 User should be able to see the Buy coins transaction history [MOBILE2-2580]",""
"passed","Thu Mar 21 16:17:42 UTC 2024","Thu Mar 21 16:18:03 UTC 2024","21688","","Wallet - Transaction History - General","","","","BETA-V3 User can't filter the transaction history Pending Order US Stock with select date more than 1 year [MOBILE2-3256]",""
"passed","Thu Mar 21 16:56:30 UTC 2024","Thu Mar 21 16:58:14 UTC 2024","103912","","Wallet - USD - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Buy USD [MOBILE2-3315]",""
"broken","Thu Mar 21 15:05:20 UTC 2024","Thu Mar 21 15:07:09 UTC 2024","108888","","Wallet - Crypto Wallet - Send Coin #1","","","","BETA-V3 User can send coin internal/external with receive full amount [MOBILE2-2288]",""
"failed","Thu Mar 21 15:48:46 UTC 2024","Thu Mar 21 15:49:45 UTC 2024","59381","","Wallet - IDR Wallet - Withdraw","","","","BETA User successfully withdraw IDR Internal Transfer/E-wallet/Transfer Bank with percentage 25% from available balance [MOBILE2-2210]",""
"broken","Thu Mar 21 14:34:06 UTC 2024","Thu Mar 21 14:35:19 UTC 2024","72980","","Profile - Change Password","","","","BETA User successfully change and create new password (using SMS OTP) [MOBILE2-1197]",""
"passed","Thu Mar 21 16:44:20 UTC 2024","Thu Mar 21 16:45:14 UTC 2024","54464","","Wallet - US Stock - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Limit Buy/Sell Stock status Canceled [MOBILE2-3339]",""
