"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 17 15:39:45 UTC 2024","Wed Apr 17 15:40:27 UTC 2024","41832","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Withdraw with Bank TF [MOBILE2-3312] | BETA-V3",""
"broken","Wed Apr 17 14:11:01 UTC 2024","Wed Apr 17 14:11:03 UTC 2024","1900","","Crypto - Discovery","","","","User can see market movers [MOBILE2-3555] | BETA-V3",""
"broken","Wed Apr 17 16:12:24 UTC 2024","Wed Apr 17 16:12:31 UTC 2024","6404","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset US Stock with status Success [MOBILE2-2969] | BETA-V3",""
"passed","Wed Apr 17 16:19:09 UTC 2024","Wed Apr 17 16:19:32 UTC 2024","23340","","Wallet - Transaction History - IDR","","","","User can filter the transaction history IDR with select multiple transaction type and status [MOBILE2-2690] | BETA-V3",""
"broken","Wed Apr 17 16:47:30 UTC 2024","Wed Apr 17 16:50:30 UTC 2024","180005","","Wallet - USD Wallet - Buy/Sell","","","","User successfully sell USD from entry point USD page [MOBILE2-2620] | BETA-V3",""
"passed","Wed Apr 17 16:29:53 UTC 2024","Wed Apr 17 16:30:26 UTC 2024","32779","","Wallet - Transaction History - USD","","","","User successfully redirected to USD transaction detail page [MOBILE2-3074] | BETA-V3",""
"passed","Wed Apr 17 16:56:55 UTC 2024","Wed Apr 17 16:57:47 UTC 2024","52741","","Wallet - USD Wallet","","","","User should be able see total balance of USD owned [MOBILE2-2568] | BETA-V3",""
"passed","Wed Apr 17 16:43:04 UTC 2024","Wed Apr 17 16:43:27 UTC 2024","23331","","Wallet - US Stock Wallet","","","","User should be able to see the Sell coins transaction history [MOBILE2-2581] | BETA-V3",""
"passed","Wed Apr 17 17:10:40 UTC 2024","Wed Apr 17 17:11:22 UTC 2024","41070","","Watchlist","","","","User can remove asset stock from watchlist page [MOBILE2-3641] | BETA-V3",""
"broken","Wed Apr 17 14:11:03 UTC 2024","Wed Apr 17 14:11:04 UTC 2024","1345","","Crypto - Discovery","","","","User can see recommend user to some coins with predefined algo [MOBILE2-3556] | BETA-V3",""
"passed","Wed Apr 17 16:21:01 UTC 2024","Wed Apr 17 16:21:56 UTC 2024","55371","","Wallet - Transaction History - US Stock","","","","User successfully redirected to Stock wallet transaction history [MOBILE2-3127] | BETA-V3",""
"broken","Wed Apr 17 16:11:26 UTC 2024","Wed Apr 17 16:11:33 UTC 2024","7050","","Wallet - Transaction History - General","","","","User can filter the transaction history Balance USD with select multiple transaction type and status [MOBILE2-2947] | BETA-V3",""
"broken","Wed Apr 17 16:13:30 UTC 2024","Wed Apr 17 16:13:37 UTC 2024","6502","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with status in process [MOBILE2-2955] | BETA-V3",""
"broken","Wed Apr 17 16:02:13 UTC 2024","Wed Apr 17 16:02:49 UTC 2024","36113","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with transaction type receive [MOBILE2-3122] | BETA-V3",""
"passed","Wed Apr 17 16:16:06 UTC 2024","Wed Apr 17 16:16:46 UTC 2024","40541","","Wallet - Transaction History - IDR","","","","User successfully redirected to IDR transaction detail page [MOBILE2-2684] | BETA-V3",""
"passed","Wed Apr 17 15:32:50 UTC 2024","Wed Apr 17 15:34:23 UTC 2024","93196","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP MANDIRI) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1772] | BETA-V3",""
"broken","Wed Apr 17 16:51:54 UTC 2024","Wed Apr 17 16:51:56 UTC 2024","1246","","Wallet - USD Wallet - Buy/Sell","","","","User unsuccessfully buy when input amount above available balance [MOBILE2-2618] | BETA-V3",""
"broken","Wed Apr 17 15:03:05 UTC 2024","Wed Apr 17 15:04:07 UTC 2024","61631","","US Stock - Market","","","","User can sorting asset us stock [MOBILE2-3483] | BETA-V3",""
"broken","Wed Apr 17 15:26:26 UTC 2024","Wed Apr 17 15:27:44 UTC 2024","78884","","Wallet - Crypto Wallet","","","","EXPECTED FAIL - User should be able to see the Receive coin transaction history [MOBILE2-2561] | BETA-V3",""
"passed","Wed Apr 17 16:14:25 UTC 2024","Wed Apr 17 16:15:14 UTC 2024","48810","","Wallet - Transaction History - IDR","","","","User can see empty state when no transaction on filter transaction history IDR [MOBILE2-2686] | BETA-V3",""
"passed","Wed Apr 17 17:06:02 UTC 2024","Wed Apr 17 17:06:45 UTC 2024","42330","","Wallet Home","","","","User should be able to see Owned asset for US Stock when click US Stock tab [MOBILE2-2546] | BETA-V3",""
"passed","Wed Apr 17 14:27:37 UTC 2024","Wed Apr 17 14:28:23 UTC 2024","46164","","Crypto - Trading History","","","","User can filter the order history Crypto with status failed [MOBILE2-3166] | BETA-V3",""
"broken","Wed Apr 17 16:54:43 UTC 2024","Wed Apr 17 16:55:28 UTC 2024","45482","","Wallet - USD - Transaction Detail","","","","User should be able to see transaction detail of USD Yield [MOBILE2-3318] | BETA-V3",""
"broken","Wed Apr 17 16:12:11 UTC 2024","Wed Apr 17 16:12:18 UTC 2024","6459","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset US Stock with transaction type Buy [MOBILE2-2963] | BETA-V3",""
"passed","Wed Apr 17 14:24:20 UTC 2024","Wed Apr 17 14:26:03 UTC 2024","102918","","Crypto - Trading History","","","","User can filter the order history Crypto with transaction type buy [MOBILE2-3162] | BETA-V3",""
"passed","Wed Apr 17 16:28:58 UTC 2024","Wed Apr 17 16:29:53 UTC 2024","55875","","Wallet - Transaction History - USD","","","","User successfully redirected to USD wallet transaction history [MOBILE2-3072] | BETA-V3",""
"passed","Wed Apr 17 16:42:37 UTC 2024","Wed Apr 17 16:43:04 UTC 2024","27370","","Wallet - US Stock Wallet","","","","User should be able to see the Buy coins transaction history [MOBILE2-2580] | BETA-V3",""
"broken","Wed Apr 17 16:10:53 UTC 2024","Wed Apr 17 16:10:59 UTC 2024","6345","","Wallet - Transaction History - General","","","","User can filter the transaction history Balance IDR with select multiple transaction type and status [MOBILE2-2937] | BETA-V3",""
"passed","Wed Apr 17 16:18:20 UTC 2024","Wed Apr 17 16:18:44 UTC 2024","23553","","Wallet - Transaction History - IDR","","","","User can filter the transaction history IDR with status failed [MOBILE2-3043] | BETA-V3",""
"broken","Wed Apr 17 16:12:50 UTC 2024","Wed Apr 17 16:12:57 UTC 2024","6774","","Wallet - Transaction History - General","","","","User can't filter the transaction history Asset Pocket with select date more than 1 year [MOBILE2-3254] | BETA-V3",""
"broken","Wed Apr 17 15:00:48 UTC 2024","Wed Apr 17 15:01:59 UTC 2024","71235","","US Stock - Market","","","","User can adding asset us stock to watchlist [MOBILE2-3626] | BETA-V3",""
"broken","Wed Apr 17 15:10:36 UTC 2024","Wed Apr 17 15:12:18 UTC 2024","101922","","Wallet - Crypto Wallet - Send Coin #1","","","","User can send coin internal/external with receive full amount [MOBILE2-2288] | BETA-V3",""
"passed","Wed Apr 17 14:23:29 UTC 2024","Wed Apr 17 14:24:20 UTC 2024","51516","","Crypto - Trading History","","","","User can see empty state when no transaction on filter crypto pending order history [MOBILE2-2736] | BETA-V3",""
"passed","Wed Apr 17 15:54:40 UTC 2024","Wed Apr 17 15:55:35 UTC 2024","54406","","Wallet - Transaction History - Crypto","","","","User successfully redirected to Crypto wallet transaction history [MOBILE2-3103] | BETA-V3",""
"passed","Wed Apr 17 14:32:00 UTC 2024","Wed Apr 17 14:32:50 UTC 2024","50104","","Crypto - Trading History","","","","User can see total filter notification in the icon filter order history crypto [MOBILE2-3187] | BETA-V3",""
"passed","Wed Apr 17 16:04:45 UTC 2024","Wed Apr 17 16:05:34 UTC 2024","49069","","Wallet - Transaction History - General","","","","User can see empty state when no transaction history balance in last 1 year [MOBILE2-3221] | BETA-V3",""
"passed","Wed Apr 17 15:38:33 UTC 2024","Wed Apr 17 15:39:10 UTC 2024","36865","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Deposit with Ewallet [MOBILE2-3310] | BETA-V3",""
"passed","Wed Apr 17 16:39:58 UTC 2024","Wed Apr 17 16:40:59 UTC 2024","60928","","Wallet - US Stock Wallet","","","","User should be able see empty state on USS Card page when no transaction state [MOBILE2-2589] | BETA-V3",""
"passed","Wed Apr 17 16:58:06 UTC 2024","Wed Apr 17 16:58:26 UTC 2024","20331","","Wallet - USD Wallet","","","","User should be able see last 10 transaction history on USD Card page [MOBILE2-2570] | BETA-V3",""
"passed","Wed Apr 17 15:42:24 UTC 2024","Wed Apr 17 15:43:11 UTC 2024","47194","","Wallet - IDR Wallet","","","","User should be able see total balance IDR owned [MOBILE2-2551] | BETA-V3",""
"passed","Wed Apr 17 16:41:57 UTC 2024","Wed Apr 17 16:42:16 UTC 2024","18791","","Wallet - US Stock Wallet","","","","User successfully redirected to transaction history page when click see all [MOBILE2-2586] | BETA-V3",""
"passed","Wed Apr 17 16:57:47 UTC 2024","Wed Apr 17 16:58:06 UTC 2024","18778","","Wallet - USD Wallet","","","","User should be able see balance breakdown USD [MOBILE2-2569] | BETA-V3",""
"broken","Wed Apr 17 16:02:49 UTC 2024","Wed Apr 17 16:03:26 UTC 2024","36888","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with transaction type reward [MOBILE2-3121] | BETA-V3",""
"passed","Wed Apr 17 15:40:27 UTC 2024","Wed Apr 17 15:41:11 UTC 2024","44821","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Withdraw with E-Wallet [MOBILE2-3313] | BETA-V3",""
"passed","Wed Apr 17 14:48:51 UTC 2024","Wed Apr 17 14:49:31 UTC 2024","39966","","Profile - Setup Withdrawal Account","","","","Unverified user successfully redirected to verify account page when click set up withdrawal account menu [MOBILE2-1130 MOBILE2-2114] | BETA",""
"broken","Wed Apr 17 16:38:06 UTC 2024","Wed Apr 17 16:38:51 UTC 2024","44753","","Wallet - US Stock - Transaction Detail","","","","User should be able to see transaction detail of Limit Buy/Sell Stock status Canceled [MOBILE2-3339] | BETA-V3",""
"broken","Wed Apr 17 16:05:34 UTC 2024","Wed Apr 17 16:08:34 UTC 2024","180008","","Wallet - Transaction History - General","","","","User can see empty state when no transaction history asset in last 1 year [MOBILE2-3222] | BETA-V3",""
"passed","Wed Apr 17 16:33:40 UTC 2024","Wed Apr 17 16:34:18 UTC 2024","37858","","Wallet - Transaction History - USD","","","","User can unselect filter the transaction history USD [MOBILE2-3089] | BETA-V3",""
"broken","Wed Apr 17 14:37:30 UTC 2024","Wed Apr 17 14:38:41 UTC 2024","71065","","Home","","","","User should see coachmark and section favorite, market, learning hub [MOBILE2-334 MOBILE2-343 MOBILE2-344] | BETA-V3",""
"passed","Wed Apr 17 17:02:49 UTC 2024","Wed Apr 17 17:03:19 UTC 2024","29938","","Wallet - USD Wallet - Yield","","","","User shouldnt be able activate USD Yield when uncheck T&C [MOBILE2-3350] | BETA-V3",""
"passed","Wed Apr 17 14:17:51 UTC 2024","Wed Apr 17 14:18:54 UTC 2024","62742","","Crypto - Trading History","","","","User can see entry point crypto order history at Pro-buy/sell form [MOBILE2-2726] | BETA-V3",""
"broken","Wed Apr 17 16:03:26 UTC 2024","Wed Apr 17 16:04:03 UTC 2024","36627","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with status in process [MOBILE2-3123] | BETA-V3",""
"broken","Wed Apr 17 16:10:20 UTC 2024","Wed Apr 17 16:10:26 UTC 2024","6415","","Wallet - Transaction History - General","","","","User can filter the transaction history Balance IDR with transaction type reward [MOBILE2-2928] | BETA-V3",""
