"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 28 17:30:07 UTC 2024","Wed Feb 28 17:30:27 UTC 2024","19778","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Balance IDR with status failed [MOBILE2-2932]",""
"passed","Wed Feb 28 16:56:15 UTC 2024","Wed Feb 28 16:56:42 UTC 2024","26935","","Wallet - IDR Wallet - Deposit","","","","BETA User should be able see the status deposit via Bank Transfer is in process [MOBILE2-176]",""
"passed","Wed Feb 28 17:27:09 UTC 2024","Wed Feb 28 17:27:37 UTC 2024","27630","","Wallet - Transaction History - General","","","","BETA-V3 User can see empty state when no transaction on filter transaction history asset [MOBILE2-2656]",""
"passed","Wed Feb 28 18:06:57 UTC 2024","Wed Feb 28 18:07:17 UTC 2024","19797","","Wallet - US Stock Wallet","","","","BETA-V3 User successfully redirected to transaction history page when click see all [MOBILE2-2586]",""
"passed","Wed Feb 28 16:54:53 UTC 2024","Wed Feb 28 16:56:15 UTC 2024","82180","","Wallet - IDR Wallet - Deposit","","","","BETA-V3 (VIP-MANDIRI) User successfully submit deposit with Transfer Bank [MOBILE2-1768]",""
"passed","Wed Feb 28 16:49:04 UTC 2024","Wed Feb 28 16:49:26 UTC 2024","21300","","Wallet - Crypto Wallet","","","","BETA-V3 User should be able to see the Send coin transaction history [MOBILE2-2559]",""
"failed","Wed Feb 28 17:34:21 UTC 2024","Wed Feb 28 17:34:36 UTC 2024","14861","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Asset Crypto with status in process [MOBILE2-2955]",""
"broken","Wed Feb 28 17:15:31 UTC 2024","Wed Feb 28 17:16:46 UTC 2024","75775","","Wallet - IDR Wallet - Withdraw","","","","BETA User successfully withdraw IDR Internal Transfer/E-wallet/Transfer Bank with percentage 100% from available balance [MOBILE2-2213]",""
"passed","Wed Feb 28 16:29:46 UTC 2024","Wed Feb 28 16:30:25 UTC 2024","38305","","Sign Up","","","","BETA User successfully sign up using email and set referral code but not submit ekyc [MOBILE2-3]",""
"passed","Wed Feb 28 17:51:00 UTC 2024","Wed Feb 28 17:51:29 UTC 2024","28740","","Wallet - Transaction History - US Stock","","","","BETA-V3 User can filter the transaction history  Stock with status failed [MOBILE2-3137]",""
"passed","Wed Feb 28 17:35:29 UTC 2024","Wed Feb 28 17:35:44 UTC 2024","14380","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Asset US Stock with transaction type Sell [MOBILE2-2964]",""
"passed","Wed Feb 28 16:10:19 UTC 2024","Wed Feb 28 16:11:09 UTC 2024","49364","","Crypto - Trading History","","","","BETA-V3 User can see empty state when no transaction on filter crypto pending order history [MOBILE2-2736]",""
"passed","Wed Feb 28 17:32:47 UTC 2024","Wed Feb 28 17:33:03 UTC 2024","16495","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Asset Crypto with transaction type Buy [MOBILE2-2948]",""
"passed","Wed Feb 28 18:26:57 UTC 2024","Wed Feb 28 18:27:56 UTC 2024","59436","","Wallet - USD Wallet - Yield","","","","BETA-V3 User should be able to see total yield earned on USD Card page [MOBILE2-3348]",""
