"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 29 04:34:00 UTC 2024","Mon Apr 29 04:34:17 UTC 2024","17007","","Wallet - Crypto Wallet","","","","User successfully redirected to transaction history page when click see all [MOBILE2-2563] | BETA-V3",""
"passed","Mon Apr 29 04:33:42 UTC 2024","Mon Apr 29 04:34:00 UTC 2024","17823","","Wallet - Crypto Wallet","","","","User should be able to see the last 10 transaction history on crypto card page [MOBILE2-2554] | BETA-V3",""
"passed","Mon Apr 29 04:33:21 UTC 2024","Mon Apr 29 04:33:42 UTC 2024","21916","","Wallet - Crypto Wallet","","","","User should be able to see the Buy coins transaction history [MOBILE2-2555] | BETA-V3",""
"passed","Mon Apr 29 04:35:52 UTC 2024","Mon Apr 29 04:37:02 UTC 2024","70294","","Wallet - Crypto Wallet","","","","User should be able to see the Receive coin transaction history [MOBILE2-2561] | BETA-V3",""
"passed","Mon Apr 29 04:34:49 UTC 2024","Mon Apr 29 04:35:11 UTC 2024","21635","","Wallet - Crypto Wallet","","","","User should be able to see the Sell coins transaction history [MOBILE2-2556] | BETA-V3",""
"passed","Mon Apr 29 04:35:33 UTC 2024","Mon Apr 29 04:35:52 UTC 2024","19566","","Wallet - Crypto Wallet","","","","User should be able to see the Reward transaction history [MOBILE2-2562] | BETA-V3",""
"passed","Mon Apr 29 04:35:11 UTC 2024","Mon Apr 29 04:35:33 UTC 2024","21446","","Wallet - Crypto Wallet","","","","User should be able to see the Send coin transaction history [MOBILE2-2559] | BETA-V3",""
"passed","Mon Apr 29 04:31:12 UTC 2024","Mon Apr 29 04:32:18 UTC 2024","65463","","Wallet - Crypto Wallet","","","","User should be able see empty state on CryptoCard page when no transaction state [MOBILE2-2577] | BETA-V3",""
"passed","Mon Apr 29 04:32:18 UTC 2024","Mon Apr 29 04:33:21 UTC 2024","62801","","Wallet - Crypto Wallet","","","","User should be able to see the current balance of crypto owned [MOBILE2-2553] | BETA-V3",""
"passed","Mon Apr 29 04:34:34 UTC 2024","Mon Apr 29 04:34:49 UTC 2024","15854","","Wallet - Crypto Wallet","","","","User successfully redirected to Receive page when click Receive [MOBILE2-2576] | BETA-V3",""
"passed","Mon Apr 29 04:34:17 UTC 2024","Mon Apr 29 04:34:34 UTC 2024","16340","","Wallet - Crypto Wallet","","","","User successfully redirected to Send page when click Send [MOBILE2-2575] | BETA-V3",""
