"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Apr 29 14:10:16 UTC 2024","Mon Apr 29 14:11:39 UTC 2024","83623","","Crypto - Market","","","","User can add and remove asset crypto to watchlist [MOBILE2-3471 MOBILE2-3612] | BETA-V3",""
"passed","Mon Apr 29 15:44:46 UTC 2024","Mon Apr 29 15:45:11 UTC 2024","25104","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with transaction type Send [MOBILE2-3111] | BETA-V3",""
"passed","Mon Apr 29 14:02:15 UTC 2024","Mon Apr 29 14:02:48 UTC 2024","32995","","Crypto - Discovery","","","","User hasn't sign in click entry point staking [MOBILE2-3620] | BETA-V3",""
"passed","Mon Apr 29 14:51:44 UTC 2024","Mon Apr 29 14:52:40 UTC 2024","56314","","US Stock - Market","","","","User successfully redirected to market us stock page [MOBILE2-3622] | BETA-V3",""
"broken","Mon Apr 29 15:55:50 UTC 2024","Mon Apr 29 15:55:56 UTC 2024","6398","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with transaction type Send [MOBILE2-2951] | BETA-V3",""
"passed","Mon Apr 29 14:15:24 UTC 2024","Mon Apr 29 14:15:59 UTC 2024","35567","","Crypto - Trading History","","","","User can filter the order history Crypto with transaction type buy [MOBILE2-3162] | BETA-V3",""
"passed","Mon Apr 29 16:15:59 UTC 2024","Mon Apr 29 16:16:26 UTC 2024","27093","","Wallet - Transaction History - USD","","","","User can filter the transaction history USD with status success [MOBILE2-3082] | BETA-V3",""
"passed","Mon Apr 29 15:43:28 UTC 2024","Mon Apr 29 15:44:07 UTC 2024","39424","","Wallet - Transaction History - Crypto","","","","User can unselect filter the transaction history Crypto [MOBILE2-3119] | BETA-V3",""
"passed","Mon Apr 29 16:49:16 UTC 2024","Mon Apr 29 16:49:49 UTC 2024","32918","","Watchlist","","","","User can see watchlist asset stocks page [MOBILE2-3638] | BETA-V3",""
"passed","Mon Apr 29 16:05:41 UTC 2024","Mon Apr 29 16:06:21 UTC 2024","39779","","Wallet - Transaction History - US Stock","","","","User successfully redirected to Stock transaction detail page [MOBILE2-3129] | BETA-V3",""
"broken","Mon Apr 29 14:49:58 UTC 2024","Mon Apr 29 14:50:29 UTC 2024","30521","","US Stock - Discovery","","","","User can see Market Movers [MOBILE2-3562] | BETA-V3",""
"passed","Mon Apr 29 16:01:57 UTC 2024","Mon Apr 29 16:02:19 UTC 2024","22526","","Wallet - Transaction History - IDR","","","","User can filter the transaction history IDR with status failed [MOBILE2-3043] | BETA-V3",""
"broken","Mon Apr 29 15:55:56 UTC 2024","Mon Apr 29 15:56:03 UTC 2024","6812","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with transaction type Reward [MOBILE2-2953] | BETA-V3",""
"broken","Mon Apr 29 15:55:10 UTC 2024","Mon Apr 29 15:55:16 UTC 2024","6436","","Wallet - Transaction History - General","","","","User can filter the transaction history Balance USD with transaction type Sell USD [MOBILE2-2939] | BETA-V3",""
"passed","Mon Apr 29 15:28:13 UTC 2024","Mon Apr 29 15:28:56 UTC 2024","42685","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Withdraw with Bank TF [MOBILE2-3312] | BETA-V3",""
"broken","Mon Apr 29 15:44:07 UTC 2024","Mon Apr 29 15:44:46 UTC 2024","39004","","Wallet - Transaction History - Crypto","","","","User successfully redirected to Crypto transaction detail page [MOBILE2-3105] | BETA-V3",""
"broken","Mon Apr 29 14:30:04 UTC 2024","Mon Apr 29 14:33:04 UTC 2024","180008","","Crypto - Trading History","","","","User can see empty state when no transaction on filter crypto pending order history [MOBILE2-2736] | BETA-V3",""
"passed","Mon Apr 29 15:11:49 UTC 2024","Mon Apr 29 15:12:54 UTC 2024","65094","","Wallet - Crypto Wallet","","","","User should be able see empty state on CryptoCard page when no transaction state [MOBILE2-2577] | BETA-V3",""
