"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 10 21:19:02 UTC 2024","Wed Apr 10 21:19:11 UTC 2024","8835","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Wed Apr 10 21:18:08 UTC 2024","Wed Apr 10 21:18:51 UTC 2024","42702","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Wed Apr 10 21:08:00 UTC 2024","Wed Apr 10 21:09:30 UTC 2024","90147","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Wed Apr 10 21:18:51 UTC 2024","Wed Apr 10 21:18:56 UTC 2024","5333","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Wed Apr 10 21:18:00 UTC 2024","Wed Apr 10 21:18:08 UTC 2024","7581","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Wed Apr 10 21:10:53 UTC 2024","Wed Apr 10 21:11:45 UTC 2024","51968","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Wed Apr 10 21:14:18 UTC 2024","Wed Apr 10 21:15:13 UTC 2024","54716","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Wed Apr 10 21:09:30 UTC 2024","Wed Apr 10 21:09:49 UTC 2024","18562","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Wed Apr 10 21:09:49 UTC 2024","Wed Apr 10 21:10:53 UTC 2024","64313","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Wed Apr 10 21:13:02 UTC 2024","Wed Apr 10 21:13:23 UTC 2024","20436","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Wed Apr 10 21:17:20 UTC 2024","Wed Apr 10 21:18:00 UTC 2024","40371","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Wed Apr 10 21:15:13 UTC 2024","Wed Apr 10 21:15:41 UTC 2024","27807","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Wed Apr 10 21:12:22 UTC 2024","Wed Apr 10 21:12:42 UTC 2024","19720","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Wed Apr 10 21:11:45 UTC 2024","Wed Apr 10 21:12:03 UTC 2024","18334","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Wed Apr 10 21:15:41 UTC 2024","Wed Apr 10 21:16:10 UTC 2024","29159","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Wed Apr 10 21:16:10 UTC 2024","Wed Apr 10 21:16:30 UTC 2024","19921","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Wed Apr 10 21:12:42 UTC 2024","Wed Apr 10 21:13:02 UTC 2024","20344","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Wed Apr 10 21:12:03 UTC 2024","Wed Apr 10 21:12:22 UTC 2024","18990","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Wed Apr 10 21:05:49 UTC 2024","Wed Apr 10 21:06:52 UTC 2024","63388","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Wed Apr 10 21:18:56 UTC 2024","Wed Apr 10 21:19:02 UTC 2024","6182","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Wed Apr 10 21:04:23 UTC 2024","Wed Apr 10 21:04:50 UTC 2024","26097","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
