"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 08 18:10:39 UTC 2024","Fri Mar 08 18:10:51 UTC 2024","11373","","Home","","","","User successfully redirected to live chat web view when click live chat entrypoint on homecircle [MOBILE2-1535]",""
"broken","Fri Mar 08 19:02:44 UTC 2024","Fri Mar 08 19:03:08 UTC 2024","24630","","Wallet - IDR Wallet - Withdraw","","","","User can add withdraw method Transfer Bank on Withdraw Method page [MOBILE2-2102]",""
"broken","Fri Mar 08 18:54:10 UTC 2024","Fri Mar 08 18:55:31 UTC 2024","80334","","Wallet - IDR Wallet - Deposit","","","","User cant deposit IDR by bank transfer with under minimum amount [MOBILE2-233]",""
"passed","Fri Mar 08 19:13:32 UTC 2024","Fri Mar 08 19:14:48 UTC 2024","75436","","Wallet Home","","","","User should be able to hide/unhide all numbers in the page when clicking on any eye icon [MOBILE2-2537]",""
"broken","Fri Mar 08 18:40:50 UTC 2024","Fri Mar 08 18:40:57 UTC 2024","6371","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong OTP/Email code [MOBILE2-2275]",""
"passed","Fri Mar 08 18:48:19 UTC 2024","Fri Mar 08 18:48:37 UTC 2024","17904","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP MANDIRI) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1773]",""
"passed","Fri Mar 08 19:01:05 UTC 2024","Fri Mar 08 19:01:55 UTC 2024","49220","","Wallet - IDR Wallet - Withdraw","","","","User can add new address to withdraw internal transfer [MOBILE2-2192]",""
"passed","Fri Mar 08 18:25:04 UTC 2024","Fri Mar 08 18:25:07 UTC 2024","3232","","Profile","","","","User successfully redirected to referrals page when click referral program menu [MOBILE2-1131]",""
"passed","Fri Mar 08 18:22:36 UTC 2024","Fri Mar 08 18:23:31 UTC 2024","55091","","Profile - PIN","","","","User can setup PIN for security at reku account [MOBILE2-1211]",""
"passed","Fri Mar 08 19:11:50 UTC 2024","Fri Mar 08 19:12:38 UTC 2024","48053","","Wallet Home","","","","Unverified user can not see asset summary section [MOBILE2-2630]",""
"passed","Fri Mar 08 18:46:32 UTC 2024","Fri Mar 08 18:47:47 UTC 2024","74732","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP MANDIRI) User successfully submit deposit Rp10.000 to 24,999mio with Mandiri VA [MOBILE2-1771]",""
"passed","Fri Mar 08 19:01:55 UTC 2024","Fri Mar 08 19:02:01 UTC 2024","6206","","Wallet - IDR Wallet - Withdraw","","","","User cant submit withdraw internal transfer when input invalid address [MOBILE2-2195]",""
"broken","Fri Mar 08 18:39:50 UTC 2024","Fri Mar 08 18:39:56 UTC 2024","6538","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant search by coin name, when the coin is not in the list of coins that have coin balance [MOBILE2-2221]",""
"passed","Fri Mar 08 19:00:28 UTC 2024","Fri Mar 08 19:01:05 UTC 2024","37632","","Wallet - IDR Wallet - Withdraw","","","","User cant withdraw IDR when have phone number but unverified [MOBILE2-2092]",""
"broken","Fri Mar 08 18:56:52 UTC 2024","Fri Mar 08 18:58:16 UTC 2024","84745","","Wallet - IDR Wallet - Deposit","","","","User cant deposit by E-Wallet (DANA) with above the maximum deposit limit [MOBILE2-242]",""
"broken","Fri Mar 08 18:41:23 UTC 2024","Fri Mar 08 18:41:30 UTC 2024","6433","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant add new address to send coin internal/external without destination tag / memo id [MOBILE2-2526]",""
"passed","Fri Mar 08 18:43:16 UTC 2024","Fri Mar 08 18:44:22 UTC 2024","66794","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707]",""
"passed","Fri Mar 08 18:24:53 UTC 2024","Fri Mar 08 18:24:56 UTC 2024","2802","","Profile","","","","User successfully redirected to set up withdrawal account page when click set up withdrawal account menu [MOBILE2-1049]",""
"passed","Fri Mar 08 18:33:10 UTC 2024","Fri Mar 08 18:33:27 UTC 2024","17178","","Wallet - Crypto Wallet - Receive Coin","","","","User successfully receive coins from external [MOBILE2-1622]",""
"passed","Fri Mar 08 18:48:53 UTC 2024","Fri Mar 08 18:49:55 UTC 2024","61996","","Wallet - IDR Wallet - Deposit","","","","(VIP) User successfully submit deposit with virtual account except BCA/Mandiri [MOBILE2-1777]",""
