"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 11 16:17:53 UTC 2024","Mon Mar 11 16:18:10 UTC 2024","16178","","Wallet - Transaction History - IDR","","","","BETA-V3 User can filter the transaction history IDR with transaction type reward [MOBILE2-3040]",""
"passed","Mon Mar 11 15:56:07 UTC 2024","Mon Mar 11 15:56:33 UTC 2024","25638","","Wallet - Transaction History - Crypto","","","","BETA-V3 User can filter the transaction history Crypto with status failed [MOBILE2-3113]",""
"passed","Mon Mar 11 16:10:52 UTC 2024","Mon Mar 11 16:11:08 UTC 2024","15996","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Asset US Stock with status Success [MOBILE2-2969]",""
"passed","Mon Mar 11 15:17:24 UTC 2024","Mon Mar 11 15:18:26 UTC 2024","61828","","Wallet - Crypto - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Sell Crypto status Canceled [MOBILE2-3325]",""
"passed","Mon Mar 11 15:48:54 UTC 2024","Mon Mar 11 15:50:00 UTC 2024","66191","","Wallet - IDR Wallet - Withdraw","","","","BETA User can withdraw Internal transfer/Ewallet/Bank transfer with not receive full amount [MOBILE2-2208]",""
"passed","Mon Mar 11 15:01:31 UTC 2024","Mon Mar 11 15:02:27 UTC 2024","55608","","Wallet - Crypto Wallet - Send Coin #1","","","","BETA User cant send coin when doesnt have phone number and unverified [MOBILE2-2227]",""
"passed","Mon Mar 11 14:40:13 UTC 2024","Mon Mar 11 14:41:44 UTC 2024","90307","","US Stock - Discovery","","","","BETA-V3 User can see Market Movers [MOBILE2-3562]",""
"passed","Mon Mar 11 14:17:42 UTC 2024","Mon Mar 11 14:18:24 UTC 2024","42002","","Crypto - Trading History","","","","BETA-V3 User can filter the order history Crypto with status failed [MOBILE2-3166]",""
"passed","Mon Mar 11 16:54:18 UTC 2024","Mon Mar 11 16:55:09 UTC 2024","51113","","Wallet - USD - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of USD Dividend [MOBILE2-3316]",""
"broken","Mon Mar 11 15:21:03 UTC 2024","Mon Mar 11 15:21:44 UTC 2024","40861","","Wallet - Crypto Wallet","","","","BETA-V3 User should be able to see the Buy coins transaction history [MOBILE2-2555]",""
"passed","Mon Mar 11 14:10:48 UTC 2024","Mon Mar 11 14:12:01 UTC 2024","72874","","Crypto - Trading History","","","","BETA-V3 User successfully redirected to order history crypto transaction detail page [MOBILE2-2733]",""
"passed","Mon Mar 11 17:10:30 UTC 2024","Mon Mar 11 17:11:10 UTC 2024","40150","","Watchlist","","","","BETA-V3 User can remove asset crypto from watchlist page [MOBILE2-3642]",""
"passed","Mon Mar 11 14:12:31 UTC 2024","Mon Mar 11 14:14:04 UTC 2024","93799","","Crypto - Trading History","","","","BETA-V3 User can see empty state when no transaction on filter crypto order history [MOBILE2-2734]",""
"passed","Mon Mar 11 14:18:24 UTC 2024","Mon Mar 11 14:19:13 UTC 2024","48808","","Crypto - Trading History","","","","BETA-V3 User can't filter the order history Crypto with select date more than 1 year [MOBILE2-3262]",""
"passed","Mon Mar 11 16:55:53 UTC 2024","Mon Mar 11 16:56:44 UTC 2024","51236","","Wallet - USD Wallet","","","","BETA-V3 User should be able see total balance of USD owned [MOBILE2-2568]",""
"passed","Mon Mar 11 17:05:17 UTC 2024","Mon Mar 11 17:05:56 UTC 2024","39861","","Wallet Home","","","","BETA-V3 User should be able to see Owned asset for US Stock when click US Stock tab [MOBILE2-2546]",""
"passed","Mon Mar 11 15:37:14 UTC 2024","Mon Mar 11 15:38:00 UTC 2024","45478","","Wallet - IDR Wallet - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Withdraw with Bank TF [MOBILE2-3312]",""
"passed","Mon Mar 11 14:02:25 UTC 2024","Mon Mar 11 14:02:57 UTC 2024","32367","","Crypto - Discovery","","","","BETA-V3 User hasn't sign in click entry point staking [MOBILE2-3620]",""
"passed","Mon Mar 11 16:26:24 UTC 2024","Mon Mar 11 16:26:59 UTC 2024","34214","","Wallet - Transaction History - US Stock","","","","BETA-V3 User can't filter the transaction history Stock with select date more than 1 year [MOBILE2-3261]",""
"passed","Mon Mar 11 14:37:30 UTC 2024","Mon Mar 11 14:38:11 UTC 2024","41419","","Sign Up","","","","BETA User successfully sign up using email and set referral code but not submit ekyc [MOBILE2-3]",""
"broken","Mon Mar 11 15:28:31 UTC 2024","Mon Mar 11 15:31:31 UTC 2024","180008","","Wallet - IDR Wallet - Deposit","","","","BETA-V3 (Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766]",""
"passed","Mon Mar 11 15:56:33 UTC 2024","Mon Mar 11 15:57:04 UTC 2024","31502","","Wallet - Transaction History - Crypto","","","","BETA-V3 User can't filter the transaction history Crypto with select date more than 1 year [MOBILE2-3260]",""
"broken","Mon Mar 11 14:28:20 UTC 2024","Mon Mar 11 14:28:55 UTC 2024","35463","","Forgot Password","","","","BETA User can not submit forget password when registered by Google [MOBILE2-290]",""
"broken","Mon Mar 11 14:50:20 UTC 2024","Mon Mar 11 14:52:53 UTC 2024","152941","","US Stock - Market","","","","BETA-V3 User can adding asset us stock to watchlist [MOBILE2-3626]",""
"passed","Mon Mar 11 16:02:07 UTC 2024","Mon Mar 11 16:02:34 UTC 2024","27425","","Wallet - Transaction History - General","","","","BETA-V3 User can see empty state when no transaction on filter transaction history pending order [MOBILE2-2657]",""
"passed","Mon Mar 11 16:19:18 UTC 2024","Mon Mar 11 16:19:41 UTC 2024","23925","","Wallet - Transaction History - IDR","","","","BETA-V3 User can't filter the transaction history IDR with select date more than 1 year [MOBILE2-3258]",""
"passed","Mon Mar 11 16:16:31 UTC 2024","Mon Mar 11 16:17:34 UTC 2024","63473","","Wallet - Transaction History - IDR","","","","BETA-V3 User can filter the transaction history IDR with transaction type deposit [MOBILE2-3038]",""
"passed","Mon Mar 11 15:00:47 UTC 2024","Mon Mar 11 15:01:31 UTC 2024","44485","","Wallet - Crypto Wallet - Send Coin #1","","","","BETA User can not send coin if user not yet add phone number but verifed [MOBILE2-2225]",""
"passed","Mon Mar 11 14:26:45 UTC 2024","Mon Mar 11 14:27:38 UTC 2024","52941","","Home","","","","BETA-V3 User should see coachmark and section favorite, market, learning hub [MOBILE2-334 MOBILE2-343 MOBILE2-344]",""
"passed","Mon Mar 11 15:27:14 UTC 2024","Mon Mar 11 15:28:31 UTC 2024","77695","","Wallet - IDR Wallet - Deposit","","","","BETA-V3 (VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175]",""
"broken","Mon Mar 11 15:22:23 UTC 2024","Mon Mar 11 15:23:02 UTC 2024","39153","","Wallet - Crypto Wallet","","","","BETA-V3 User successfully redirected to Send page when click Send [MOBILE2-2575]",""
"passed","Mon Mar 11 15:54:21 UTC 2024","Mon Mar 11 15:54:44 UTC 2024","23009","","Wallet - Transaction History - Crypto","","","","BETA-V3 User can filter the transaction history Crypto with transaction type receive [MOBILE2-3122]",""
"failed","Mon Mar 11 15:12:39 UTC 2024","Mon Mar 11 15:13:44 UTC 2024","65365","","Wallet - Crypto - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Sell Crypto status Success [MOBILE2-3324]",""
"passed","Mon Mar 11 15:52:34 UTC 2024","Mon Mar 11 15:52:59 UTC 2024","25247","","Wallet - Transaction History - Crypto","","","","BETA-V3 User can see empty state when no transaction on filter transaction history Crypto [MOBILE2-3107]",""
"passed","Mon Mar 11 14:16:22 UTC 2024","Mon Mar 11 14:17:02 UTC 2024","39853","","Crypto - Trading History","","","","BETA-V3 User can filter the order history Crypto with transaction type sell [MOBILE2-3163]",""
"passed","Mon Mar 11 16:40:49 UTC 2024","Mon Mar 11 16:41:48 UTC 2024","59054","","Wallet - US Stock Wallet","","","","BETA-V3 User should be able see empty state on USS Card page when no transaction state [MOBILE2-2589]",""
"broken","Mon Mar 11 15:33:36 UTC 2024","Mon Mar 11 15:33:42 UTC 2024","6284","","Wallet - IDR Wallet - Deposit","","","","BETA User cant deposit IDR when doesnt have phone number but verified [MOBILE2-198]",""
"failed","Mon Mar 11 16:35:47 UTC 2024","Mon Mar 11 16:37:21 UTC 2024","94182","","Wallet - US Stock - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Market Buy/Sell Stock status Success [MOBILE2-3334]",""
"passed","Mon Mar 11 15:13:44 UTC 2024","Mon Mar 11 15:14:50 UTC 2024","65806","","Wallet - Crypto - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Send Crypto [MOBILE2-3328]",""
"passed","Mon Mar 11 16:14:54 UTC 2024","Mon Mar 11 16:15:34 UTC 2024","39940","","Wallet - Transaction History - IDR","","","","BETA-V3 User successfully redirected to IDR transaction detail page [MOBILE2-2684]",""
"passed","Mon Mar 11 14:12:01 UTC 2024","Mon Mar 11 14:12:31 UTC 2024","29989","","Crypto - Trading History","","","","BETA-V3 User can see empty state when no pending order history crypto [MOBILE2-2735]",""
"failed","Mon Mar 11 15:50:00 UTC 2024","Mon Mar 11 15:51:00 UTC 2024","60407","","Wallet - IDR Wallet - Withdraw","","","","BETA User successfully withdraw IDR Internal Transfer/E-wallet/Transfer Bank with percentage 100% from available balance [MOBILE2-2213]",""
"passed","Mon Mar 11 16:23:40 UTC 2024","Mon Mar 11 16:24:08 UTC 2024","27528","","Wallet - Transaction History - US Stock","","","","BETA-V3 User can filter the transaction history Stock with transaction type buy [MOBILE2-3133]",""
"broken","Mon Mar 11 16:48:42 UTC 2024","Mon Mar 11 16:49:41 UTC 2024","58749","","Wallet - USD Wallet - Buy/Sell","","","","BETA-V3 User successfully sell USD from entry point USD page [MOBILE2-2620]",""
"broken","Mon Mar 11 16:10:17 UTC 2024","Mon Mar 11 16:10:52 UTC 2024","34311","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Asset US Stock with transaction type Stock Split & Reverse Split [MOBILE2-2966]",""
"broken","Mon Mar 11 15:33:20 UTC 2024","Mon Mar 11 15:33:22 UTC 2024","2217","","Wallet - IDR Wallet - Deposit","","","","BETA User should be able see the status deposit via Bank Transfer is in process [MOBILE2-176]",""
"failed","Mon Mar 11 15:47:55 UTC 2024","Mon Mar 11 15:48:54 UTC 2024","59271","","Wallet - IDR Wallet - Withdraw","","","","BETA User successfully withdraw IDR Internal Transfer/E-wallet/Transfer Bank with percentage 25% from available balance [MOBILE2-2210]",""
"passed","Mon Mar 11 15:24:19 UTC 2024","Mon Mar 11 15:24:42 UTC 2024","22287","","Wallet - Crypto Wallet","","","","BETA-V3 User should be able to see the Send coin transaction history [MOBILE2-2559]",""
"passed","Mon Mar 11 14:06:26 UTC 2024","Mon Mar 11 14:06:48 UTC 2024","22454","","Crypto - Market","","","","BETA-V3 User successfully redirected to market crypto page [MOBILE2-3463]",""
"passed","Mon Mar 11 15:09:21 UTC 2024","Mon Mar 11 15:10:49 UTC 2024","88914","","Wallet - Crypto - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Staking Earned [MOBILE2-3332]",""
"passed","Mon Mar 11 16:43:04 UTC 2024","Mon Mar 11 16:43:25 UTC 2024","21380","","Wallet - US Stock Wallet","","","","BETA-V3 User should be able to see the other us stock transaction related on transaction history [MOBILE2-2583]",""
"passed","Mon Mar 11 16:03:30 UTC 2024","Mon Mar 11 16:03:46 UTC 2024","15730","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Balance IDR with transaction type withdraw [MOBILE2-2927]",""
"passed","Mon Mar 11 15:11:58 UTC 2024","Mon Mar 11 15:12:39 UTC 2024","40811","","Wallet - Crypto - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Buy Crypto status Canceled [MOBILE2-3321]",""
"passed","Mon Mar 11 14:23:25 UTC 2024","Mon Mar 11 14:24:16 UTC 2024","51305","","Crypto - Trading History","","","","BETA-V3 User can unselect filter the pending order history crypto [MOBILE2-3189]",""
"passed","Mon Mar 11 17:09:48 UTC 2024","Mon Mar 11 17:10:30 UTC 2024","41386","","Watchlist","","","","BETA-V3 User can remove asset stock from watchlist page [MOBILE2-3641]",""
"passed","Mon Mar 11 14:38:53 UTC 2024","Mon Mar 11 14:39:41 UTC 2024","48192","","US Stock - Discovery","","","","BETA-V3 User successfully redirected to discover stocks page [MOBILE2-3632]",""
"passed","Mon Mar 11 15:46:43 UTC 2024","Mon Mar 11 15:47:55 UTC 2024","71727","","Wallet - IDR Wallet - Withdraw","","","","BETA User successfully withdraw IDR using Internal Transfer (default toggle receive amount: active and 2FA active) [MOBILE2-2188]",""
"failed","Mon Mar 11 16:39:45 UTC 2024","Mon Mar 11 16:40:04 UTC 2024","18512","","Wallet - US Stock - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Limit Buy/Sell Stock status Open Order [MOBILE2-3340]",""
"passed","Mon Mar 11 16:47:23 UTC 2024","Mon Mar 11 16:47:50 UTC 2024","26482","","Wallet - USD Wallet - Buy/Sell","","","","BETA-V3 User unsuccessfully buy when input amount above available balance [MOBILE2-2618]",""
"passed","Mon Mar 11 15:34:20 UTC 2024","Mon Mar 11 15:35:16 UTC 2024","56722","","Wallet - IDR Wallet - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Giveaway [MOBILE2-3304]",""
"passed","Mon Mar 11 16:18:10 UTC 2024","Mon Mar 11 16:18:32 UTC 2024","22599","","Wallet - Transaction History - IDR","","","","BETA-V3 User can filter the transaction history IDR with status success [MOBILE2-3042]",""
"passed","Mon Mar 11 15:41:35 UTC 2024","Mon Mar 11 15:41:44 UTC 2024","9021","","Wallet - IDR Wallet","","","","BETA-V3 User successfully redirected to Withdraw page when click Withdraw [MOBILE2-2566]",""
"passed","Mon Mar 11 16:01:18 UTC 2024","Mon Mar 11 16:01:39 UTC 2024","21056","","Wallet - Transaction History - General","","","","BETA-V3 User can see empty state when no transaction on filter transaction history balance [MOBILE2-2655]",""
"passed","Mon Mar 11 17:03:14 UTC 2024","Mon Mar 11 17:03:45 UTC 2024","31135","","Wallet - USD Wallet - Yield","","","","BETA-V3 User should be able to see dialog total yield paid when click Yield Earned [MOBILE2-3349]",""
"passed","Mon Mar 11 14:08:38 UTC 2024","Mon Mar 11 14:09:39 UTC 2024","60398","","Crypto - Trading History","","","","BETA-V3 User can see entry point crypto order history at Pro-buy/sell form [MOBILE2-2726]",""
"passed","Mon Mar 11 17:01:17 UTC 2024","Mon Mar 11 17:01:44 UTC 2024","27454","","Wallet - USD Wallet - Yield","","","","BETA-V3 User successfully redirected to activate USD Yield page when click entrypoint inactive USD Yield [MOBILE2-3346]",""
"passed","Mon Mar 11 16:49:41 UTC 2024","Mon Mar 11 16:50:01 UTC 2024","19616","","Wallet - USD Wallet - Buy/Sell","","","","BETA-V3 User unsuccessfully sell when input amount above available balance [MOBILE2-2622]",""
"broken","Mon Mar 11 15:02:27 UTC 2024","Mon Mar 11 15:03:41 UTC 2024","74530","","Wallet - Crypto Wallet - Send Coin #1","","","","BETA-V3 User successfully send coin external (default toggle receive amount: active and 2FA active) [MOBILE2-2269]",""
"passed","Mon Mar 11 15:52:59 UTC 2024","Mon Mar 11 15:53:27 UTC 2024","27870","","Wallet - Transaction History - Crypto","","","","BETA-V3 User can filter the transaction history Crypto with transaction type buy [MOBILE2-3161]",""
"passed","Mon Mar 11 16:13:11 UTC 2024","Mon Mar 11 16:13:32 UTC 2024","21205","","Wallet - Transaction History - General","","","","BETA-V3 User can't filter the transaction history Pending Order Pocket with select date more than 1 year [MOBILE2-3257]",""
"passed","Mon Mar 11 16:17:34 UTC 2024","Mon Mar 11 16:17:53 UTC 2024","19304","","Wallet - Transaction History - IDR","","","","BETA-V3 User can filter the transaction history IDR with transaction type withdraw [MOBILE2-3039]",""
"passed","Mon Mar 11 16:58:26 UTC 2024","Mon Mar 11 16:59:33 UTC 2024","66802","","Wallet - USD Wallet","","","","BETA-V3 User should be able see empty state on USD Card page when no transaction state [MOBILE2-2574]",""
"passed","Mon Mar 11 14:48:32 UTC 2024","Mon Mar 11 14:50:20 UTC 2024","108336","","US Stock - Market","","","","BETA-V3 User cant search asset us stock when the coin isnt in the list [MOBILE2-3623]",""
"broken","Mon Mar 11 15:03:41 UTC 2024","Mon Mar 11 15:04:16 UTC 2024","34448","","Wallet - Crypto Wallet - Send Coin #1","","","","BETA-V3 User successfully send coin internal (2FA active) [MOBILE2-2267]",""
"passed","Mon Mar 11 16:07:50 UTC 2024","Mon Mar 11 16:08:06 UTC 2024","16084","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Asset Crypto with transaction type Send [MOBILE2-2951]",""
"passed","Mon Mar 11 17:08:21 UTC 2024","Mon Mar 11 17:09:05 UTC 2024","43319","","Watchlist","","","","BETA-V3 User can reorder by hold and drag watchlist asset crypto page [MOBILE2-3639]",""
"passed","Mon Mar 11 16:32:20 UTC 2024","Mon Mar 11 16:32:48 UTC 2024","28020","","Wallet - Transaction History - USD","","","","BETA-V3 User can filter the transaction history USD with status success [MOBILE2-3082]",""
"passed","Mon Mar 11 14:24:16 UTC 2024","Mon Mar 11 14:25:08 UTC 2024","51676","","Crypto - Trading History","","","","BETA-V3 User can reset filter the order history crypto [MOBILE2-3186]",""
"passed","Mon Mar 11 14:45:55 UTC 2024","Mon Mar 11 14:48:32 UTC 2024","156446","","US Stock - Market","","","","BETA-V3 User can search asset us stock [MOBILE2-3479]",""
"passed","Mon Mar 11 16:12:50 UTC 2024","Mon Mar 11 16:13:11 UTC 2024","20859","","Wallet - Transaction History - General","","","","BETA-V3 User can't filter the transaction history Pending Order US Stock with select date more than 1 year [MOBILE2-3256]",""
"passed","Mon Mar 11 16:03:46 UTC 2024","Mon Mar 11 16:03:59 UTC 2024","13402","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Balance IDR with transaction type reward [MOBILE2-2928]",""
"passed","Mon Mar 11 17:06:39 UTC 2024","Mon Mar 11 17:07:09 UTC 2024","30394","","Watchlist","","","","BETA-V3 User can see watchlist asset crypto page [MOBILE2-3613]",""
"failed","Mon Mar 11 16:38:12 UTC 2024","Mon Mar 11 16:38:58 UTC 2024","46115","","Wallet - US Stock - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Limit Buy/Sell Stock status Success [MOBILE2-3337]",""
"passed","Mon Mar 11 16:12:29 UTC 2024","Mon Mar 11 16:12:50 UTC 2024","20852","","Wallet - Transaction History - General","","","","BETA-V3 User can't filter the transaction history Pending Order Crypto with select date more than 1 year [MOBILE2-3255]",""
"passed","Mon Mar 11 14:21:45 UTC 2024","Mon Mar 11 14:22:32 UTC 2024","47155","","Crypto - Trading History","","","","BETA-V3 User can see total filter notification in the icon filter order history crypto [MOBILE2-3187]",""
"failed","Mon Mar 11 16:38:58 UTC 2024","Mon Mar 11 16:39:45 UTC 2024","46851","","Wallet - US Stock - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Limit Buy/Sell Stock status Canceled [MOBILE2-3339]",""
"passed","Mon Mar 11 16:43:56 UTC 2024","Mon Mar 11 16:44:22 UTC 2024","25724","","Wallet - US Stock Wallet","","","","BETA-V3 User should be able to see the Sell coins transaction history [MOBILE2-2581]",""
"passed","Mon Mar 11 16:58:06 UTC 2024","Mon Mar 11 16:58:26 UTC 2024","20688","","Wallet - USD Wallet","","","","BETA-V3 User successfully redirected to Sell page when click Sell [MOBILE2-2573]",""
"broken","Mon Mar 11 14:31:51 UTC 2024","Mon Mar 11 14:33:03 UTC 2024","72667","","Profile - Change Password","","","","BETA User successfully change and create new password (using SMS OTP) [MOBILE2-1197]",""
"passed","Mon Mar 11 15:36:31 UTC 2024","Mon Mar 11 15:37:14 UTC 2024","42729","","Wallet - IDR Wallet - Transaction Detail","","","","BETA-V3 User should be able to see transaction detail of Deposit with Internal TF [MOBILE2-3311]",""
"passed","Mon Mar 11 15:25:05 UTC 2024","Mon Mar 11 15:25:27 UTC 2024","21879","","Wallet - Crypto Wallet","","","","BETA-V3 User should be able to see the Reward transaction history [MOBILE2-2562]",""
"passed","Mon Mar 11 16:18:32 UTC 2024","Mon Mar 11 16:18:55 UTC 2024","22351","","Wallet - Transaction History - IDR","","","","BETA-V3 User can filter the transaction history IDR with status in process [MOBILE2-3041]",""
"passed","Mon Mar 11 14:39:41 UTC 2024","Mon Mar 11 14:40:00 UTC 2024","19530","","US Stock - Discovery","","","","BETA-V3 User can see pocket entry point [MOBILE2-3633]",""
"broken","Mon Mar 11 15:33:28 UTC 2024","Mon Mar 11 15:33:36 UTC 2024","7228","","Wallet - IDR Wallet - Deposit","","","","BETA User cant deposit IDR when doesnt have phone number and unverified [MOBILE2-190]",""
"passed","Mon Mar 11 16:18:55 UTC 2024","Mon Mar 11 16:19:18 UTC 2024","22915","","Wallet - Transaction History - IDR","","","","BETA-V3 User can filter the transaction history IDR with status failed [MOBILE2-3043]",""
