"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 25 03:30:47 UTC 2024","Mon Mar 25 03:32:19 UTC 2024","91751","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Mon Mar 25 03:28:36 UTC 2024","Mon Mar 25 03:29:41 UTC 2024","64843","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"broken","Mon Mar 25 03:37:52 UTC 2024","Mon Mar 25 03:38:01 UTC 2024","9012","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"broken","Mon Mar 25 03:32:37 UTC 2024","Mon Mar 25 03:35:37 UTC 2024","180008","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"broken","Mon Mar 25 03:35:37 UTC 2024","Mon Mar 25 03:37:51 UTC 2024","133582","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Mon Mar 25 03:27:11 UTC 2024","Mon Mar 25 03:27:40 UTC 2024","28691","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"broken","Mon Mar 25 03:38:08 UTC 2024","Mon Mar 25 03:38:15 UTC 2024","7426","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"broken","Mon Mar 25 03:37:51 UTC 2024","Mon Mar 25 03:37:52 UTC 2024","1406","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"broken","Mon Mar 25 03:38:01 UTC 2024","Mon Mar 25 03:38:08 UTC 2024","6551","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Mon Mar 25 03:32:19 UTC 2024","Mon Mar 25 03:32:37 UTC 2024","18385","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"broken","Mon Mar 25 03:38:15 UTC 2024","Mon Mar 25 03:38:21 UTC 2024","6409","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
