"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Apr 17 03:52:14 UTC 2024","Wed Apr 17 03:53:17 UTC 2024","63385","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Wed Apr 17 03:56:25 UTC 2024","Wed Apr 17 03:57:14 UTC 2024","49209","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Wed Apr 17 03:44:41 UTC 2024","Wed Apr 17 03:46:25 UTC 2024","103154","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Wed Apr 17 03:53:40 UTC 2024","Wed Apr 17 03:54:11 UTC 2024","31267","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Wed Apr 17 03:54:11 UTC 2024","Wed Apr 17 03:54:34 UTC 2024","22844","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Wed Apr 17 03:50:29 UTC 2024","Wed Apr 17 03:50:52 UTC 2024","23692","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Wed Apr 17 03:42:17 UTC 2024","Wed Apr 17 03:43:27 UTC 2024","69652","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Wed Apr 17 03:57:14 UTC 2024","Wed Apr 17 03:57:20 UTC 2024","6300","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Wed Apr 17 03:49:19 UTC 2024","Wed Apr 17 03:49:42 UTC 2024","22911","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Wed Apr 17 03:53:17 UTC 2024","Wed Apr 17 03:53:40 UTC 2024","23033","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Wed Apr 17 03:48:59 UTC 2024","Wed Apr 17 03:49:19 UTC 2024","20536","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Wed Apr 17 03:56:16 UTC 2024","Wed Apr 17 03:56:25 UTC 2024","8559","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Wed Apr 17 03:48:01 UTC 2024","Wed Apr 17 03:48:59 UTC 2024","58251","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Wed Apr 17 03:46:25 UTC 2024","Wed Apr 17 03:46:46 UTC 2024","21359","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Wed Apr 17 03:40:13 UTC 2024","Wed Apr 17 03:40:48 UTC 2024","34520","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Wed Apr 17 03:50:05 UTC 2024","Wed Apr 17 03:50:29 UTC 2024","23150","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Wed Apr 17 03:49:42 UTC 2024","Wed Apr 17 03:50:05 UTC 2024","23076","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Wed Apr 17 03:57:20 UTC 2024","Wed Apr 17 03:57:27 UTC 2024","6689","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Wed Apr 17 03:57:27 UTC 2024","Wed Apr 17 03:57:37 UTC 2024","10327","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Wed Apr 17 03:55:28 UTC 2024","Wed Apr 17 03:56:16 UTC 2024","48052","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Wed Apr 17 03:46:46 UTC 2024","Wed Apr 17 03:48:01 UTC 2024","74679","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
