"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 19 21:19:15 UTC 2024","Fri Apr 19 21:20:03 UTC 2024","48077","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Fri Apr 19 21:12:30 UTC 2024","Fri Apr 19 21:12:53 UTC 2024","22504","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Fri Apr 19 21:20:09 UTC 2024","Fri Apr 19 21:20:16 UTC 2024","6393","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Fri Apr 19 21:16:49 UTC 2024","Fri Apr 19 21:17:10 UTC 2024","21152","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Fri Apr 19 21:05:39 UTC 2024","Fri Apr 19 21:06:48 UTC 2024","69620","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Fri Apr 19 21:13:36 UTC 2024","Fri Apr 19 21:13:58 UTC 2024","21401","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Fri Apr 19 21:12:11 UTC 2024","Fri Apr 19 21:12:30 UTC 2024","19606","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Fri Apr 19 21:13:15 UTC 2024","Fri Apr 19 21:13:36 UTC 2024","21188","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Fri Apr 19 21:19:06 UTC 2024","Fri Apr 19 21:19:15 UTC 2024","8968","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Fri Apr 19 21:12:53 UTC 2024","Fri Apr 19 21:13:15 UTC 2024","22340","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Fri Apr 19 21:10:04 UTC 2024","Fri Apr 19 21:11:15 UTC 2024","71820","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Fri Apr 19 21:20:03 UTC 2024","Fri Apr 19 21:20:09 UTC 2024","6431","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"broken","Fri Apr 19 21:18:03 UTC 2024","Fri Apr 19 21:19:06 UTC 2024","62831","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Fri Apr 19 21:11:15 UTC 2024","Fri Apr 19 21:12:11 UTC 2024","55394","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Fri Apr 19 21:04:12 UTC 2024","Fri Apr 19 21:04:40 UTC 2024","27803","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"broken","Fri Apr 19 21:14:54 UTC 2024","Fri Apr 19 21:15:56 UTC 2024","61849","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Fri Apr 19 21:09:43 UTC 2024","Fri Apr 19 21:10:04 UTC 2024","20700","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Fri Apr 19 21:20:16 UTC 2024","Fri Apr 19 21:20:25 UTC 2024","9031","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Fri Apr 19 21:07:57 UTC 2024","Fri Apr 19 21:09:43 UTC 2024","105398","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Fri Apr 19 21:15:56 UTC 2024","Fri Apr 19 21:16:18 UTC 2024","22499","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Fri Apr 19 21:16:18 UTC 2024","Fri Apr 19 21:16:49 UTC 2024","31011","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
