"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 22 16:06:22 UTC 2024","Mon Jan 22 16:06:37 UTC 2024","15337","","Login","","","","BETA User can not sign in with email and password when registered by Google [MOBILE2-289]",""
"broken","Mon Jan 22 16:14:41 UTC 2024","Mon Jan 22 16:15:36 UTC 2024","55604","","Wallet - Crypto Wallet - Receive Coin","","","","BETA User cant receive coin when doesnt have phone number but verified [MOBILE2-1627]",""
"passed","Mon Jan 22 16:21:00 UTC 2024","Mon Jan 22 16:21:35 UTC 2024","35137","","Wallet - IDR Wallet - Withdraw","","","","BETA User cant withdraw IDR when doesnt have phone number but verified [MOBILE2-2090]",""
"passed","Mon Jan 22 16:05:26 UTC 2024","Mon Jan 22 16:05:40 UTC 2024","14495","","Forgot Password","","","","BETA User can not submit forget password when registered by Google [MOBILE2-290]",""
"passed","Mon Jan 22 16:31:51 UTC 2024","Mon Jan 22 16:32:03 UTC 2024","12426","","Wallet - Transaction History - General","","","","BETA-V3 User can see empty state when no transaction history pending order [MOBILE2-2652]",""
"passed","Mon Jan 22 16:33:40 UTC 2024","Mon Jan 22 16:34:48 UTC 2024","67761","","Wallet - USD Wallet - Buy/Sell","","","","BETA-V3 User successfully buy USD from entry point wallet [MOBILE2-2590]",""
"passed","Mon Jan 22 16:10:30 UTC 2024","Mon Jan 22 16:11:11 UTC 2024","40832","","Profile - My Account","","","","BETA Unverified user successfully redirected to verify account page when click verify now buttton [MOBILE2-1135]",""
"passed","Mon Jan 22 16:22:22 UTC 2024","Mon Jan 22 16:23:20 UTC 2024","58563","","Wallet - IDR Wallet - Withdraw","","","","BETA User successfully withdraw IDR using transfer bank (default toggle receive amount: active and 2FA active) [MOBILE2-2184 MOBILE2-2207]",""
"broken","Mon Jan 22 16:13:21 UTC 2024","Mon Jan 22 16:14:00 UTC 2024","39458","","Sign Up","","","","BETA User successfully sign up using email and set referral code but not submit ekyc [MOBILE2-3]",""
"passed","Mon Jan 22 16:40:42 UTC 2024","Mon Jan 22 16:41:03 UTC 2024","21836","","Wallet - USD Wallet","","","","BETA-V3 User should be able see last 10 transaction history on USD Card page [MOBILE2-2570]",""
"passed","Mon Jan 22 16:34:48 UTC 2024","Mon Jan 22 16:36:09 UTC 2024","81612","","Wallet - USD Wallet - Buy/Sell","","","","BETA-V3 User successfully buy USD from entry point USD page [MOBILE2-2591]",""
"passed","Mon Jan 22 16:37:17 UTC 2024","Mon Jan 22 16:37:52 UTC 2024","35496","","Wallet - USD Wallet - Buy/Sell","","","","BETA-V3 User successfully sell USD from entry point wallet [MOBILE2-2619]",""
"passed","Mon Jan 22 16:41:46 UTC 2024","Mon Jan 22 16:42:07 UTC 2024","21413","","Wallet - USD Wallet","","","","BETA-V3 User successfully redirected to Sell page when click Sell [MOBILE2-2573]",""
"passed","Mon Jan 22 16:19:27 UTC 2024","Mon Jan 22 16:20:18 UTC 2024","50724","","Wallet - IDR Wallet - Deposit","","","","BETA User cant deposit IDR when doesnt have phone number but verified [MOBILE2-198]",""
"passed","Mon Jan 22 16:27:52 UTC 2024","Mon Jan 22 16:28:55 UTC 2024","63013","","Wallet - IDR Wallet - Withdraw","","","","BETA User can withdraw Internal transfer/Ewallet/Bank transfer with not receive full amount [MOBILE2-2208]",""
