"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 02 21:09:53 UTC 2024","Tue Apr 02 21:10:12 UTC 2024","19461","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"broken","Tue Apr 02 21:15:47 UTC 2024","Tue Apr 02 21:16:25 UTC 2024","38344","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Tue Apr 02 21:11:18 UTC 2024","Tue Apr 02 21:12:12 UTC 2024","53946","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Tue Apr 02 21:19:21 UTC 2024","Tue Apr 02 21:20:06 UTC 2024","45684","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Tue Apr 02 21:13:32 UTC 2024","Tue Apr 02 21:13:53 UTC 2024","21155","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Tue Apr 02 21:14:51 UTC 2024","Tue Apr 02 21:15:47 UTC 2024","55863","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Tue Apr 02 21:18:27 UTC 2024","Tue Apr 02 21:19:12 UTC 2024","45067","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Tue Apr 02 21:10:12 UTC 2024","Tue Apr 02 21:11:18 UTC 2024","65420","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Tue Apr 02 21:04:25 UTC 2024","Tue Apr 02 21:04:51 UTC 2024","26712","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Tue Apr 02 21:12:30 UTC 2024","Tue Apr 02 21:12:50 UTC 2024","19959","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Tue Apr 02 21:20:20 UTC 2024","Tue Apr 02 21:20:29 UTC 2024","9284","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Tue Apr 02 21:13:11 UTC 2024","Tue Apr 02 21:13:32 UTC 2024","20455","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Tue Apr 02 21:12:50 UTC 2024","Tue Apr 02 21:13:11 UTC 2024","20842","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"broken","Tue Apr 02 21:16:25 UTC 2024","Tue Apr 02 21:17:09 UTC 2024","43127","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Tue Apr 02 21:17:09 UTC 2024","Tue Apr 02 21:17:29 UTC 2024","20356","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Tue Apr 02 21:19:12 UTC 2024","Tue Apr 02 21:19:21 UTC 2024","8523","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Tue Apr 02 21:05:46 UTC 2024","Tue Apr 02 21:07:09 UTC 2024","82273","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Tue Apr 02 21:08:19 UTC 2024","Tue Apr 02 21:09:53 UTC 2024","93534","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Tue Apr 02 21:20:06 UTC 2024","Tue Apr 02 21:20:13 UTC 2024","6438","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Tue Apr 02 21:12:12 UTC 2024","Tue Apr 02 21:12:30 UTC 2024","18563","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Tue Apr 02 21:20:13 UTC 2024","Tue Apr 02 21:20:20 UTC 2024","7238","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
