"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Mar 28 21:05:46 UTC 2024","Thu Mar 28 21:06:42 UTC 2024","56317","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Thu Mar 28 21:14:16 UTC 2024","Thu Mar 28 21:15:07 UTC 2024","50575","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Thu Mar 28 21:16:57 UTC 2024","Thu Mar 28 21:17:38 UTC 2024","40228","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Thu Mar 28 21:18:40 UTC 2024","Thu Mar 28 21:18:50 UTC 2024","9376","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Thu Mar 28 21:12:17 UTC 2024","Thu Mar 28 21:12:37 UTC 2024","20748","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Thu Mar 28 21:07:52 UTC 2024","Thu Mar 28 21:09:24 UTC 2024","92061","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Thu Mar 28 21:04:15 UTC 2024","Thu Mar 28 21:04:44 UTC 2024","28850","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Thu Mar 28 21:12:57 UTC 2024","Thu Mar 28 21:13:18 UTC 2024","20807","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Thu Mar 28 21:10:47 UTC 2024","Thu Mar 28 21:11:39 UTC 2024","51735","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Thu Mar 28 21:09:42 UTC 2024","Thu Mar 28 21:10:47 UTC 2024","64402","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Thu Mar 28 21:09:24 UTC 2024","Thu Mar 28 21:09:42 UTC 2024","18453","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Thu Mar 28 21:17:38 UTC 2024","Thu Mar 28 21:17:45 UTC 2024","7598","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Thu Mar 28 21:18:28 UTC 2024","Thu Mar 28 21:18:34 UTC 2024","5735","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Thu Mar 28 21:18:34 UTC 2024","Thu Mar 28 21:18:40 UTC 2024","6145","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Thu Mar 28 21:15:35 UTC 2024","Thu Mar 28 21:16:05 UTC 2024","30642","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1510 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Thu Mar 28 21:15:07 UTC 2024","Thu Mar 28 21:15:35 UTC 2024","27698","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Thu Mar 28 21:12:37 UTC 2024","Thu Mar 28 21:12:57 UTC 2024","20040","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Thu Mar 28 21:11:57 UTC 2024","Thu Mar 28 21:12:17 UTC 2024","19621","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Thu Mar 28 21:11:39 UTC 2024","Thu Mar 28 21:11:57 UTC 2024","18279","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Thu Mar 28 21:17:45 UTC 2024","Thu Mar 28 21:18:28 UTC 2024","43272","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
