"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 17 03:14:36 UTC 2024","Wed Apr 17 03:15:26 UTC 2024","49772","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Wed Apr 17 03:05:36 UTC 2024","Wed Apr 17 03:05:56 UTC 2024","19891","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"broken","Wed Apr 17 03:11:31 UTC 2024","Wed Apr 17 03:13:38 UTC 2024","126349","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Wed Apr 17 03:04:39 UTC 2024","Wed Apr 17 03:05:36 UTC 2024","56776","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Wed Apr 17 03:05:56 UTC 2024","Wed Apr 17 03:06:18 UTC 2024","22419","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Wed Apr 17 03:07:05 UTC 2024","Wed Apr 17 03:07:28 UTC 2024","23443","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Wed Apr 17 03:15:26 UTC 2024","Wed Apr 17 03:15:36 UTC 2024","9686","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Wed Apr 17 03:01:17 UTC 2024","Wed Apr 17 03:03:00 UTC 2024","103379","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Wed Apr 17 03:15:36 UTC 2024","Wed Apr 17 03:16:26 UTC 2024","50395","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"passed","Wed Apr 17 03:16:39 UTC 2024","Wed Apr 17 03:16:49 UTC 2024","9596","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"broken","Wed Apr 17 03:13:39 UTC 2024","Wed Apr 17 03:13:45 UTC 2024","5464","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Wed Apr 17 03:03:20 UTC 2024","Wed Apr 17 03:04:39 UTC 2024","79685","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Wed Apr 17 03:06:18 UTC 2024","Wed Apr 17 03:06:42 UTC 2024","23304","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"broken","Wed Apr 17 03:13:38 UTC 2024","Wed Apr 17 03:13:39 UTC 2024","1357","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Wed Apr 17 02:58:30 UTC 2024","Wed Apr 17 02:59:36 UTC 2024","65996","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"broken","Wed Apr 17 03:08:31 UTC 2024","Wed Apr 17 03:11:31 UTC 2024","180011","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Wed Apr 17 03:06:42 UTC 2024","Wed Apr 17 03:07:05 UTC 2024","23284","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Wed Apr 17 02:57:05 UTC 2024","Wed Apr 17 02:57:33 UTC 2024","27415","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Wed Apr 17 03:16:33 UTC 2024","Wed Apr 17 03:16:39 UTC 2024","6380","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"passed","Wed Apr 17 03:16:26 UTC 2024","Wed Apr 17 03:16:33 UTC 2024","6530","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"passed","Wed Apr 17 03:03:00 UTC 2024","Wed Apr 17 03:03:20 UTC 2024","19502","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
