"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Apr 22 21:08:06 UTC 2024","Mon Apr 22 21:09:08 UTC 2024","61766","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Mon Apr 22 21:14:06 UTC 2024","Mon Apr 22 21:15:06 UTC 2024","59462","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Mon Apr 22 21:19:33 UTC 2024","Mon Apr 22 21:19:38 UTC 2024","5643","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"broken","Mon Apr 22 21:10:41 UTC 2024","Mon Apr 22 21:11:05 UTC 2024","23639","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"broken","Mon Apr 22 21:06:14 UTC 2024","Mon Apr 22 21:06:51 UTC 2024","37107","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"broken","Mon Apr 22 21:12:16 UTC 2024","Mon Apr 22 21:12:40 UTC 2024","23917","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Mon Apr 22 21:15:34 UTC 2024","Mon Apr 22 21:16:04 UTC 2024","30278","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"broken","Mon Apr 22 21:09:28 UTC 2024","Mon Apr 22 21:10:41 UTC 2024","72693","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Mon Apr 22 21:09:08 UTC 2024","Mon Apr 22 21:09:28 UTC 2024","20774","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"broken","Mon Apr 22 21:11:52 UTC 2024","Mon Apr 22 21:12:16 UTC 2024","23771","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"broken","Mon Apr 22 21:12:40 UTC 2024","Mon Apr 22 21:13:04 UTC 2024","24198","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Mon Apr 22 21:18:37 UTC 2024","Mon Apr 22 21:18:45 UTC 2024","7692","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Mon Apr 22 21:18:45 UTC 2024","Mon Apr 22 21:19:33 UTC 2024","47933","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"broken","Mon Apr 22 21:11:05 UTC 2024","Mon Apr 22 21:11:28 UTC 2024","23657","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Mon Apr 22 21:19:44 UTC 2024","Mon Apr 22 21:19:53 UTC 2024","8709","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"passed","Mon Apr 22 21:19:38 UTC 2024","Mon Apr 22 21:19:44 UTC 2024","5961","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"broken","Mon Apr 22 21:11:28 UTC 2024","Mon Apr 22 21:11:52 UTC 2024","23610","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"passed","Mon Apr 22 21:16:04 UTC 2024","Mon Apr 22 21:16:25 UTC 2024","20488","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Mon Apr 22 21:17:50 UTC 2024","Mon Apr 22 21:18:37 UTC 2024","47432","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"broken","Mon Apr 22 21:05:06 UTC 2024","Mon Apr 22 21:05:15 UTC 2024","8924","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Mon Apr 22 21:15:06 UTC 2024","Mon Apr 22 21:15:34 UTC 2024","28060","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
