"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 11 18:48:05 UTC 2024","Mon Mar 11 18:49:23 UTC 2024","77120","","Wallet - IDR Wallet - Deposit","","","","(VIP-MANDIRI) User successfully submit deposit Rp10.000 to 24,999mio with Mandiri VA [MOBILE2-1769]",""
"passed","Mon Mar 11 19:11:58 UTC 2024","Mon Mar 11 19:12:23 UTC 2024","24054","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Asset US Stock [MOBILE2-3032]",""
"passed","Mon Mar 11 18:30:28 UTC 2024","Mon Mar 11 18:30:47 UTC 2024","19153","","Sign Up","","","","User can not sign up if email invalid [MOBILE2-16]",""
"passed","Mon Mar 11 18:24:57 UTC 2024","Mon Mar 11 18:25:43 UTC 2024","45757","","Profile","","","","User successfully logout from application when click log out button [MOBILE2-1127 MOBILE2-1281]",""
"passed","Mon Mar 11 18:36:55 UTC 2024","Mon Mar 11 18:37:08 UTC 2024","12504","","Wallet - Crypto Wallet - Send Coin #2","","","","User can see list of coins that have coin balance [MOBILE2-2219]",""
"passed","Mon Mar 11 18:37:52 UTC 2024","Mon Mar 11 18:38:08 UTC 2024","16301","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant submit send coin internal/external when input invalid address [MOBILE2-2247]",""
"passed","Mon Mar 11 18:12:09 UTC 2024","Mon Mar 11 18:12:28 UTC 2024","18721","","Forgot Password","","","","User should be able to see the suspend page if they submit a forgot password to an e-mail that is being suspended [MOBILE2-1652]",""
"passed","Mon Mar 11 18:24:40 UTC 2024","Mon Mar 11 18:24:43 UTC 2024","2747","","Profile","","","","User successfully redirected to mission page when click mission menu [MOBILE2-1672]",""
"broken","Mon Mar 11 19:05:31 UTC 2024","Mon Mar 11 19:06:09 UTC 2024","37848","","Wallet - IDR Wallet - Withdraw","","","","User unsuccessfully withdraw internal transfer with saving an address previously saved address [MOBILE2-2216]",""
"broken","Mon Mar 11 18:58:54 UTC 2024","Mon Mar 11 19:00:16 UTC 2024","81673","","Wallet - IDR Wallet - Deposit","","","","User cant deposit IDR by Virtual Account with under minimum amount [MOBILE2-235]",""
"passed","Mon Mar 11 18:18:55 UTC 2024","Mon Mar 11 18:19:01 UTC 2024","5794","","Profile - My Account","","","","User successfully redirected to live chat web view page when click live chat here link [MOBILE2-1137]",""
"passed","Mon Mar 11 18:30:16 UTC 2024","Mon Mar 11 18:30:28 UTC 2024","11690","","Sign Up","","","","User can click sign up [MOBILE2-1379]",""
"passed","Mon Mar 11 19:12:23 UTC 2024","Mon Mar 11 19:12:44 UTC 2024","21720","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Asset Pocket [MOBILE2-3033]",""
"passed","Mon Mar 11 18:09:59 UTC 2024","Mon Mar 11 18:10:16 UTC 2024","17445","","Home","","","","User successfully redirected to rekuiz page when click rekuiz entrypoint on homecircle [MOBILE2-1533]",""
"passed","Mon Mar 11 18:13:11 UTC 2024","Mon Mar 11 18:13:41 UTC 2024","29656","","Login","","","","User successfully sign in using 2FA [MOBILE2-283]",""
"passed","Mon Mar 11 18:18:15 UTC 2024","Mon Mar 11 18:18:55 UTC 2024","40370","","Profile - My Account","","","","User can see detail information account (Verified Account) [MOBILE2-1054]",""
"passed","Mon Mar 11 19:10:35 UTC 2024","Mon Mar 11 19:11:02 UTC 2024","26383","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Balance IDR [MOBILE2-3025]",""
"passed","Mon Mar 11 18:56:31 UTC 2024","Mon Mar 11 18:56:59 UTC 2024","28453","","Wallet - IDR Wallet - Deposit","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232]",""
"broken","Mon Mar 11 18:38:45 UTC 2024","Mon Mar 11 18:39:19 UTC 2024","34132","","Wallet - Crypto Wallet - Send Coin #2","","","","User can save address when submit send coin internal/external [MOBILE2-2239]",""
"passed","Mon Mar 11 18:24:54 UTC 2024","Mon Mar 11 18:24:57 UTC 2024","3598","","Profile","","","","User successfully redirected to referrals page when click referral program menu [MOBILE2-1131]",""
"passed","Mon Mar 11 19:13:27 UTC 2024","Mon Mar 11 19:13:46 UTC 2024","18777","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Pending Order Pocket [MOBILE2-3036]",""
"passed","Mon Mar 11 18:52:17 UTC 2024","Mon Mar 11 18:53:18 UTC 2024","60397","","Wallet - IDR Wallet - Deposit","","","","(VIP) User successfully submit deposit with virtual account except BCA/Mandiri [MOBILE2-1777]",""
"passed","Mon Mar 11 19:18:18 UTC 2024","Mon Mar 11 19:18:59 UTC 2024","40985","","Wallet Home","","","","User should be able to see IDR, USD, Crypto, US Stocks card on the Wallet Card Carousel section [MOBILE2-2542 MOBILE2-2543 MOBILE2-2544 MOBILE2-2545]",""
"passed","Mon Mar 11 18:35:12 UTC 2024","Mon Mar 11 18:36:18 UTC 2024","65656","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin is under minimum [MOBILE2-2277]",""
"passed","Mon Mar 11 18:37:21 UTC 2024","Mon Mar 11 18:37:37 UTC 2024","16084","","Wallet - Crypto Wallet - Send Coin #2","","","","User can search by coin name at list of coins that have coin balance [MOBILE2-2220]",""
"passed","Mon Mar 11 18:51:43 UTC 2024","Mon Mar 11 18:52:03 UTC 2024","19662","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP MANDIRI) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1773]",""
"passed","Mon Mar 11 18:52:03 UTC 2024","Mon Mar 11 18:52:17 UTC 2024","14522","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP) User successfully submit deposit with virtual account except BCA/Mandiri [MOBILE2-1774]",""
"passed","Mon Mar 11 18:13:59 UTC 2024","Mon Mar 11 18:14:14 UTC 2024","15062","","Login","","","","User successfully redirected to sign up page when click Sign Up [MOBILE2-297]",""
"passed","Mon Mar 11 18:15:52 UTC 2024","Mon Mar 11 18:16:00 UTC 2024","8152","","Profile - Change Password","","","","User cant change password if old password wrong [MOBILE2-1207]",""
"passed","Mon Mar 11 18:47:48 UTC 2024","Mon Mar 11 18:48:05 UTC 2024","17753","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767]",""
"passed","Mon Mar 11 18:56:02 UTC 2024","Mon Mar 11 18:56:31 UTC 2024","28392","","Wallet - IDR Wallet - Deposit","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231]",""
"passed","Mon Mar 11 18:39:19 UTC 2024","Mon Mar 11 18:39:46 UTC 2024","26214","","Wallet - Crypto Wallet - Send Coin #2","","","","User can cancel delete address withdraw internal transfer from edit address book [MOBILE2-2246]",""
"broken","Mon Mar 11 18:41:15 UTC 2024","Mon Mar 11 18:41:57 UTC 2024","41265","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong 2FA/Email code [MOBILE2-2280]",""
