"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 26 07:16:59 UTC 2024","Tue Mar 26 07:17:40 UTC 2024","41235","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474] | PROD_ISS",""
"passed","Tue Mar 26 07:18:45 UTC 2024","Tue Mar 26 07:19:03 UTC 2024","18758","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509] | PROD_ISS",""
"broken","Tue Mar 26 07:18:09 UTC 2024","Tue Mar 26 07:18:12 UTC 2024","3175","","Wallet - Staking","","","","User should be able to see list of available coins for staking [MOBILE2-2419] | PROD_ISS",""
"broken","Tue Mar 26 07:17:45 UTC 2024","Tue Mar 26 07:18:09 UTC 2024","23744","","Wallet - Staking","","","","User shoud be able to see about staking pop up when click tool tip on staking page [MOBILE2-1484] | PROD_ISS",""
"passed","Tue Mar 26 07:19:08 UTC 2024","Tue Mar 26 07:19:11 UTC 2024","3217","","Wallet - Staking","","","","User can unstake coin with percentage 100% from staked amount [MOBILE2-1504] | PROD_ISS",""
"passed","Tue Mar 26 07:18:30 UTC 2024","Tue Mar 26 07:18:35 UTC 2024","4892","","Wallet - Staking","","","","User can stake coin with percentage 25% from available coin [MOBILE2-1486] | PROD_ISS",""
"passed","Tue Mar 26 07:17:42 UTC 2024","Tue Mar 26 07:17:45 UTC 2024","3512","","Wallet - Staking","","","","User should be able to see about rewards pop up when click total reward information icon [MOBILE2-2418] | PROD_ISS",""
"passed","Tue Mar 26 07:18:35 UTC 2024","Tue Mar 26 07:18:45 UTC 2024","9969","","Wallet - Staking","","","","User can click see my staking wallet at success stake page [MOBILE2-1495] | PROD_ISS",""
"passed","Tue Mar 26 07:19:11 UTC 2024","Tue Mar 26 07:19:19 UTC 2024","7930","","Wallet - Staking","","","","User can click see my wallet at success unstake page [MOBILE2-1505] | PROD_ISS",""
"passed","Tue Mar 26 07:19:03 UTC 2024","Tue Mar 26 07:19:05 UTC 2024","1510","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"passed","Tue Mar 26 07:19:05 UTC 2024","Tue Mar 26 07:19:08 UTC 2024","3201","","Wallet - Staking","","","","User can unstake the coin if have staking balance [MOBILE2-1497] | PROD_ISS",""
"passed","Tue Mar 26 07:17:40 UTC 2024","Tue Mar 26 07:17:42 UTC 2024","1206","","Wallet - Staking","","","","User should be able to see total reward [MOBILE2-2417] | PROD_ISS",""
"broken","Tue Mar 26 07:18:12 UTC 2024","Tue Mar 26 07:18:14 UTC 2024","2243","","Wallet - Staking","","","","User should be able to see list of staked coins [MOBILE2-2420] | PROD_ISS",""
"passed","Tue Mar 26 07:18:14 UTC 2024","Tue Mar 26 07:18:30 UTC 2024","15536","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481] | PROD_ISS",""
