"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 16 19:08:53 UTC 2024","Fri Feb 16 19:09:39 UTC 2024","46149","","Wallet - Transaction History - General","","","","User can see a list of all my transactions history [MOBILE2-2647]",""
"broken","Fri Feb 16 18:47:50 UTC 2024","Fri Feb 16 18:49:33 UTC 2024","102870","","Wallet - Crypto Wallet - Send Coin","","","","User cant send coin internal without input destination tag / memo id [MOBILE2-2524]",""
"passed","Fri Feb 16 18:56:33 UTC 2024","Fri Feb 16 18:57:26 UTC 2024","53021","","Wallet - IDR Wallet - Deposit","","","","(VIP) User successfully submit deposit with virtual account except BCA/Mandiri [MOBILE2-1777]",""
"broken","Fri Feb 16 18:33:53 UTC 2024","Fri Feb 16 18:34:58 UTC 2024","65065","","Profile - Setup Withdrawal Account","","","","User successfully save and delete account number [MOBILE2-1153 MOBILE2-1180]",""
"passed","Fri Feb 16 19:00:03 UTC 2024","Fri Feb 16 19:00:52 UTC 2024","49997","","Wallet - IDR Wallet - Deposit","","","","User cant deposit IDR by Virtual Account with under minimum amount [MOBILE2-235]",""
"passed","Fri Feb 16 18:33:17 UTC 2024","Fri Feb 16 18:33:53 UTC 2024","36347","","Profile - Setup Withdrawal Account","","","","User cant set wd account when havent add phone number and unverified [MOBILE2-2115]",""
"passed","Fri Feb 16 18:55:34 UTC 2024","Fri Feb 16 18:56:03 UTC 2024","28987","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP MANDIRI) User successfully submit deposit 25mio to 49,999mio with BSS VA [MOBILE2-1770]",""
"broken","Fri Feb 16 18:10:22 UTC 2024","Fri Feb 16 18:10:52 UTC 2024","30006","","Home","","","","Users successfully redirected to market page when click ""See All"" [MOBILE2-332 MOBILE2-1529]",""
"broken","Fri Feb 16 18:31:25 UTC 2024","Fri Feb 16 18:31:50 UTC 2024","24508","","Profile","","","","User successfully redirected to referrals page when click referral program menu [MOBILE2-1131]",""
"passed","Fri Feb 16 19:05:31 UTC 2024","Fri Feb 16 19:05:48 UTC 2024","17228","","Wallet - IDR Wallet - Withdraw","","","","User unsuccessfully withdraw internal transfer with saving an address previously saved address [MOBILE2-2216]",""
"passed","Fri Feb 16 18:16:02 UTC 2024","Fri Feb 16 18:16:18 UTC 2024","16179","","Login","","","","User successfully redirected to sign up page when click Sign Up [MOBILE2-297]",""
"broken","Fri Feb 16 18:11:21 UTC 2024","Fri Feb 16 18:11:50 UTC 2024","29123","","Home","","","","User successfully redirected to rekuiz page when click rekuiz entrypoint on homecircle [MOBILE2-1533]",""
"passed","Fri Feb 16 18:31:18 UTC 2024","Fri Feb 16 18:31:21 UTC 2024","3039","","Profile","","","","User successfully redirected to security page when click security menu [MOBILE2-1050]",""
"broken","Fri Feb 16 19:07:09 UTC 2024","Fri Feb 16 19:07:33 UTC 2024","24280","","Wallet - IDR Wallet - Withdraw","","","","User unsuccessfully withdraw Bank transfer/Ewallet/Internal Transfer when input amount above the maximum withdraw [MOBILE2-2204]",""
"passed","Fri Feb 16 18:37:16 UTC 2024","Fri Feb 16 18:37:35 UTC 2024","19067","","Sign Up","","","","User can not sign up if email invalid [MOBILE2-16]",""
"passed","Fri Feb 16 19:07:33 UTC 2024","Fri Feb 16 19:07:42 UTC 2024","8799","","Wallet - IDR Wallet - Withdraw","","","","User unsuccessfully withdraw internal transfer/Bank transfer/Ewallet when input amount above available balance [MOBILE2-2205]",""
"passed","Fri Feb 16 18:54:27 UTC 2024","Fri Feb 16 18:55:34 UTC 2024","66681","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP MANDIRI) User successfully submit deposit Rp10.000 to 24,999mio with Mandiri VA [MOBILE2-1771]",""
"passed","Fri Feb 16 18:26:16 UTC 2024","Fri Feb 16 18:27:09 UTC 2024","52739","","Profile - Phone Number","","","","User succesfully add and delete a phone number [MOBILE2-129 MOBILE2-1172 MOBILE2-2353]",""
"broken","Fri Feb 16 19:06:17 UTC 2024","Fri Feb 16 19:06:45 UTC 2024","28104","","Wallet - IDR Wallet - Withdraw","","","","User can add withdraw method E-Wallet on Withdraw Method page [MOBILE2-2103]",""
"broken","Fri Feb 16 18:34:58 UTC 2024","Fri Feb 16 18:35:27 UTC 2024","28383","","Profile - Setup Withdrawal Account","","","","User should not be able to add same bank and account number [MOBILE2-1157]",""
"passed","Fri Feb 16 18:58:15 UTC 2024","Fri Feb 16 18:59:02 UTC 2024","46909","","Wallet - IDR Wallet - Deposit","","","","User successfully see IDR Deposit Address and QR Code for Internal Transfer [MOBILE2-224]",""
"broken","Fri Feb 16 18:37:35 UTC 2024","Fri Feb 16 18:38:22 UTC 2024","46541","","Sign Up","","","","User can not sign up if it doesnt meet all validation password [MOBILE2-15]",""
"broken","Fri Feb 16 18:21:05 UTC 2024","Fri Feb 16 18:22:39 UTC 2024","94173","","Profile - Change Password","","","","User successfully change and create new password (using 2FA) [MOBILE2-2357]",""
"passed","Fri Feb 16 18:13:40 UTC 2024","Fri Feb 16 18:13:56 UTC 2024","15851","","Forgot Password","","","","User successfully submit forget/reset password [MOBILE2-310]",""
"broken","Fri Feb 16 18:11:50 UTC 2024","Fri Feb 16 18:12:19 UTC 2024","28802","","Home","","","","User successfully redirected to referral page when click referral entrypoint on homecircle [MOBILE2-1534]",""
"passed","Fri Feb 16 19:14:23 UTC 2024","Fri Feb 16 19:15:09 UTC 2024","46277","","Wallet Home","","","","Unverified user can not see asset summary section [MOBILE2-2630]",""
"broken","Fri Feb 16 18:10:52 UTC 2024","Fri Feb 16 18:11:21 UTC 2024","28858","","Home","","","","User successfully redirected to staking page when click staking entrypoint on homecircle [MOBILE2-1532]",""
"passed","Fri Feb 16 18:43:31 UTC 2024","Fri Feb 16 18:43:44 UTC 2024","13038","","Wallet - Crypto Wallet - Send Coin","","","","User can see list of coins that have coin balance [MOBILE2-2219]",""
"passed","Fri Feb 16 18:56:19 UTC 2024","Fri Feb 16 18:56:33 UTC 2024","13983","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP) User successfully submit deposit with virtual account except BCA/Mandiri [MOBILE2-1774]",""
