"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 29 21:21:29 UTC 2024","Mon Apr 29 21:21:34 UTC 2024","5209","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087] | PROD_ISS",""
"broken","Mon Apr 29 21:19:32 UTC 2024","Mon Apr 29 21:20:32 UTC 2024","60451","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649] | PROD_ISS",""
"passed","Mon Apr 29 21:07:00 UTC 2024","Mon Apr 29 21:08:04 UTC 2024","64435","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"broken","Mon Apr 29 21:13:59 UTC 2024","Mon Apr 29 21:14:07 UTC 2024","8432","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Mon Apr 29 21:21:40 UTC 2024","Mon Apr 29 21:21:49 UTC 2024","9061","","Wallet Home","","","","User successfully redirected to idr transaction history page when click history icon [MOBILE2-1585] | PROD_ISS",""
"broken","Mon Apr 29 21:14:52 UTC 2024","Mon Apr 29 21:15:00 UTC 2024","8770","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Mon Apr 29 21:20:41 UTC 2024","Mon Apr 29 21:21:29 UTC 2024","47696","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583] | PROD_ISS",""
"broken","Mon Apr 29 21:17:35 UTC 2024","Mon Apr 29 21:18:16 UTC 2024","41415","","Wallet - Staking","","","","User shoud be able see total stake at coin detail page [MOBILE2-1509 MOBILE2-1497 MOBILE2-1504 MOBILE2-1505] | PROD_ISS",""
"passed","Mon Apr 29 21:05:25 UTC 2024","Mon Apr 29 21:05:55 UTC 2024","29490","","Deeplink Reset Password","","","","User access deeplink reset password | PROD_ISS",""
"passed","Mon Apr 29 21:15:56 UTC 2024","Mon Apr 29 21:16:57 UTC 2024","60507","","Wallet - Staking","","","","User should be able to see total stake [MOBILE2-1474 MOBILE2-2417 MOBILE2-2418 MOBILE2-1484 MOBILE2-2419 MOBILE2-2420] | PROD_ISS",""
"passed","Mon Apr 29 21:21:34 UTC 2024","Mon Apr 29 21:21:40 UTC 2024","5660","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-1088] | PROD_ISS",""
"broken","Mon Apr 29 21:14:43 UTC 2024","Mon Apr 29 21:14:52 UTC 2024","8595","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"broken","Mon Apr 29 21:14:16 UTC 2024","Mon Apr 29 21:14:26 UTC 2024","9733","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"broken","Mon Apr 29 21:12:20 UTC 2024","Mon Apr 29 21:13:59 UTC 2024","99438","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"broken","Mon Apr 29 21:16:57 UTC 2024","Mon Apr 29 21:17:35 UTC 2024","38232","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Mon Apr 29 21:20:32 UTC 2024","Mon Apr 29 21:20:41 UTC 2024","9099","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"broken","Mon Apr 29 21:14:35 UTC 2024","Mon Apr 29 21:14:43 UTC 2024","8367","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"passed","Mon Apr 29 21:18:16 UTC 2024","Mon Apr 29 21:18:37 UTC 2024","20939","","Wallet - Staking","","","","User should be able to see the rewards distribution when have a staked coin and past the reward payout period [MOBILE2-1510] | PROD_ISS",""
"broken","Mon Apr 29 21:09:20 UTC 2024","Mon Apr 29 21:12:20 UTC 2024","180012","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"broken","Mon Apr 29 21:14:07 UTC 2024","Mon Apr 29 21:14:16 UTC 2024","8765","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"broken","Mon Apr 29 21:14:26 UTC 2024","Mon Apr 29 21:14:35 UTC 2024","8814","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
