"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Apr 08 12:50:51 UTC 2024","Mon Apr 08 12:50:55 UTC 2024","3864","","Wallet - Transaction History - USD","","","","User can't filter the transaction history USD with select date more than 1 year [MOBILE2-3259] | BETA-V3",""
"broken","Mon Apr 08 12:58:25 UTC 2024","Mon Apr 08 12:58:27 UTC 2024","1521","","Watchlist","","","","User can reorder by hold and drag watchlist asset stocks page [MOBILE2-3640] | BETA-V3",""
"broken","Mon Apr 08 12:40:45 UTC 2024","Mon Apr 08 12:40:48 UTC 2024","2986","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Deposit with Ewallet [MOBILE2-3310] | BETA-V3",""
"broken","Mon Apr 08 12:37:32 UTC 2024","Mon Apr 08 12:37:33 UTC 2024","1309","","Wallet - Crypto - Transaction Detail","","","","EXPECTED FAIL - User should be able to see transaction detail of Sell Crypto status Success [MOBILE2-3324] | BETA-V3",""
"broken","Mon Apr 08 12:55:44 UTC 2024","Mon Apr 08 12:55:48 UTC 2024","3774","","Wallet - USD Wallet","","","","User successfully redirected to Buy page when click Buy [MOBILE2-2572] | BETA-V3",""
"broken","Mon Apr 08 12:44:02 UTC 2024","Mon Apr 08 12:44:05 UTC 2024","2381","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with status success [MOBILE2-3112] | BETA-V3",""
"broken","Mon Apr 08 12:32:49 UTC 2024","Mon Apr 08 12:32:51 UTC 2024","1815","","Sign Up","","","","User successfully sign up using email and set referral code but not submit ekyc [MOBILE2-3] | BETA",""
"broken","Mon Apr 08 12:55:32 UTC 2024","Mon Apr 08 12:55:36 UTC 2024","3292","","Wallet - USD Wallet","","","","User should be able see balance breakdown USD [MOBILE2-2569] | BETA-V3",""
"broken","Mon Apr 08 12:44:13 UTC 2024","Mon Apr 08 12:44:14 UTC 2024","1504","","Wallet - Transaction History - Crypto","","","","User can unselect filter the transaction history Crypto [MOBILE2-3119] | BETA-V3",""
"broken","Mon Apr 08 12:36:35 UTC 2024","Mon Apr 08 12:36:37 UTC 2024","1557","","Wallet - Crypto Wallet - Send Coin #1","","","","User can send coin internal/external with receive full amount [MOBILE2-2288] | BETA-V3",""
"broken","Mon Apr 08 12:50:40 UTC 2024","Mon Apr 08 12:50:44 UTC 2024","3690","","Wallet - Transaction History - USD","","","","User can filter the transaction history USD with transaction type buy [MOBILE2-3078] | BETA-V3",""
"broken","Mon Apr 08 12:45:34 UTC 2024","Mon Apr 08 12:45:38 UTC 2024","4022","","Wallet - Transaction History - General","","","","User can see empty state when no transaction on filter transaction history pending order [MOBILE2-2657] | BETA-V3",""
"broken","Mon Apr 08 12:27:04 UTC 2024","Mon Apr 08 12:27:05 UTC 2024","1245","","Crypto - Trading History","","","","User can see total filter notification in the icon filter order history crypto [MOBILE2-3187] | BETA-V3",""
"broken","Mon Apr 08 12:45:23 UTC 2024","Mon Apr 08 12:45:27 UTC 2024","3786","","Wallet - Transaction History - General","","","","User can see empty state when no transaction history pending order [MOBILE2-2652] | BETA-V3",""
"broken","Mon Apr 08 12:50:44 UTC 2024","Mon Apr 08 12:50:47 UTC 2024","3513","","Wallet - Transaction History - USD","","","","User can filter the transaction history USD with transaction type sell [MOBILE2-3079] | BETA-V3",""
"broken","Mon Apr 08 12:43:00 UTC 2024","Mon Apr 08 12:43:02 UTC 2024","1357","","Wallet - IDR Wallet - Withdraw","","","","User successfully withdraw IDR using Internal Transfer (default toggle receive amount: active and 2FA active) [MOBILE2-2188] | BETA",""
"broken","Mon Apr 08 12:47:01 UTC 2024","Mon Apr 08 12:47:05 UTC 2024","3621","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset US Stock with transaction type Sell [MOBILE2-2964] | BETA-V3",""
"broken","Mon Apr 08 12:45:15 UTC 2024","Mon Apr 08 12:45:20 UTC 2024","4747","","Wallet - Transaction History - General","","","","User can see empty state when no transaction history balance in last 1 year [MOBILE2-3221] | BETA-V3",""
"broken","Mon Apr 08 12:36:29 UTC 2024","Mon Apr 08 12:36:30 UTC 2024","1406","","Wallet - Crypto Wallet - Send Coin #1","","","","User can not send coin if user not yet add phone number but verifed [MOBILE2-2225] | BETA",""
"broken","Mon Apr 08 12:27:05 UTC 2024","Mon Apr 08 12:27:06 UTC 2024","1363","","Crypto - Trading History","","","","User can unselect filter the order history crypto [MOBILE2-3185] | BETA-V3",""
"broken","Mon Apr 08 12:51:49 UTC 2024","Mon Apr 08 12:51:53 UTC 2024","4186","","Wallet - US Stock - Transaction Detail","","","","User should be able to see transaction detail of Market Buy/Sell Stock status Canceled [MOBILE2-3336] | BETA-V3",""
"broken","Mon Apr 08 12:45:53 UTC 2024","Mon Apr 08 12:45:57 UTC 2024","4053","","Wallet - Transaction History - General","","","","User can filter the transaction history Balance IDR with status in process [MOBILE2-2931] | BETA-V3",""
"broken","Mon Apr 08 12:56:40 UTC 2024","Mon Apr 08 12:56:41 UTC 2024","1626","","Wallet - USD Wallet - Yield","","","","User successfully redirected to activate USD Yield page when click entrypoint inactive USD Yield [MOBILE2-3346] | BETA-V3",""
"broken","Mon Apr 08 12:46:54 UTC 2024","Mon Apr 08 12:46:58 UTC 2024","3880","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with select multiple transaction type and status [MOBILE2-2962] | BETA-V3",""
"broken","Mon Apr 08 12:39:44 UTC 2024","Mon Apr 08 12:39:46 UTC 2024","2035","","Wallet - IDR Wallet - Deposit","","","","User cant deposit IDR when doesnt have phone number and unverified [MOBILE2-190] | BETA",""
"broken","Mon Apr 08 12:38:30 UTC 2024","Mon Apr 08 12:38:33 UTC 2024","2869","","Wallet - Crypto Wallet","","","","EXPECTED FAIL - User successfully redirected to transaction history page when click see all [MOBILE2-2563] | BETA-V3",""
"broken","Mon Apr 08 12:26:49 UTC 2024","Mon Apr 08 12:26:50 UTC 2024","1534","","Crypto - Trading History","","","","User can see empty state when no transaction on filter crypto pending order history [MOBILE2-2736] | BETA-V3",""
"broken","Mon Apr 08 12:48:29 UTC 2024","Mon Apr 08 12:48:31 UTC 2024","1413","","Wallet - Transaction History - IDR","","","","User can filter the transaction history IDR with status success [MOBILE2-3042] | BETA-V3",""
"broken","Mon Apr 08 12:26:45 UTC 2024","Mon Apr 08 12:26:47 UTC 2024","1530","","Crypto - Trading History","","","","User can see empty state when no pending order history crypto [MOBILE2-2735] | BETA-V3",""
"broken","Mon Apr 08 12:43:58 UTC 2024","Mon Apr 08 12:43:59 UTC 2024","1887","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with transaction type Send [MOBILE2-3111] | BETA-V3",""
"broken","Mon Apr 08 12:53:43 UTC 2024","Mon Apr 08 12:53:45 UTC 2024","1991","","Wallet - USD Wallet - Buy/Sell","","","","User successfully buy USD from entry point wallet [MOBILE2-2590] | BETA-V3",""
"broken","Mon Apr 08 12:58:21 UTC 2024","Mon Apr 08 12:58:22 UTC 2024","1609","","Watchlist","","","","User can see watchlist asset stocks page [MOBILE2-3638] | BETA-V3",""
"broken","Mon Apr 08 12:53:49 UTC 2024","Mon Apr 08 12:53:50 UTC 2024","1455","","Wallet - USD Wallet - Buy/Sell","","","","User successfully sell USD from entry point USD page [MOBILE2-2620] | BETA-V3",""
"broken","Mon Apr 08 12:54:42 UTC 2024","Mon Apr 08 12:54:43 UTC 2024","1733","","Wallet - USD - Transaction Detail","","","","User should be able to see transaction detail of Sell USD [MOBILE2-3317] | BETA-V3",""
"broken","Mon Apr 08 12:26:42 UTC 2024","Mon Apr 08 12:26:44 UTC 2024","1495","","Crypto - Trading History","","","","User successfully redirected to order history crypto transaction detail page [MOBILE2-2763] | BETA-V3",""
"broken","Mon Apr 08 12:48:35 UTC 2024","Mon Apr 08 12:48:37 UTC 2024","1303","","Wallet - Transaction History - IDR","","","","User can filter the transaction history IDR with select multiple transaction type and status [MOBILE2-2690] | BETA-V3",""
"broken","Mon Apr 08 12:40:57 UTC 2024","Mon Apr 08 12:41:00 UTC 2024","3652","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Withdraw with Internal Transfer [MOBILE2-3314] | BETA-V3",""
"broken","Mon Apr 08 12:42:56 UTC 2024","Mon Apr 08 12:42:58 UTC 2024","1611","","Wallet - IDR Wallet - Withdraw","","","","User cant withdraw IDR when doesnt have phone number and unverified [MOBILE2-2091] | BETA",""
"broken","Mon Apr 08 12:46:21 UTC 2024","Mon Apr 08 12:46:25 UTC 2024","3507","","Wallet - Transaction History - General","","","","User can filter the transaction history Balance USD with select multiple transaction type and status [MOBILE2-2947] | BETA-V3",""
"broken","Mon Apr 08 12:38:28 UTC 2024","Mon Apr 08 12:38:30 UTC 2024","2541","","Wallet - Crypto Wallet","","","","EXPECTED FAIL - User should be able to see the last 10 transaction history on crypto card page [MOBILE2-2554] | BETA-V3",""
"broken","Mon Apr 08 12:45:45 UTC 2024","Mon Apr 08 12:45:49 UTC 2024","3780","","Wallet - Transaction History - General","","","","User can filter the transaction history Balance IDR with transaction type reward [MOBILE2-2928] | BETA-V3",""
"broken","Mon Apr 08 12:56:46 UTC 2024","Mon Apr 08 12:56:48 UTC 2024","1832","","Wallet - USD Wallet - Yield","","","","User should be able to see total yield are rounded down to 2 decimals [MOBILE2-3356] | BETA-V3",""
"broken","Mon Apr 08 12:47:12 UTC 2024","Mon Apr 08 12:47:17 UTC 2024","4397","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset  US Stock with status failed [MOBILE2-2970] | BETA-V3",""
"broken","Mon Apr 08 12:39:40 UTC 2024","Mon Apr 08 12:39:42 UTC 2024","1401","","Wallet - IDR Wallet - Deposit","","","","(VIP-MANDIRI) User successfully submit deposit with Transfer Bank [MOBILE2-1768] | BETA-V3",""
"broken","Mon Apr 08 12:24:09 UTC 2024","Mon Apr 08 12:24:10 UTC 2024","1685","","Crypto - Discovery","","","","User successfully redirected to discover crypto page [MOBILE2-3615] | BETA-V3",""
"broken","Mon Apr 08 12:38:21 UTC 2024","Mon Apr 08 12:38:25 UTC 2024","3166","","Wallet - Crypto Wallet","","","","EXPECTED FAIL - User should be able to see the current balance of crypto owned [MOBILE2-2553] | BETA-V3",""
"broken","Mon Apr 08 12:47:09 UTC 2024","Mon Apr 08 12:47:12 UTC 2024","3721","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset US Stock with status Success [MOBILE2-2969] | BETA-V3",""
"broken","Mon Apr 08 12:50:32 UTC 2024","Mon Apr 08 12:50:37 UTC 2024","4105","","Wallet - Transaction History - USD","","","","User successfully redirected to USD transaction detail page [MOBILE2-3074] | BETA-V3",""
"broken","Mon Apr 08 12:27:09 UTC 2024","Mon Apr 08 12:27:11 UTC 2024","1964","","Crypto - Trading History","","","","User can reset filter the pending order history crypto [MOBILE2-3190] | BETA-V3",""
"broken","Mon Apr 08 12:38:51 UTC 2024","Mon Apr 08 12:38:53 UTC 2024","2916","","Wallet - Crypto Wallet","","","","EXPECTED FAIL - User should be able to see the Receive coin transaction history [MOBILE2-2561] | BETA-V3",""
"broken","Mon Apr 08 12:27:06 UTC 2024","Mon Apr 08 12:27:08 UTC 2024","1455","","Crypto - Trading History","","","","User can unselect filter the pending order history crypto [MOBILE2-3189] | BETA-V3",""
"broken","Mon Apr 08 12:55:36 UTC 2024","Mon Apr 08 12:55:39 UTC 2024","3792","","Wallet - USD Wallet","","","","User should be able see last 10 transaction history on USD Card page [MOBILE2-2570] | BETA-V3",""
"broken","Mon Apr 08 12:55:48 UTC 2024","Mon Apr 08 12:55:52 UTC 2024","3818","","Wallet - USD Wallet","","","","User successfully redirected to Sell page when click Sell [MOBILE2-2573] | BETA-V3",""
"broken","Mon Apr 08 12:47:28 UTC 2024","Mon Apr 08 12:47:31 UTC 2024","3637","","Wallet - Transaction History - General","","","","User can't filter the transaction history Pending Order Crypto with select date more than 1 year [MOBILE2-3255] | BETA-V3",""
"broken","Mon Apr 08 12:25:47 UTC 2024","Mon Apr 08 12:25:50 UTC 2024","3240","","Crypto - Market","","","","User can add and remove asset crypto to watchlist [MOBILE2-3471 MOBILE2-3612] | BETA-V3",""
"broken","Mon Apr 08 12:40:54 UTC 2024","Mon Apr 08 12:40:57 UTC 2024","2887","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Withdraw with E-Wallet [MOBILE2-3313] | BETA-V3",""
"broken","Mon Apr 08 12:39:46 UTC 2024","Mon Apr 08 12:39:48 UTC 2024","1541","","Wallet - IDR Wallet - Deposit","","","","User cant deposit IDR when doesnt have phone number but verified [MOBILE2-198] | BETA",""
"broken","Mon Apr 08 12:48:21 UTC 2024","Mon Apr 08 12:48:23 UTC 2024","1854","","Wallet - Transaction History - IDR","","","","User successfully redirected to IDR transaction detail page [MOBILE2-2684] | BETA-V3",""
"broken","Mon Apr 08 12:25:50 UTC 2024","Mon Apr 08 12:25:54 UTC 2024","3994","","Crypto - Market","","","","User can't search asset crypto when the coin isn't in the list [MOBILE2-3588] | BETA-V3",""
"broken","Mon Apr 08 12:44:05 UTC 2024","Mon Apr 08 12:44:06 UTC 2024","1766","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with status in process [MOBILE2-3123] | BETA-V3",""
"broken","Mon Apr 08 12:49:36 UTC 2024","Mon Apr 08 12:49:37 UTC 2024","1390","","Wallet - Transaction History - US Stock","","","","User can filter the transaction history Stock with status success [MOBILE2-3136] | BETA-V3",""
"broken","Mon Apr 08 12:45:49 UTC 2024","Mon Apr 08 12:45:53 UTC 2024","3676","","Wallet - Transaction History - General","","","","User can filter the transaction history Balance IDR with status success [MOBILE2-2929] | BETA-V3",""
"broken","Mon Apr 08 12:46:04 UTC 2024","Mon Apr 08 12:46:07 UTC 2024","3192","","Wallet - Transaction History - General","","","","User can filter the transaction history Balance IDR with select multiple transaction type and status [MOBILE2-2937] | BETA-V3",""
"broken","Mon Apr 08 12:46:36 UTC 2024","Mon Apr 08 12:46:40 UTC 2024","3853","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with transaction type Receive [MOBILE2-2952] | BETA-V3",""
"broken","Mon Apr 08 12:34:50 UTC 2024","Mon Apr 08 12:34:52 UTC 2024","1331","","US Stock - Market","","","","User cant search asset us stock when the coin isnt in the list [MOBILE2-3623] | BETA-V3",""
