"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 26 15:57:51 UTC 2024","Fri Apr 26 15:58:04 UTC 2024","13391","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with transaction type Reward [MOBILE2-2953] | BETA-V3",""
"passed","Fri Apr 26 16:00:38 UTC 2024","Fri Apr 26 16:00:59 UTC 2024","20348","","Wallet - Transaction History - General","","","","User can't filter the transaction history Pending Order Crypto with select date more than 1 year [MOBILE2-3255] | BETA-V3",""
"passed","Fri Apr 26 16:08:31 UTC 2024","Fri Apr 26 16:08:49 UTC 2024","17772","","Wallet - Transaction History - IDR","","","","User can filter the transaction history IDR with status in process [MOBILE2-3041] | BETA-V3",""
"passed","Fri Apr 26 16:41:35 UTC 2024","Fri Apr 26 16:42:26 UTC 2024","50009","","Wallet - USD - Transaction Detail","","","","User should be able to see transaction detail of Sell USD [MOBILE2-3317] | BETA-V3",""
"passed","Fri Apr 26 14:42:43 UTC 2024","Fri Apr 26 14:42:48 UTC 2024","4584","","US Stock - Discovery","","","","User can see pocket entry point [MOBILE2-3633] | BETA-V3",""
"passed","Fri Apr 26 16:10:21 UTC 2024","Fri Apr 26 16:10:51 UTC 2024","29584","","Wallet - Transaction History - IDR","","","","User can unselect filter the transaction history IDR [MOBILE2-3051] | BETA-V3",""
"passed","Fri Apr 26 16:55:25 UTC 2024","Fri Apr 26 16:55:58 UTC 2024","33528","","Watchlist","","","","User can see watchlist asset stocks page [MOBILE2-3638] | BETA-V3",""
"passed","Fri Apr 26 15:43:46 UTC 2024","Fri Apr 26 15:44:16 UTC 2024","29608","","Wallet - Transaction History - Crypto","","","","User can't filter the transaction history Crypto with select date more than 1 year [MOBILE2-3260] | BETA-V3",""
"passed","Fri Apr 26 14:57:55 UTC 2024","Fri Apr 26 14:58:38 UTC 2024","42279","","Wallet - Crypto Wallet - Send Coin #1","","","","User can send coin internal/external with not receive full amount [MOBILE2-2290] | BETA-V3",""
"passed","Fri Apr 26 16:36:54 UTC 2024","Fri Apr 26 16:37:33 UTC 2024","39013","","Wallet - USD Wallet - Buy/Sell","","","","User successfully sell USD from entry point USD page [MOBILE2-2620] | BETA-V3",""
