"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 04 05:33:53 UTC 2024","Thu Apr 04 05:33:56 UTC 2024","3206","","Profile","","","","User successfully redirected to set up withdrawal account page when click set up withdrawal account menu [MOBILE2-1049]",""
"passed","Thu Apr 04 06:16:09 UTC 2024","Thu Apr 04 06:16:14 UTC 2024","5062","","Wallet Home","","","","User successfully redirected to staking page when click staking [MOBILE2-1077 MOBILE2-1570]",""
"passed","Thu Apr 04 05:44:13 UTC 2024","Thu Apr 04 05:45:01 UTC 2024","48474","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
"passed","Thu Apr 04 05:51:35 UTC 2024","Thu Apr 04 05:52:16 UTC 2024","40641","","Wallet Deposit IDR","","","","User cant deposit IDR when have phone number but unverified [MOBILE2-188]",""
"broken","Thu Apr 04 06:10:20 UTC 2024","Thu Apr 04 06:10:58 UTC 2024","37208","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via e-wallet is cancelled [MOBILE2-1633]",""
"passed","Thu Apr 04 05:33:16 UTC 2024","Thu Apr 04 05:33:50 UTC 2024","33532","","Profile","","","","User should be able to see name and user ID on header [MOBILE2-1119]",""
"passed","Thu Apr 04 06:04:01 UTC 2024","Thu Apr 04 06:04:26 UTC 2024","24535","","Wallet - Staking","","","","User successfully redirected to coin stake form when click stake button on coin [MOBILE2-1481 MOBILE2-1486 MOBILE2-1495] | PROD_ISS",""
"passed","Thu Apr 04 06:16:02 UTC 2024","Thu Apr 04 06:16:09 UTC 2024","6549","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337] | PROD_ISS",""
"passed","Thu Apr 04 05:48:53 UTC 2024","Thu Apr 04 05:49:22 UTC 2024","28751","","Wallet Deposit IDR","","","","(Non-VIP MANDIRI) User successfully submit deposit 25mio to 49,999mio with BSS VA [MOBILE2-1770]",""
"passed","Thu Apr 04 06:19:55 UTC 2024","Thu Apr 04 06:20:07 UTC 2024","12228","","Wallet Withdraw IDR","","","","User can add withdraw method Transfer Bank on Withdraw Method page [MOBILE2-2102]",""
"passed","Thu Apr 04 05:41:39 UTC 2024","Thu Apr 04 05:42:57 UTC 2024","77618","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"passed","Thu Apr 04 05:37:03 UTC 2024","Thu Apr 04 05:37:14 UTC 2024","10919","","Profile - Setup Withdrawal Account","","","","User successfully save and delete e-wallet number [MOBILE2-1164 MOBILE2-1179]",""
"passed","Thu Apr 04 05:59:59 UTC 2024","Thu Apr 04 06:00:08 UTC 2024","8755","","Wallet Receive Coin","","","","User successfully receive coins from external [MOBILE2-1622]",""
"passed","Thu Apr 04 06:20:15 UTC 2024","Thu Apr 04 06:20:21 UTC 2024","5809","","Wallet Withdraw IDR","","","","User unsuccessfully withdraw internal transfer/Bank transfer/Ewallet when input amount is under minimum [MOBILE2-2203]",""
"broken","Thu Apr 04 06:14:09 UTC 2024","Thu Apr 04 06:14:47 UTC 2024","38404","","Wallet Transaction Detail / History","","","","User should be able see the status withdraw via Ewallet is is failed [MOBILE2-261]",""
"passed","Thu Apr 04 06:19:38 UTC 2024","Thu Apr 04 06:19:55 UTC 2024","16898","","Wallet Withdraw IDR","","","","User unsuccessfully withdraw internal transfer with saving an address previously saved address [MOBILE2-2216]",""
"passed","Thu Apr 04 05:57:32 UTC 2024","Thu Apr 04 05:58:11 UTC 2024","39166","","Wallet My Assets","","","","User should be able to see total coin asset [MOBILE2-1103]",""
"passed","Thu Apr 04 05:38:41 UTC 2024","Thu Apr 04 05:39:22 UTC 2024","40195","","Sign Up","","","","User can not sign up if email invalid [MOBILE2-16]",""
"passed","Thu Apr 04 05:18:24 UTC 2024","Thu Apr 04 05:18:31 UTC 2024","7176","","Home","","","","User successfully redirected to rekuiz page when click rekuiz entrypoint on homecircle [MOBILE2-1533]",""
"passed","Thu Apr 04 05:30:50 UTC 2024","Thu Apr 04 05:31:04 UTC 2024","14673","","Profile - Phone Number","","","","User unsuccesfully add a phone number if phone number has been registered [MOBILE2-1751]",""
"passed","Thu Apr 04 05:35:57 UTC 2024","Thu Apr 04 05:36:46 UTC 2024","49047","","Profile - Setup Withdrawal Account","","","","User successfully save and delete account number [MOBILE2-1153 MOBILE2-1180]",""
"broken","Thu Apr 04 06:12:14 UTC 2024","Thu Apr 04 06:12:52 UTC 2024","38048","","Wallet Transaction Detail / History","","","","User should be able see the status withdraw via Bank Transfer is successful [MOBILE2-253]",""
"passed","Thu Apr 04 05:46:42 UTC 2024","Thu Apr 04 05:47:15 UTC 2024","32328","","Wallet Deposit IDR","","","","(VIP-MANDIRI) User successfully submit deposit Rp10.000 to 24,999mio with Mandiri VA [MOBILE2-1769]",""
"passed","Thu Apr 04 06:00:46 UTC 2024","Thu Apr 04 06:01:19 UTC 2024","32069","","Wallet Send Coin","","","","User cant send coin when have phone number but unverified [MOBILE2-2226]",""
"passed","Thu Apr 04 05:47:15 UTC 2024","Thu Apr 04 05:47:50 UTC 2024","35405","","Wallet Deposit IDR","","","","(VIP-MANDIRI) User successfully submit deposit 25mio to 99,999mio / ≥ 100 mio with Virtual Account [MOBILE2-1712]",""
"broken","Thu Apr 04 06:10:58 UTC 2024","Thu Apr 04 06:11:35 UTC 2024","37503","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via internal transfer is successful [MOBILE2-1384]",""
"passed","Thu Apr 04 05:20:10 UTC 2024","Thu Apr 04 05:20:29 UTC 2024","19012","","Forgot Password","","","","User should be able to see the suspend page if they submit a forgot password to an e-mail that is being suspended [MOBILE2-1652]",""
"passed","Thu Apr 04 06:20:21 UTC 2024","Thu Apr 04 06:20:30 UTC 2024","8499","","Wallet Withdraw IDR","","","","User unsuccessfully withdraw Bank transfer/Ewallet/Internal Transfer when input amount above the maximum withdraw [MOBILE2-2204]",""
