"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Mar 22 21:08:47 UTC 2024","Fri Mar 22 21:09:01 UTC 2024","14601","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767] | PROD_ISS",""
"passed","Fri Mar 22 21:09:32 UTC 2024","Fri Mar 22 21:09:47 UTC 2024","15755","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231] | PROD_ISS",""
"passed","Fri Mar 22 21:09:47 UTC 2024","Fri Mar 22 21:10:03 UTC 2024","15985","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232] | PROD_ISS",""
"passed","Fri Mar 22 21:09:01 UTC 2024","Fri Mar 22 21:09:15 UTC 2024","13970","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (OVO) and see the status deposit via e-wallet is waiting for payment [MOBILE2-227] | PROD_ISS",""
"broken","Fri Mar 22 21:05:54 UTC 2024","Fri Mar 22 21:06:51 UTC 2024","57135","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175] | PROD_ISS",""
"broken","Fri Mar 22 21:06:51 UTC 2024","Fri Mar 22 21:07:20 UTC 2024","28860","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765] | PROD_ISS",""
"passed","Fri Mar 22 21:04:04 UTC 2024","Fri Mar 22 21:04:52 UTC 2024","47792","","Market - Price Alert","","","","User successfully set price alert [MOBILE2-2633] | PROD_ISS",""
"passed","Fri Mar 22 21:09:15 UTC 2024","Fri Mar 22 21:09:32 UTC 2024","16159","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183] | PROD_ISS",""
"failed","Fri Mar 22 21:07:20 UTC 2024","Fri Mar 22 21:08:02 UTC 2024","42100","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit Rp10.000 to 49,999mio with BSS VA [MOBILE2-1707] | PROD_ISS",""
"passed","Fri Mar 22 21:08:02 UTC 2024","Fri Mar 22 21:08:47 UTC 2024","45188","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1766] | PROD_ISS",""
