"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 13 00:44:49 UTC 2024","Sat Jan 13 00:44:57 UTC 2024","8004","","Wallet - IDR Wallet","","","","User successfully redirected to Deposit page when click Deposit [MOBILE2-2565]",""
"broken","Sat Jan 13 00:23:35 UTC 2024","Sat Jan 13 00:23:50 UTC 2024","14331","","Sign Up","","","","User can not sign up if it doesnt meet all validation password [MOBILE2-15]",""
"broken","Sat Jan 13 00:30:16 UTC 2024","Sat Jan 13 00:30:59 UTC 2024","42778","","Wallet - Crypto Wallet - Send Coin","","","","User unsuccessfully send coin when input amount coin above the available coin balance [MOBILE2-2282]",""
"broken","Sat Jan 13 00:08:50 UTC 2024","Sat Jan 13 00:09:05 UTC 2024","14973","","Login","","","","User successfully sign in using email and password (non-2FA) [MOBILE2-1380 MOBILE2-279]",""
"passed","Sat Jan 13 00:23:13 UTC 2024","Sat Jan 13 00:23:17 UTC 2024","3953","","Sign Up","","","","User can click sign up [MOBILE2-1379]",""
"passed","Sat Jan 13 00:06:22 UTC 2024","Sat Jan 13 00:06:39 UTC 2024","16469","","Home","","","","User can successfully redirected to the Info & Promo webview page when click “See all” CTA and click a banner [MOBILE2-349 MOBILE2-350]",""
"broken","Sat Jan 13 00:53:05 UTC 2024","Sat Jan 13 00:53:49 UTC 2024","44187","","Wallet - IDR Wallet - Withdraw","","","","User unsuccessfully withdraw Bank transfer/Ewallet/Internal Transfer when input amount above the maximum withdraw [MOBILE2-2204]",""
"passed","Sat Jan 13 00:07:24 UTC 2024","Sat Jan 13 00:07:32 UTC 2024","8473","","Forgot Password","","","","User successfully submit forget/reset password [MOBILE2-310]",""
"broken","Sat Jan 13 00:10:58 UTC 2024","Sat Jan 13 00:12:17 UTC 2024","78742","","Profile - Change Password","","","","User successfully change and create new password [MOBILE2-2356]",""
"broken","Sat Jan 13 00:41:10 UTC 2024","Sat Jan 13 00:41:54 UTC 2024","43619","","Wallet - IDR Wallet - Deposit","","","","User cant deposit IDR by bank transfer with under minimum amount [MOBILE2-233]",""
"passed","Sat Jan 13 00:05:31 UTC 2024","Sat Jan 13 00:05:54 UTC 2024","23133","","Home","","","","User should see section favorite, market, and learning hub [MOBILE2-334 MOBILE2-343 MOBILE2-344]",""
"passed","Sat Jan 13 00:13:42 UTC 2024","Sat Jan 13 00:14:14 UTC 2024","31961","","Profile - Google Authenticator","","","","User successfully deactivated and activated google authenticator [MOBILE2-1186 MOBILE2-1187]",""
"broken","Sat Jan 13 00:42:37 UTC 2024","Sat Jan 13 00:43:21 UTC 2024","44515","","Wallet - IDR Wallet - Deposit","","","","User cant deposit by E-Wallet (DANA) with above the maximum deposit limit [MOBILE2-242]",""
"passed","Sat Jan 13 00:21:57 UTC 2024","Sat Jan 13 00:22:33 UTC 2024","35567","","Profile","","","","User successfully logout from application when click log out button [MOBILE2-1127 MOBILE2-1281]",""
"passed","Sat Jan 13 00:06:05 UTC 2024","Sat Jan 13 00:06:12 UTC 2024","7122","","Home","","","","User successfully redirected to rekuiz page when click rekuiz entrypoint on homecircle [MOBILE2-1533]",""
"broken","Sat Jan 13 00:28:50 UTC 2024","Sat Jan 13 00:29:33 UTC 2024","42879","","Wallet - Crypto Wallet - Send Coin","","","","User unsuccessfully send coin when input amount coin is under minimum [MOBILE2-2277]",""
"passed","Sat Jan 13 00:10:50 UTC 2024","Sat Jan 13 00:10:58 UTC 2024","8698","","Profile - Change Password","","","","User cant change password if old password wrong [MOBILE2-1207]",""
"passed","Sat Jan 13 00:05:54 UTC 2024","Sat Jan 13 00:05:58 UTC 2024","3879","","Home","","","","Users successfully redirected to market page when click ""See All"" [MOBILE2-332 MOBILE2-1529]",""
"passed","Sat Jan 13 00:07:32 UTC 2024","Sat Jan 13 00:07:50 UTC 2024","17536","","Forgot Password","","","","User should be able to see the suspend page if they submit a forgot password to an e-mail that is being suspended [MOBILE2-1652]",""
"broken","Sat Jan 13 00:27:30 UTC 2024","Sat Jan 13 00:28:50 UTC 2024","80443","","Wallet - Crypto Wallet - Send Coin","","","","User cant send coin when doesnt have phone number and unverified [MOBILE2-2227]",""
"passed","Sat Jan 13 00:23:17 UTC 2024","Sat Jan 13 00:23:35 UTC 2024","18094","","Sign Up","","","","User can not sign up if email invalid [MOBILE2-16]",""
"passed","Sat Jan 13 00:10:06 UTC 2024","Sat Jan 13 00:10:50 UTC 2024","43100","","Profile - Change Password","","","","User cant change password if it doesnt meet all validation password [MOBILE2-1198]",""
