"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 29 09:27:40 UTC 2024","Mon Jan 29 09:27:42 UTC 2024","2270","","Profile","","","","User successfully redirected to live chat web view page when click live chat menu [MOBILE2-1051]",""
"broken","Mon Jan 29 10:16:36 UTC 2024","Mon Jan 29 10:17:06 UTC 2024","30227","","Wallet Home","","","","User successfully redirected to transfer from page when click deposit idr [MOBILE2-1087]",""
"broken","Mon Jan 29 09:47:51 UTC 2024","Mon Jan 29 09:49:21 UTC 2024","90004","","Wallet Deposit IDR","","","","(Non-VIP MANDIRI) User successfully submit deposit ≥ 100mio with Transfer Bank [MOBILE2-1772]",""
"broken","Mon Jan 29 09:53:18 UTC 2024","Mon Jan 29 09:53:46 UTC 2024","27962","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (DANA) [MOBILE2-228 MOBILE2-183]",""
"broken","Mon Jan 29 10:23:48 UTC 2024","Mon Jan 29 10:24:11 UTC 2024","22843","","Wallet Withdraw IDR","","","","User unsuccessfully withdraw internal transfer/Bank transfer/Ewallet when input amount above available balance [MOBILE2-2205]",""
"passed","Mon Jan 29 10:09:36 UTC 2024","Mon Jan 29 10:10:07 UTC 2024","31016","","Wallet Transaction Detail / History","","","","User should be able see the status withdraw via Bank Transfer is successful [MOBILE2-253]",""
"broken","Mon Jan 29 09:30:35 UTC 2024","Mon Jan 29 09:30:58 UTC 2024","22833","","Profile - Setup Withdrawal Account","","","","User successfully save and delete account number [MOBILE2-1153 MOBILE2-1180]",""
"broken","Mon Jan 29 10:20:45 UTC 2024","Mon Jan 29 10:21:07 UTC 2024","22804","","Wallet Withdraw IDR","","","","User can add new address to withdraw internal transfer [MOBILE2-2192]",""
"broken","Mon Jan 29 09:16:24 UTC 2024","Mon Jan 29 09:17:52 UTC 2024","88099","","Profile - Change Password","","","","User successfully change and create new password [MOBILE2-2356]",""
"passed","Mon Jan 29 09:46:38 UTC 2024","Mon Jan 29 09:47:51 UTC 2024","72925","","Wallet Deposit IDR","","","","(Non-VIP MANDIRI) User successfully submit deposit 25mio to 49,999mio with BSS VA [MOBILE2-1770]",""
"broken","Mon Jan 29 09:51:55 UTC 2024","Mon Jan 29 09:52:22 UTC 2024","27162","","Wallet Deposit IDR","","","","User cant deposit IDR when have phone number but unverified [MOBILE2-188]",""
"broken","Mon Jan 29 09:10:04 UTC 2024","Mon Jan 29 09:10:28 UTC 2024","24198","","Home","","","","User can successfully redirected to the Info & Promo webview page when click “See all” CTA and click a banner [MOBILE2-349 MOBILE2-350]",""
"passed","Mon Jan 29 09:12:27 UTC 2024","Mon Jan 29 09:12:50 UTC 2024","23747","","Login","","","","User successfully sign in using 2FA [MOBILE2-283]",""
"passed","Mon Jan 29 09:13:10 UTC 2024","Mon Jan 29 09:13:26 UTC 2024","15960","","Login","","","","User successfully redirected to sign up page when click Sign Up [MOBILE2-297]",""
"passed","Mon Jan 29 09:42:28 UTC 2024","Mon Jan 29 09:43:45 UTC 2024","77320","","Wallet Deposit IDR","","","","(VIP-MANDIRI) User successfully submit deposit Rp10.000 to 24,999mio with Mandiri VA [MOBILE2-1769]",""
"broken","Mon Jan 29 10:18:07 UTC 2024","Mon Jan 29 10:18:37 UTC 2024","30197","","Wallet Home","","","","User can see a section/banner when don not have balance and never purchased or deposited a coin [MOBILE2-652]",""
"passed","Mon Jan 29 10:10:58 UTC 2024","Mon Jan 29 10:11:25 UTC 2024","26633","","Wallet Transaction Detail / History","","","","User should be able see the status withdraw via Ewallet is is failed [MOBILE2-261]",""
"passed","Mon Jan 29 10:07:14 UTC 2024","Mon Jan 29 10:07:51 UTC 2024","37559","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via e-wallet is successful [MOBILE2-185]",""
"passed","Mon Jan 29 09:27:42 UTC 2024","Mon Jan 29 09:27:45 UTC 2024","2380","","Profile","","","","User successfully redirected to help center page when click help center menu [MOBILE2-1052]",""
"passed","Mon Jan 29 09:59:36 UTC 2024","Mon Jan 29 09:59:44 UTC 2024","8215","","Wallet Receive Coin","","","","User successfully receive coins from external [MOBILE2-1622]",""
