"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 13 11:52:42 UTC 2024","Sat Jan 13 11:52:52 UTC 2024","9495","","Wallet Home","","","","User successfully redirected to portfolio page when click portfolio button [MOBILE2-2541]",""
"passed","Sat Jan 13 11:39:01 UTC 2024","Sat Jan 13 11:39:06 UTC 2024","4811","","Wallet - IDR Wallet - Withdraw","","","","User cant submit withdraw internal transfer when input own address [MOBILE2-2196]",""
"passed","Sat Jan 13 11:01:27 UTC 2024","Sat Jan 13 11:02:07 UTC 2024","39805","","Profile - Google Authenticator","","","","User successfully deactivated and activated google authenticator [MOBILE2-1186 MOBILE2-1187]",""
"passed","Sat Jan 13 11:26:33 UTC 2024","Sat Jan 13 11:27:40 UTC 2024","66124","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP MANDIRI) User successfully submit deposit Rp10.000 to 24,999mio with Mandiri VA [MOBILE2-1771]",""
"broken","Sat Jan 13 11:40:59 UTC 2024","Sat Jan 13 11:41:43 UTC 2024","43533","","Wallet - IDR Wallet - Withdraw","","","","User unsuccessfully withdraw internal transfer/Bank transfer/Ewallet when input amount is under minimum [MOBILE2-2203]",""
"passed","Sat Jan 13 11:54:13 UTC 2024","Sat Jan 13 11:54:19 UTC 2024","6097","","Wallet Home","","","","Users should be able to see empty state when have no assets for US Stock [MOBILE2-2548]",""
"passed","Sat Jan 13 11:35:46 UTC 2024","Sat Jan 13 11:35:54 UTC 2024","7808","","Wallet - IDR Wallet","","","","User successfully redirected to Withdraw page when click Withdraw [MOBILE2-2566]",""
"passed","Sat Jan 13 11:24:36 UTC 2024","Sat Jan 13 11:24:52 UTC 2024","16643","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767]",""
"passed","Sat Jan 13 11:39:06 UTC 2024","Sat Jan 13 11:39:23 UTC 2024","16907","","Wallet - IDR Wallet - Withdraw","","","","User unsuccessfully withdraw internal transfer with saving an address previously saved address [MOBILE2-2216]",""
"passed","Sat Jan 13 11:49:47 UTC 2024","Sat Jan 13 11:50:02 UTC 2024","15760","","Wallet Home","","","","User unsuccessfully access wallet page before login and can not see asset summary section [MOBILE2-2533 MOBILE2-2831]",""
"broken","Sat Jan 13 11:47:36 UTC 2024","Sat Jan 13 11:49:05 UTC 2024","89497","","Wallet - USD Wallet","","","","User should be able see empty state on USD Card page when no transaction state [MOBILE2-2574]",""
"broken","Sat Jan 13 11:55:04 UTC 2024","Sat Jan 13 11:55:51 UTC 2024","47426","","Wallet Home","","","","User should be able to see Owned asset for US Stock when click US Stock tab [MOBILE2-2546]",""
"passed","Sat Jan 13 10:54:03 UTC 2024","Sat Jan 13 10:54:09 UTC 2024","6808","","Home","","","","User successfully redirected to rekuiz page when click rekuiz entrypoint on homecircle [MOBILE2-1533]",""
"passed","Sat Jan 13 10:54:09 UTC 2024","Sat Jan 13 10:54:14 UTC 2024","4978","","Home","","","","User successfully redirected to referral page when click referral entrypoint on homecircle [MOBILE2-1534]",""
"passed","Sat Jan 13 11:31:34 UTC 2024","Sat Jan 13 11:32:24 UTC 2024","50000","","Wallet - IDR Wallet - Deposit","","","","User cant deposit IDR by bank transfer with under minimum amount [MOBILE2-233]",""
"passed","Sat Jan 13 11:38:55 UTC 2024","Sat Jan 13 11:39:01 UTC 2024","5826","","Wallet - IDR Wallet - Withdraw","","","","User cant submit withdraw internal transfer when input invalid address [MOBILE2-2195]",""
"passed","Sat Jan 13 11:21:27 UTC 2024","Sat Jan 13 11:21:47 UTC 2024","20680","","Wallet - Crypto Wallet - Send Coin","","","","User unsuccessfully send coin when input amount coin above the maximum quantity to send [MOBILE2-2281]",""
"passed","Sat Jan 13 10:52:29 UTC 2024","Sat Jan 13 10:52:43 UTC 2024","13698","","Home Non-login","","","","User can skip welcome screen [MOBILE2-1381]",""
"broken","Sat Jan 13 11:12:44 UTC 2024","Sat Jan 13 11:13:33 UTC 2024","48238","","Profile - Setup Withdrawal Account","","","","User should not be able to add same bank and account number [MOBILE2-1157]",""
"broken","Sat Jan 13 11:13:33 UTC 2024","Sat Jan 13 11:14:20 UTC 2024","47060","","Profile - Setup Withdrawal Account","","","","User successfully save and delete e-wallet number [MOBILE2-1164 MOBILE2-1179]",""
"passed","Sat Jan 13 11:17:32 UTC 2024","Sat Jan 13 11:18:18 UTC 2024","45314","","Wallet - Crypto Wallet - Receive Coin","","","","User successfully receive coins from Internal [MOBILE2-1621]",""
"passed","Sat Jan 13 10:58:09 UTC 2024","Sat Jan 13 10:58:59 UTC 2024","50050","","Profile - Change Password","","","","User cant change password if it doesnt meet all validation password [MOBILE2-1198]",""
"passed","Sat Jan 13 11:28:26 UTC 2024","Sat Jan 13 11:28:42 UTC 2024","15221","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP) User successfully submit deposit with virtual account except BCA/Mandiri [MOBILE2-1774]",""
"passed","Sat Jan 13 11:08:59 UTC 2024","Sat Jan 13 11:09:02 UTC 2024","3318","","Profile","","","","User successfully redirected to referrals page when click referral program menu [MOBILE2-1131]",""
"passed","Sat Jan 13 11:54:19 UTC 2024","Sat Jan 13 11:55:04 UTC 2024","44734","","Wallet Home","","","","User should be able to see Owned asset for Crypto when click Crypto tab [MOBILE2-2547]",""
"passed","Sat Jan 13 11:35:31 UTC 2024","Sat Jan 13 11:35:38 UTC 2024","7250","","Wallet - IDR Wallet","","","","User should be able see balance breakdown IDR [MOBILE2-2552]",""
"passed","Sat Jan 13 11:28:10 UTC 2024","Sat Jan 13 11:28:26 UTC 2024","16764","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP MANDIRI) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1773]",""
"passed","Sat Jan 13 11:22:48 UTC 2024","Sat Jan 13 11:23:35 UTC 2024","47014","","Wallet - IDR Wallet - Deposit","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765]",""
"broken","Sat Jan 13 11:40:12 UTC 2024","Sat Jan 13 11:40:59 UTC 2024","47889","","Wallet - IDR Wallet - Withdraw","","","","User can add withdraw method E-Wallet on Withdraw Method page [MOBILE2-2103]",""
"passed","Sat Jan 13 11:50:41 UTC 2024","Sat Jan 13 11:51:24 UTC 2024","42833","","Wallet Home","","","","User successfully access wallet page from Wallet Navigation Bar [MOBILE2-2532 MOBILE2-2539 MOBILE2-2540]",""
"passed","Sat Jan 13 11:34:48 UTC 2024","Sat Jan 13 11:35:31 UTC 2024","43156","","Wallet - IDR Wallet","","","","User should be able see total balance IDR owned [MOBILE2-2551]",""
"passed","Sat Jan 13 11:53:32 UTC 2024","Sat Jan 13 11:54:13 UTC 2024","40374","","Wallet Home","","","","Users should be able to see empty state when have no assets for Crypto [MOBILE2-2534]",""
"broken","Sat Jan 13 11:29:34 UTC 2024","Sat Jan 13 11:29:58 UTC 2024","23859","","Wallet - IDR Wallet - Deposit","","","","User cant deposit IDR when doesnt have phone number and unverified [MOBILE2-190]",""
"passed","Sat Jan 13 11:30:38 UTC 2024","Sat Jan 13 11:31:24 UTC 2024","45350","","Wallet - IDR Wallet - Deposit","","","","User successfully see IDR Deposit Address and QR Code for Internal Transfer [MOBILE2-224]",""
"passed","Sat Jan 13 11:33:13 UTC 2024","Sat Jan 13 11:34:05 UTC 2024","51862","","Wallet - IDR Wallet - Deposit","","","","User cant deposit by E-Wallet (DANA) with above the maximum deposit limit [MOBILE2-242]",""
"passed","Sat Jan 13 11:16:19 UTC 2024","Sat Jan 13 11:16:52 UTC 2024","33576","","Sign Up","","","","User can not sign up if it doesnt meet all validation password [MOBILE2-15]",""
"passed","Sat Jan 13 11:08:51 UTC 2024","Sat Jan 13 11:08:54 UTC 2024","2895","","Profile","","","","User successfully redirected to security page when click security menu [MOBILE2-1050]",""
"passed","Sat Jan 13 11:08:13 UTC 2024","Sat Jan 13 11:08:45 UTC 2024","32207","","Profile","","","","User should be able to see name and user ID on header [MOBILE2-1119]",""
"passed","Sat Jan 13 11:08:54 UTC 2024","Sat Jan 13 11:08:56 UTC 2024","2132","","Profile","","","","User successfully redirected to live chat web view page when click live chat menu [MOBILE2-1051]",""
"passed","Sat Jan 13 11:50:02 UTC 2024","Sat Jan 13 11:50:41 UTC 2024","39002","","Wallet Home","","","","Unverified user can not see asset summary section [MOBILE2-2630]",""
"broken","Sat Jan 13 11:45:44 UTC 2024","Sat Jan 13 11:46:40 UTC 2024","56206","","Wallet - USD Wallet","","","","User successfully redirected to Buy page when click Buy [MOBILE2-2572]",""
"broken","Sat Jan 13 11:44:48 UTC 2024","Sat Jan 13 11:45:44 UTC 2024","55664","","Wallet - USD Wallet","","","","User should be able see balance breakdown USD [MOBILE2-2569]",""
"passed","Sat Jan 13 11:16:00 UTC 2024","Sat Jan 13 11:16:19 UTC 2024","18922","","Sign Up","","","","User can not sign up if email invalid [MOBILE2-16]",""
"passed","Sat Jan 13 10:53:53 UTC 2024","Sat Jan 13 10:53:57 UTC 2024","3946","","Home","","","","Users successfully redirected to market page when click ""See All"" [MOBILE2-332 MOBILE2-1529]",""
"passed","Sat Jan 13 11:38:11 UTC 2024","Sat Jan 13 11:38:55 UTC 2024","43745","","Wallet - IDR Wallet - Withdraw","","","","User can add new address to withdraw internal transfer [MOBILE2-2192]",""
"passed","Sat Jan 13 11:21:47 UTC 2024","Sat Jan 13 11:22:06 UTC 2024","18886","","Wallet - Crypto Wallet - Send Coin","","","","User unsuccessfully send coin when input amount coin above the available coin balance [MOBILE2-2282]",""
"passed","Sat Jan 13 10:55:30 UTC 2024","Sat Jan 13 10:55:48 UTC 2024","18473","","Forgot Password","","","","User should be able to see the suspend page if they submit a forgot password to an e-mail that is being suspended [MOBILE2-1652]",""
