"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 12 19:08:24 UTC 2024","Fri Apr 12 19:09:15 UTC 2024","50682","","Wallet - IDR Wallet - Withdraw","","","","User can add new address to withdraw internal transfer [MOBILE2-2192]",""
"passed","Fri Apr 12 18:07:40 UTC 2024","Fri Apr 12 18:08:05 UTC 2024","25525","","Home Non-login","","","","User can skip welcome screen [MOBILE2-1381]",""
"passed","Fri Apr 12 19:04:30 UTC 2024","Fri Apr 12 19:05:38 UTC 2024","68503","","Wallet - IDR Wallet - Deposit","","","","User cant deposit by E-Wallet (DANA) with above the maximum deposit limit [MOBILE2-242]",""
"broken","Fri Apr 12 18:14:14 UTC 2024","Fri Apr 12 18:17:14 UTC 2024","180009","","Login","","","","User successfully sign in using email and password (non-2FA) [MOBILE2-1380 MOBILE2-279]",""
"passed","Fri Apr 12 18:56:51 UTC 2024","Fri Apr 12 18:57:07 UTC 2024","16110","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP) User successfully submit deposit with virtual account except BCA/Mandiri [MOBILE2-1774]",""
"passed","Fri Apr 12 19:16:03 UTC 2024","Fri Apr 12 19:16:25 UTC 2024","22581","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Asset Pocket [MOBILE2-3033]",""
"passed","Fri Apr 12 19:16:45 UTC 2024","Fri Apr 12 19:17:11 UTC 2024","25828","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Pending Order US Stock [MOBILE2-3035]",""
"passed","Fri Apr 12 18:50:28 UTC 2024","Fri Apr 12 18:51:22 UTC 2024","53378","","Wallet - IDR Wallet - Deposit","","","","(VIP-BCA) User successfully submit deposit with Virtual Account [MOBILE2-1765]",""
"broken","Fri Apr 12 18:47:23 UTC 2024","Fri Apr 12 18:47:45 UTC 2024","22336","","Wallet - Crypto Wallet - Send Coin #2","","","","User can delete address send coin internal/external from edit address book [MOBILE2-2244]",""
"passed","Fri Apr 12 19:16:25 UTC 2024","Fri Apr 12 19:16:45 UTC 2024","19632","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Pending Order Crypto [MOBILE2-3034]",""
"broken","Fri Apr 12 18:47:00 UTC 2024","Fri Apr 12 18:47:23 UTC 2024","22445","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external when input wrong OTP/Email code [MOBILE2-2275]",""
"passed","Fri Apr 12 18:29:32 UTC 2024","Fri Apr 12 18:29:35 UTC 2024","2474","","Profile","","","","User successfully redirected to help center page when click help center menu [MOBILE2-1052]",""
"passed","Fri Apr 12 19:21:56 UTC 2024","Fri Apr 12 19:22:07 UTC 2024","11345","","Wallet Home","","","","User successfully redirected to portfolio page when click portfolio button [MOBILE2-2541]",""
"passed","Fri Apr 12 18:41:58 UTC 2024","Fri Apr 12 18:42:15 UTC 2024","17488","","Wallet - Crypto Wallet - Send Coin #2","","","","User cant search by coin name, when the coin is not in the list of coins that have coin balance [MOBILE2-2221]",""
"passed","Fri Apr 12 18:29:27 UTC 2024","Fri Apr 12 18:29:30 UTC 2024","3055","","Profile","","","","User successfully redirected to security page when click security menu [MOBILE2-1050]",""
"passed","Fri Apr 12 18:43:38 UTC 2024","Fri Apr 12 18:44:03 UTC 2024","25102","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external with saving an address previously saved address [MOBILE2-2253]",""
"passed","Fri Apr 12 19:14:38 UTC 2024","Fri Apr 12 19:15:06 UTC 2024","28124","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Balance USD [MOBILE2-3028]",""
"passed","Fri Apr 12 18:19:29 UTC 2024","Fri Apr 12 18:20:27 UTC 2024","58701","","Profile - Change Password","","","","User cant change password if it doesnt meet all validation password [MOBILE2-1198]",""
"passed","Fri Apr 12 19:13:52 UTC 2024","Fri Apr 12 19:14:11 UTC 2024","18666","","Wallet - Transaction History - General","","","","User can see total filter notification in the icon filter and reset filter transaction history tab Pending Order [MOBILE2-3026 MOBILE2-3014]",""
"broken","Fri Apr 12 18:31:44 UTC 2024","Fri Apr 12 18:32:53 UTC 2024","68681","","Profile - Setup Withdrawal Account","","","","User successfully save and delete account number [MOBILE2-1153 MOBILE2-1180]",""
