"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 29 11:02:50 UTC 2024","Mon Jan 29 11:02:53 UTC 2024","3060","","Profile","","","","User successfully redirected to set up withdrawal account page when click set up withdrawal account menu [MOBILE2-1049]",""
"broken","Mon Jan 29 11:09:36 UTC 2024","Mon Jan 29 11:11:06 UTC 2024","90008","","Wallet Deposit IDR","","","","(VIP-BCA) User successfully submit deposit with Transfer Bank and see the status deposit via Bank Transfer is waiting for payment [MOBILE2-1705 MOBILE2-175]",""
"passed","Mon Jan 29 11:33:52 UTC 2024","Mon Jan 29 11:34:25 UTC 2024","32910","","Wallet Home","","","","User successfully redirected to transaction history page when click history icon [MOBILE2-649]",""
"passed","Mon Jan 29 11:28:41 UTC 2024","Mon Jan 29 11:29:08 UTC 2024","26608","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via Bank Transfer is Failed [MOBILE2-182]",""
"broken","Mon Jan 29 11:25:47 UTC 2024","Mon Jan 29 11:26:17 UTC 2024","29179","","Wallet Send Coin","","","","User unsuccessfully send coin when input amount coin above the available coin balance [MOBILE2-2282]",""
"broken","Mon Jan 29 11:05:16 UTC 2024","Mon Jan 29 11:05:39 UTC 2024","22806","","Profile - Setup Withdrawal Account","","","","User cant set wd account when havent add phone number and unverified [MOBILE2-2115]",""
"passed","Mon Jan 29 10:53:30 UTC 2024","Mon Jan 29 10:54:17 UTC 2024","46757","","Profile - Change Password","","","","User cant change password if it doesnt meet all validation password [MOBILE2-1198]",""
"passed","Mon Jan 29 11:37:44 UTC 2024","Mon Jan 29 11:37:51 UTC 2024","6466","","Wallet Withdraw IDR","","","","User cant submit withdraw internal transfer when input invalid address [MOBILE2-2195]",""
"passed","Mon Jan 29 10:58:25 UTC 2024","Mon Jan 29 10:59:13 UTC 2024","48082","","Profile - Phone Number","","","","User succesfully add and delete a phone number [MOBILE2-129 MOBILE2-1172 MOBILE2-2353]",""
"passed","Mon Jan 29 10:50:19 UTC 2024","Mon Jan 29 10:50:46 UTC 2024","26932","","Forgot Password","","","","User successfully submit forget/reset password [MOBILE2-310]",""
"broken","Mon Jan 29 11:19:32 UTC 2024","Mon Jan 29 11:19:39 UTC 2024","6453","","Wallet Deposit IDR","","","","User cant deposit by E-Wallet (OVO) with under minimum amount [MOBILE2-234]",""
"passed","Mon Jan 29 11:07:48 UTC 2024","Mon Jan 29 11:07:59 UTC 2024","11639","","Sign Up","","","","User can click sign up [MOBILE2-1379]",""
"passed","Mon Jan 29 11:31:05 UTC 2024","Mon Jan 29 11:31:29 UTC 2024","24177","","Wallet Transaction Detail / History","","","","User should be able see the status withdraw via Internal Transfer is successful [MOBILE2-250]",""
"broken","Mon Jan 29 11:06:01 UTC 2024","Mon Jan 29 11:06:24 UTC 2024","22808","","Profile - Setup Withdrawal Account","","","","User should not be able to add same bank and account number [MOBILE2-1157]",""
"broken","Mon Jan 29 11:18:53 UTC 2024","Mon Jan 29 11:18:59 UTC 2024","6616","","Wallet Deposit IDR","","","","User cant deposit IDR when have phone number but unverified [MOBILE2-188]",""
"passed","Mon Jan 29 11:34:42 UTC 2024","Mon Jan 29 11:34:48 UTC 2024","5869","","Wallet Home","","","","User successfully redirected to withdraw page when click withdraw idr [MOBILE2-638]",""
"broken","Mon Jan 29 11:15:02 UTC 2024","Mon Jan 29 11:16:32 UTC 2024","90005","","Wallet Deposit IDR","","","","(Non-VIP BCA) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1767]",""
"passed","Mon Jan 29 11:27:48 UTC 2024","Mon Jan 29 11:28:16 UTC 2024","27891","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via Bank Transfer is Canceled [MOBILE2-180]",""
"passed","Mon Jan 29 11:23:45 UTC 2024","Mon Jan 29 11:24:16 UTC 2024","30853","","Wallet Send Coin","","","","User cant send coin when have phone number but unverified [MOBILE2-2226]",""
"passed","Mon Jan 29 11:32:00 UTC 2024","Mon Jan 29 11:32:25 UTC 2024","24721","","Wallet Transaction Detail / History","","","","User should be able see the status withdraw via Bank Transfer is failed [MOBILE2-255]",""
"passed","Mon Jan 29 11:29:08 UTC 2024","Mon Jan 29 11:29:45 UTC 2024","36952","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via e-wallet is successful [MOBILE2-185]",""
"passed","Mon Jan 29 11:34:31 UTC 2024","Mon Jan 29 11:34:37 UTC 2024","5551","","Wallet Home","","","","User successfully redirected to staking page when click staking [MOBILE2-1077 MOBILE2-1570]",""
"broken","Mon Jan 29 11:24:16 UTC 2024","Mon Jan 29 11:25:18 UTC 2024","62544","","Wallet Send Coin","","","","User unsuccessfully send coin when input amount coin is under minimum [MOBILE2-2277]",""
"passed","Mon Jan 29 11:02:53 UTC 2024","Mon Jan 29 11:02:56 UTC 2024","3082","","Profile","","","","User successfully redirected to security page when click security menu [MOBILE2-1050]",""
"passed","Mon Jan 29 11:22:27 UTC 2024","Mon Jan 29 11:23:00 UTC 2024","32922","","Wallet Receive Coin","","","","User successfully receive coins from Internal [MOBILE2-1621]",""
"broken","Mon Jan 29 10:48:58 UTC 2024","Mon Jan 29 10:49:33 UTC 2024","34591","","Home","","","","User can successfully redirected to the Info & Promo webview page when click “See all” CTA and click a banner [MOBILE2-349 MOBILE2-350]",""
"passed","Mon Jan 29 11:34:25 UTC 2024","Mon Jan 29 11:34:31 UTC 2024","6274","","Wallet Home","","","","User successfully redirected to total IDR balance when click balance [MOBILE2-1075 MOBILE2-1080 MOBILE2-1579 MOBILE2-2337]",""
"broken","Mon Jan 29 11:18:02 UTC 2024","Mon Jan 29 11:18:07 UTC 2024","5245","","Wallet Deposit IDR","","","","(VIP-MANDIRI) User successfully submit deposit Rp10.000 to 24,999mio with Mandiri VA [MOBILE2-1769]",""
"passed","Mon Jan 29 10:52:35 UTC 2024","Mon Jan 29 10:52:50 UTC 2024","15362","","Login","","","","User successfully redirected to sign up page when click Sign Up [MOBILE2-297]",""
"passed","Mon Jan 29 11:20:35 UTC 2024","Mon Jan 29 11:21:14 UTC 2024","38731","","Wallet My Assets","","","","User should be able to see total coin asset [MOBILE2-1103]",""
"passed","Mon Jan 29 10:47:45 UTC 2024","Mon Jan 29 10:47:55 UTC 2024","10643","","Home","","","","Users successfully redirected to market page when click ""See All"" [MOBILE2-332 MOBILE2-1529]",""
"broken","Mon Jan 29 11:19:19 UTC 2024","Mon Jan 29 11:19:26 UTC 2024","6390","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (LINKAJA) [MOBILE2-231]",""
"passed","Mon Jan 29 11:02:59 UTC 2024","Mon Jan 29 11:03:02 UTC 2024","3151","","Profile","","","","User successfully redirected to help center page when click help center menu [MOBILE2-1052]",""
"broken","Mon Jan 29 11:19:26 UTC 2024","Mon Jan 29 11:19:32 UTC 2024","6538","","Wallet Deposit IDR","","","","User successfully deposit IDR by E-Wallet (SHOPEEPAY) [MOBILE2-232]",""
"passed","Mon Jan 29 10:48:13 UTC 2024","Mon Jan 29 10:48:33 UTC 2024","19376","","Home","","","","User successfully redirected to rekuiz page when click rekuiz entrypoint on homecircle [MOBILE2-1533]",""
"passed","Mon Jan 29 11:02:56 UTC 2024","Mon Jan 29 11:02:59 UTC 2024","3230","","Profile","","","","User successfully redirected to live chat web view page when click live chat menu [MOBILE2-1051]",""
"broken","Mon Jan 29 11:06:24 UTC 2024","Mon Jan 29 11:06:47 UTC 2024","22906","","Profile - Setup Withdrawal Account","","","","User successfully save and delete e-wallet number [MOBILE2-1164 MOBILE2-1179]",""
"passed","Mon Jan 29 11:30:46 UTC 2024","Mon Jan 29 11:31:05 UTC 2024","18780","","Wallet Transaction Detail / History","","","","User should be able see the status deposit via internal transfer is successful [MOBILE2-1384]",""
"passed","Mon Jan 29 11:37:56 UTC 2024","Mon Jan 29 11:38:13 UTC 2024","17025","","Wallet Withdraw IDR","","","","User unsuccessfully withdraw internal transfer with saving an address previously saved address [MOBILE2-2216]",""
"passed","Mon Jan 29 10:57:07 UTC 2024","Mon Jan 29 10:57:38 UTC 2024","30533","","Profile - My Account","","","","User can see detail information account (Verified Account) [MOBILE2-1054]",""
"passed","Mon Jan 29 11:37:04 UTC 2024","Mon Jan 29 11:37:44 UTC 2024","40810","","Wallet Withdraw IDR","","","","User can add new address to withdraw internal transfer [MOBILE2-2192]",""
"passed","Mon Jan 29 10:52:16 UTC 2024","Mon Jan 29 10:52:35 UTC 2024","18720","","Login","","","","User successfully sign in using email and password (non-2FA) [MOBILE2-1380 MOBILE2-279]",""
"broken","Mon Jan 29 11:25:18 UTC 2024","Mon Jan 29 11:25:47 UTC 2024","29325","","Wallet Send Coin","","","","User unsuccessfully send coin when input amount coin above the maximum quantity to send [MOBILE2-2281]",""
"passed","Mon Jan 29 11:35:26 UTC 2024","Mon Jan 29 11:35:33 UTC 2024","7235","","Wallet Home","","","","User should be able to see open order balance [MOBILE2-1583]",""
"passed","Mon Jan 29 10:51:53 UTC 2024","Mon Jan 29 10:52:16 UTC 2024","23522","","Login","","","","User successfully sign in using 2FA [MOBILE2-283]",""
"passed","Mon Jan 29 10:54:17 UTC 2024","Mon Jan 29 10:54:26 UTC 2024","9063","","Profile - Change Password","","","","User cant change password if old password wrong [MOBILE2-1207]",""
"passed","Mon Jan 29 11:34:52 UTC 2024","Mon Jan 29 11:35:26 UTC 2024","33697","","Wallet Home","","","","User successfully redirected to receive coin page when click receive coin [MOBILE2-643]",""
