"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 18 14:24:32 UTC 2024","Thu Apr 18 14:25:33 UTC 2024","61715","","Crypto - Trading History","","","","User can unselect filter the order history crypto [MOBILE2-3185] | BETA-V3",""
"passed","Thu Apr 18 16:43:55 UTC 2024","Thu Apr 18 16:44:20 UTC 2024","25124","","Wallet - Transaction History - USD","","","","User can filter the transaction history USD with transaction type buy [MOBILE2-3078] | BETA-V3",""
"broken","Thu Apr 18 16:51:35 UTC 2024","Thu Apr 18 16:52:06 UTC 2024","31192","","Wallet - US Stock - Transaction Detail","","","","User should be able to see transaction detail of Limit Buy/Sell Stock status Open Order [MOBILE2-3340] | BETA-V3",""
"passed","Thu Apr 18 16:46:41 UTC 2024","Thu Apr 18 16:47:18 UTC 2024","37424","","Wallet - Transaction History - USD","","","","User can unselect filter the transaction history USD [MOBILE2-3089] | BETA-V3",""
"passed","Thu Apr 18 14:12:38 UTC 2024","Thu Apr 18 14:14:12 UTC 2024","93758","","Crypto - Trading History","","","","User can see empty state when no transaction on filter crypto order history [MOBILE2-2734] | BETA-V3",""
"broken","Thu Apr 18 15:14:49 UTC 2024","Thu Apr 18 15:15:25 UTC 2024","36259","","Wallet - Crypto - Transaction Detail","","","","EXPECTED FAIL - User should be able to see transaction detail of Buy Crypto status Success [MOBILE2-3320] | BETA-V3",""
"broken","Thu Apr 18 15:57:35 UTC 2024","Thu Apr 18 15:58:47 UTC 2024","71698","","Wallet - Transaction History - Crypto","","","","User successfully redirected to Crypto wallet transaction history [MOBILE2-3103] | BETA-V3",""
"passed","Thu Apr 18 16:14:48 UTC 2024","Thu Apr 18 16:15:09 UTC 2024","21435","","Wallet - Transaction History - General","","","","User can't filter the transaction history Balance USD with select date more than 1 year [MOBILE2-3251] | BETA-V3",""
"passed","Thu Apr 18 17:02:12 UTC 2024","Thu Apr 18 17:02:39 UTC 2024","26639","","Wallet - USD Wallet - Buy/Sell","","","","User unsuccessfully buy when input amount above available balance [MOBILE2-2618] | BETA-V3",""
"passed","Thu Apr 18 15:33:12 UTC 2024","Thu Apr 18 15:33:30 UTC 2024","17954","","Wallet - IDR Wallet - Deposit","","","","User should be able see the status deposit via Bank Transfer is in process [MOBILE2-176] | BETA",""
"passed","Thu Apr 18 14:14:12 UTC 2024","Thu Apr 18 14:15:03 UTC 2024","51637","","Crypto - Trading History","","","","User can see empty state when no transaction on filter crypto pending order history [MOBILE2-2736] | BETA-V3",""
"passed","Thu Apr 18 15:04:37 UTC 2024","Thu Apr 18 15:05:22 UTC 2024","45090","","Wallet - Crypto Wallet - Receive Coin","","","","User cant receive coin when doesnt have phone number but verified [MOBILE2-1627] | BETA",""
"broken","Thu Apr 18 15:59:22 UTC 2024","Thu Apr 18 15:59:58 UTC 2024","36009","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with transaction type buy [MOBILE2-3161] | BETA-V3",""
"broken","Thu Apr 18 15:50:48 UTC 2024","Thu Apr 18 15:53:48 UTC 2024","180010","","Wallet - IDR Wallet - Withdraw","","","","User successfully withdraw IDR Internal Transfer/E-wallet/Transfer Bank with percentage 25% from available balance [MOBILE2-2210] | BETA",""
"passed","Thu Apr 18 17:09:11 UTC 2024","Thu Apr 18 17:09:30 UTC 2024","19675","","Wallet - USD Wallet","","","","User successfully redirected to transaction history USD page when click see all [MOBILE2-2571] | BETA-V3",""
"broken","Thu Apr 18 14:54:53 UTC 2024","Thu Apr 18 14:57:53 UTC 2024","180007","","US Stock - Market","","","","User can adding asset us stock to watchlist [MOBILE2-3626] | BETA-V3",""
"broken","Thu Apr 18 14:06:28 UTC 2024","Thu Apr 18 14:07:17 UTC 2024","49691","","Crypto - Market","","","","User can add and remove asset crypto to watchlist [MOBILE2-3471 MOBILE2-3612] | BETA-V3",""
"passed","Thu Apr 18 16:56:27 UTC 2024","Thu Apr 18 16:56:46 UTC 2024","19084","","Wallet - US Stock Wallet","","","","User should be able to see the last 10 transaction history on USS card page [MOBILE2-2579] | BETA-V3",""
"broken","Thu Apr 18 15:25:46 UTC 2024","Thu Apr 18 15:26:23 UTC 2024","36684","","Wallet - Crypto Wallet","","","","EXPECTED FAIL - User should be able to see the Staking Reward transaction history [MOBILE2-2558] | BETA-V3",""
"broken","Thu Apr 18 16:19:00 UTC 2024","Thu Apr 18 16:19:33 UTC 2024","33876","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset US Stock with transaction type Sell [MOBILE2-2964] | BETA-V3",""
"passed","Thu Apr 18 16:43:31 UTC 2024","Thu Apr 18 16:43:55 UTC 2024","24513","","Wallet - Transaction History - USD","","","","User can see empty state when no transaction on filter transaction history USD [MOBILE2-3076] | BETA-V3",""
"broken","Thu Apr 18 14:10:10 UTC 2024","Thu Apr 18 14:10:57 UTC 2024","46271","","Crypto - Trading History","","","","User successfully redirected to order history crypto transaction detail page [MOBILE2-2763] | BETA-V3",""
"broken","Thu Apr 18 15:25:10 UTC 2024","Thu Apr 18 15:25:46 UTC 2024","36354","","Wallet - Crypto Wallet","","","","EXPECTED FAIL - User should be able to see the Send coin transaction history [MOBILE2-2559] | BETA-V3",""
"passed","Thu Apr 18 15:41:42 UTC 2024","Thu Apr 18 15:42:22 UTC 2024","40643","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Withdraw with Internal Transfer [MOBILE2-3314] | BETA-V3",""
"passed","Thu Apr 18 15:06:56 UTC 2024","Thu Apr 18 15:07:54 UTC 2024","58611","","Wallet - Crypto Wallet - Send Coin #1","","","","User cant send coin when doesnt have phone number and unverified [MOBILE2-2227] | BETA",""
"failed","Thu Apr 18 16:34:13 UTC 2024","Thu Apr 18 16:35:07 UTC 2024","53854","","Wallet - Transaction History - US Stock","","","","User successfully redirected to Stock wallet transaction history [MOBILE2-3127] | BETA-V3",""
"passed","Thu Apr 18 14:27:31 UTC 2024","Thu Apr 18 14:28:38 UTC 2024","66714","","Crypto - Trading History","","","","User can reset filter the pending order history crypto [MOBILE2-3190] | BETA-V3",""
"broken","Thu Apr 18 15:17:15 UTC 2024","Thu Apr 18 15:18:34 UTC 2024","79372","","Wallet - Crypto - Transaction Detail","","","","EXPECTED FAIL - User should be able to see transaction detail of Receive Crypto [MOBILE2-3329] | BETA-V3",""
"broken","Thu Apr 18 15:58:47 UTC 2024","Thu Apr 18 15:59:22 UTC 2024","35892","","Wallet - Transaction History - Crypto","","","","User can see empty state when no transaction on filter transaction history Crypto [MOBILE2-3107] | BETA-V3",""
"passed","Thu Apr 18 17:19:16 UTC 2024","Thu Apr 18 17:19:50 UTC 2024","34099","","Watchlist","","","","User can see watchlist asset stocks page [MOBILE2-3638] | BETA-V3",""
"passed","Thu Apr 18 16:44:45 UTC 2024","Thu Apr 18 16:45:10 UTC 2024","24633","","Wallet - Transaction History - USD","","","","User can filter the transaction history USD with status success [MOBILE2-3082] | BETA-V3",""
"broken","Thu Apr 18 16:01:11 UTC 2024","Thu Apr 18 16:01:47 UTC 2024","36187","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with status failed [MOBILE2-3113] | BETA-V3",""
"broken","Thu Apr 18 16:16:31 UTC 2024","Thu Apr 18 16:17:05 UTC 2024","33711","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with transaction type Reward [MOBILE2-2953] | BETA-V3",""
"broken","Thu Apr 18 15:16:37 UTC 2024","Thu Apr 18 15:16:39 UTC 2024","1753","","Wallet - Crypto - Transaction Detail","","","","EXPECTED FAIL - User should be able to see transaction detail of Send Crypto [MOBILE2-3328] | BETA-V3",""
"broken","Thu Apr 18 15:49:33 UTC 2024","Thu Apr 18 15:50:48 UTC 2024","75220","","Wallet - IDR Wallet - Withdraw","","","","User successfully withdraw IDR using Internal Transfer (default toggle receive amount: active and 2FA active) [MOBILE2-2188] | BETA",""
"passed","Thu Apr 18 17:18:44 UTC 2024","Thu Apr 18 17:19:16 UTC 2024","31667","","Watchlist","","","","User can see watchlist asset crypto page [MOBILE2-3613] | BETA-V3",""
"passed","Thu Apr 18 17:15:06 UTC 2024","Thu Apr 18 17:15:39 UTC 2024","32485","","Wallet - USD Wallet - Yield","","","","User should be able to see dialog total yield paid when click Yield Earned [MOBILE2-3349] | BETA-V3",""
"broken","Thu Apr 18 16:00:34 UTC 2024","Thu Apr 18 16:01:11 UTC 2024","36537","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with status success [MOBILE2-3112] | BETA-V3",""
"passed","Thu Apr 18 14:41:44 UTC 2024","Thu Apr 18 14:41:50 UTC 2024","6152","","US Stock - Discovery","","","","User can see Market status [MOBILE2-3559] | BETA-V3",""
