"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 18 18:39:27 UTC 2024","Thu Jan 18 18:39:47 UTC 2024","20679","","Wallet - Crypto Wallet - Send Coin","","","","User unsuccessfully send coin when input amount coin above the maximum quantity to send [MOBILE2-2281]",""
"broken","Thu Jan 18 18:14:40 UTC 2024","Thu Jan 18 18:14:46 UTC 2024","6279","","Home","","","","User successfully redirected to live chat web view when click live chat entrypoint on homecircle [MOBILE2-1535]",""
"passed","Thu Jan 18 18:44:41 UTC 2024","Thu Jan 18 18:45:50 UTC 2024","68640","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP MANDIRI) User successfully submit deposit Rp10.000 to 24,999mio with Mandiri VA [MOBILE2-1771]",""
"passed","Thu Jan 18 18:46:19 UTC 2024","Thu Jan 18 18:46:36 UTC 2024","16745","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP MANDIRI) User successfully submit deposit ≥ 100mio with Virtual Account [MOBILE2-1773]",""
"passed","Thu Jan 18 18:46:50 UTC 2024","Thu Jan 18 18:47:45 UTC 2024","55236","","Wallet - IDR Wallet - Deposit","","","","(VIP) User successfully submit deposit with virtual account except BCA/Mandiri [MOBILE2-1777]",""
"passed","Thu Jan 18 18:46:36 UTC 2024","Thu Jan 18 18:46:50 UTC 2024","13750","","Wallet - IDR Wallet - Deposit","","","","(Non-VIP) User successfully submit deposit with virtual account except BCA/Mandiri [MOBILE2-1774]",""
"passed","Thu Jan 18 19:05:25 UTC 2024","Thu Jan 18 19:06:16 UTC 2024","50546","","Wallet Home","","","","User should be able to see Owned asset for Crypto when click Crypto tab [MOBILE2-2547]",""
"passed","Thu Jan 18 18:49:25 UTC 2024","Thu Jan 18 18:49:37 UTC 2024","11386","","Wallet - IDR Wallet - Deposit","","","","User cant deposit by E-Wallet (OVO) with under minimum amount [MOBILE2-234]",""
"broken","Thu Jan 18 18:14:27 UTC 2024","Thu Jan 18 18:14:34 UTC 2024","6402","","Home","","","","User successfully redirected to rekuiz page when click rekuiz entrypoint on homecircle [MOBILE2-1533]",""
"passed","Thu Jan 18 19:04:35 UTC 2024","Thu Jan 18 19:05:19 UTC 2024","44053","","Wallet Home","","","","Users should be able to see empty state when have no assets for Crypto [MOBILE2-2534]",""
"passed","Thu Jan 18 18:25:10 UTC 2024","Thu Jan 18 18:25:24 UTC 2024","14566","","Profile - Phone Number","","","","User unsuccesfully add a phone number if phone number has been registered [MOBILE2-1751]",""
"passed","Thu Jan 18 18:57:16 UTC 2024","Thu Jan 18 18:57:21 UTC 2024","5514","","Wallet - IDR Wallet - Withdraw","","","","User cant submit withdraw internal transfer when input invalid address [MOBILE2-2195]",""
"broken","Thu Jan 18 18:30:38 UTC 2024","Thu Jan 18 18:31:44 UTC 2024","66350","","Profile - Setup Withdrawal Account","","","","User successfully save and delete account number [MOBILE2-1153 MOBILE2-1180]",""
"passed","Thu Jan 18 18:24:23 UTC 2024","Thu Jan 18 18:24:42 UTC 2024","19172","","Profile - Phone Number","","","","User successfully add phone number use a number with another country code [MOBILE2-128]",""
"passed","Thu Jan 18 18:36:33 UTC 2024","Thu Jan 18 18:36:51 UTC 2024","17201","","Wallet - Crypto Wallet - Receive Coin","","","","User successfully receive coins from external [MOBILE2-1622]",""
"passed","Thu Jan 18 18:27:39 UTC 2024","Thu Jan 18 18:28:16 UTC 2024","37409","","Profile","","","","User should be able to see name and user ID on header [MOBILE2-1119]",""
"broken","Thu Jan 18 18:12:47 UTC 2024","Thu Jan 18 18:14:27 UTC 2024","99964","","Home","","","","User successfully redirected to staking page when click staking entrypoint on homecircle [MOBILE2-1532]",""
"passed","Thu Jan 18 18:28:22 UTC 2024","Thu Jan 18 18:28:26 UTC 2024","3180","","Profile","","","","User successfully redirected to security page when click security menu [MOBILE2-1050]",""
"passed","Thu Jan 18 18:57:21 UTC 2024","Thu Jan 18 18:57:26 UTC 2024","4776","","Wallet - IDR Wallet - Withdraw","","","","User cant submit withdraw internal transfer when input own address [MOBILE2-2196]",""
"passed","Thu Jan 18 18:48:37 UTC 2024","Thu Jan 18 18:49:25 UTC 2024","48410","","Wallet - IDR Wallet - Deposit","","","","User successfully see IDR Deposit Address and QR Code for Internal Transfer [MOBILE2-224]",""
"passed","Thu Jan 18 18:54:24 UTC 2024","Thu Jan 18 18:55:07 UTC 2024","43627","","Wallet - IDR Wallet","","","","User should be able see empty state on IDR Card page when no transaction state [MOBILE2-2567]",""
"broken","Thu Jan 18 18:54:16 UTC 2024","Thu Jan 18 18:54:24 UTC 2024","7538","","Wallet - IDR Wallet","","","","User successfully redirected to Withdraw page when click Withdraw [MOBILE2-2566]",""
"passed","Thu Jan 18 19:00:29 UTC 2024","Thu Jan 18 19:00:49 UTC 2024","20895","","Wallet Home","","","","User unsuccessfully access wallet page before login and can not see asset summary section [MOBILE2-2533 MOBILE2-2831]",""
"passed","Thu Jan 18 18:42:58 UTC 2024","Thu Jan 18 18:44:09 UTC 2024","70789","","Wallet - IDR Wallet - Deposit","","","","(VIP-MANDIRI) User successfully submit deposit Rp10.000 to 24,999mio with Mandiri VA [MOBILE2-1769]",""
"passed","Thu Jan 18 18:54:01 UTC 2024","Thu Jan 18 18:54:08 UTC 2024","7273","","Wallet - IDR Wallet","","","","User should be able see balance breakdown IDR [MOBILE2-2552]",""
"passed","Thu Jan 18 19:03:54 UTC 2024","Thu Jan 18 19:04:35 UTC 2024","41201","","Wallet Home","","","","User should be able to see IDR, USD, Crypto, US Stocks card on the Wallet Card Carousel section [MOBILE2-2542 MOBILE2-2543 MOBILE2-2544 MOBILE2-2545]",""
"passed","Thu Jan 18 19:00:49 UTC 2024","Thu Jan 18 19:01:37 UTC 2024","47476","","Wallet Home","","","","Unverified user can not see asset summary section [MOBILE2-2630]",""
"passed","Thu Jan 18 18:55:50 UTC 2024","Thu Jan 18 18:56:28 UTC 2024","37567","","Wallet - IDR Wallet - Withdraw","","","","User cant withdraw IDR when have phone number but unverified [MOBILE2-2092]",""
