"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 19 14:03:13 UTC 2024","Tue Mar 19 14:03:23 UTC 2024","9862","","Crypto - Discovery","","","","BETA-V3 User can see staking entry point [MOBILE2-3552]",""
"passed","Tue Mar 19 15:51:37 UTC 2024","Tue Mar 19 15:52:35 UTC 2024","58048","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Balance IDR with transaction type deposit [MOBILE2-2663]",""
"passed","Tue Mar 19 16:03:04 UTC 2024","Tue Mar 19 16:03:25 UTC 2024","21102","","Wallet - Transaction History - General","","","","BETA-V3 User can't filter the transaction history Pending Order Crypto with select date more than 1 year [MOBILE2-3255]",""
"broken","Tue Mar 19 15:43:39 UTC 2024","Tue Mar 19 15:44:15 UTC 2024","35884","","Wallet - Transaction History - Crypto","","","","BETA-V3 User can filter the transaction history Crypto with status in process [MOBILE2-3123]",""
"broken","Tue Mar 19 15:04:45 UTC 2024","Tue Mar 19 15:05:21 UTC 2024","36144","","Wallet - Crypto Wallet","","","","EXPECTED FAIL - BETA-V3 User successfully redirected to transaction history page when click see all [MOBILE2-2563]",""
"passed","Tue Mar 19 15:26:29 UTC 2024","Tue Mar 19 15:26:41 UTC 2024","12117","","Wallet - IDR Wallet","","","","BETA-V3 User successfully redirected to transaction history IDR page when click see all [MOBILE2-2560]",""
"passed","Tue Mar 19 16:03:46 UTC 2024","Tue Mar 19 16:04:08 UTC 2024","21813","","Wallet - Transaction History - General","","","","BETA-V3 User can't filter the transaction history Pending Order Pocket with select date more than 1 year [MOBILE2-3257]",""
"passed","Tue Mar 19 16:10:11 UTC 2024","Tue Mar 19 16:10:35 UTC 2024","24074","","Wallet - Transaction History - IDR","","","","BETA-V3 User can't filter the transaction history IDR with select date more than 1 year [MOBILE2-3258]",""
"broken","Tue Mar 19 14:47:50 UTC 2024","Tue Mar 19 14:48:46 UTC 2024","56170","","Wallet - Crypto Wallet - Send Coin #1","","","","BETA User can not send coin if user not yet add phone number but verifed [MOBILE2-2225]",""
"passed","Tue Mar 19 16:13:33 UTC 2024","Tue Mar 19 16:14:14 UTC 2024","40980","","Wallet - Transaction History - US Stock","","","","BETA-V3 User successfully redirected to Stock transaction detail page [MOBILE2-3129]",""
"passed","Tue Mar 19 14:12:26 UTC 2024","Tue Mar 19 14:14:00 UTC 2024","94325","","Crypto - Trading History","","","","BETA-V3 User can see empty state when no transaction on filter crypto order history [MOBILE2-2734]",""
"passed","Tue Mar 19 14:05:48 UTC 2024","Tue Mar 19 14:06:10 UTC 2024","22072","","Crypto - Market","","","","BETA-V3 User successfully redirected to market crypto page [MOBILE2-3463]",""
"broken","Tue Mar 19 15:34:00 UTC 2024","Tue Mar 19 15:34:48 UTC 2024","48126","","Wallet - IDR Wallet - Withdraw","","","","BETA User successfully withdraw IDR using Internal Transfer (default toggle receive amount: active and 2FA active) [MOBILE2-2188]",""
"passed","Tue Mar 19 16:50:01 UTC 2024","Tue Mar 19 16:50:22 UTC 2024","21538","","Wallet - USD Wallet","","","","BETA-V3 User successfully redirected to Sell page when click Sell [MOBILE2-2573]",""
"broken","Tue Mar 19 15:46:39 UTC 2024","Tue Mar 19 15:47:15 UTC 2024","36170","","Wallet - Transaction History - Crypto","","","","BETA-V3 User can unselect filter the transaction history Crypto [MOBILE2-3119]",""
"failed","Tue Mar 19 15:36:35 UTC 2024","Tue Mar 19 15:37:36 UTC 2024","60871","","Wallet - IDR Wallet - Withdraw","","","","BETA User successfully withdraw IDR Internal Transfer/E-wallet/Transfer Bank with percentage 100% from available balance [MOBILE2-2213]",""
"passed","Tue Mar 19 14:19:49 UTC 2024","Tue Mar 19 14:20:41 UTC 2024","51632","","Crypto - Trading History","","","","BETA-V3 User can't filter the pending order Crypto with select date more than 1 year [MOBILE2-3263]",""
"passed","Tue Mar 19 14:07:59 UTC 2024","Tue Mar 19 14:09:00 UTC 2024","60458","","Crypto - Trading History","","","","BETA-V3 User can see entry point crypto order history at Pro-buy/sell form [MOBILE2-2726]",""
"broken","Tue Mar 19 14:48:46 UTC 2024","Tue Mar 19 14:49:56 UTC 2024","70079","","Wallet - Crypto Wallet - Send Coin #1","","","","BETA User cant send coin when doesnt have phone number and unverified [MOBILE2-2227]",""
"broken","Tue Mar 19 15:17:38 UTC 2024","Tue Mar 19 15:18:52 UTC 2024","73324","","Wallet - IDR Wallet - Deposit","","","","BETA User cant deposit IDR when doesnt have phone number but verified [MOBILE2-198]",""
"passed","Tue Mar 19 14:06:59 UTC 2024","Tue Mar 19 14:07:14 UTC 2024","15041","","Crypto - Market","","","","BETA-V3 User can't search asset crypto when the coin isn't in the list [MOBILE2-3588]",""
"broken","Tue Mar 19 15:57:59 UTC 2024","Tue Mar 19 15:58:33 UTC 2024","33380","","Wallet - Transaction History - General","","","","BETA-V3 User can filter the transaction history Asset Crypto with transaction type Reward [MOBILE2-2953]",""
